#Zeit [s]	longitude [1e6]	Latitude [1e5]	GPSSpeed [1e2 km/h] 	Tacho [1e2 km/h] 	Temperatur [10 C] 	Druck [Pa] 	HoeheSee [10 m]
53645	9942877	5155817	359	0	205	101276	-1721
53646	9942846	5155813	359	0	205	101282	-1726
53647	9942829	5155812	351	0	205	101267	-1714
53648	9942810	5155810	350	0	205	101274	-1719
53649	9942803	5155809	346	0	205	101263	-1710
53650	9942803	5155809	346	0	205	101262	-1709
53651	9942804	5155807	361	0	205	101260	-1708
53652	9942809	5155806	422	0	205	101263	-1710
53653	9942823	5155804	431	0	205	101257	-1705
53654	9942839	5155802	466	0	205	101261	-1709
53655	9942853	5155800	522	0	205	101264	-1711
53656	9942866	5155798	511	0	205	101264	-1711
53657	9942881	5155796	503	0	205	101263	-1710
53658	9942892	5155794	470	0	205	101254	-1703
53659	9942904	5155793	466	0	205	101252	-1701
53660	9942916	5155792	463	0	204	101255	-1704
53661	9942928	5155790	451	0	204	101252	-1701
53662	9942944	5155790	464	0	204	101252	-1701
53663	9942959	5155789	472	0	204	101255	-1704
53664	9942976	5155787	444	0	204	101243	-1694
53665	9942993	5155787	442	0	204	101246	-1696
53666	9943012	5155787	400	0	204	101240	-1691
53667	9943031	5155786	385	0	204	101235	-1687
53668	9943048	5155786	435	0	204	101237	-1688
53669	9943066	5155785	422	0	204	101239	-1690
53670	9943079	5155785	331	0	204	101242	-1693
53671	9943089	5155783	220	0	204	101249	-1699
53672	9943094	5155782	153	0	204	101238	-1689
53673	9943096	5155781	88	0	204	101243	-1694
53674	9943097	5155779	85	0	204	101242	-1693
53675	9943100	5155778	87	0	204	101236	-1688
53676	9943105	5155778	100	0	203	101231	-1683
53677	9943115	5155778	320	0	204	101239	-1690
53678	9943130	5155777	394	0	203	101244	-1694
53679	9943148	5155778	444	0	203	101242	-1693
53680	9943169	5155779	440	0	203	101232	-1684
53681	9943194	5155780	440	0	203	101237	-1688
53682	9943222	5155781	405	0	203	101246	-1696
53683	9943252	5155782	407	0	203	101241	-1692
53684	9943282	5155782	400	0	203	101226	-1679
53685	9943310	5155782	414	0	203	101226	-1679
53686	9943337	5155782	429	0	203	101225	-1678
53687	9943365	5155782	429	0	203	101229	-1682
53688	9943392	5155782	398	0	203	101231	-1683
53689	9943415	5155782	392	0	203	101232	-1684
53690	9943438	5155781	405	0	203	101225	-1678
53691	9943462	5155781	409	0	203	101229	-1682
53692	9943487	5155780	379	0	203	101230	-1683
53693	9943514	5155780	385	0	203	101228	-1681
53694	9943539	5155779	385	0	203	101228	-1681
53695	9943561	5155779	379	0	203	101227	-1680
53696	9943581	5155778	331	0	203	101228	-1681
53697	9943596	5155777	331	0	203	101230	-1683
53698	9943607	5155776	322	0	202	101234	-1686
53699	9943615	5155775	279	0	202	101229	-1682
53700	9943621	5155774	311	0	202	101236	-1688
53701	9943621	5155774	311	0	202	101230	-1683
53702	9943625	5155773	346	0	202	101238	-1689
53703	9943631	5155771	353	0	202	101239	-1690
53704	9943638	5155769	425	0	202	101230	-1683
53705	9943646	5155767	481	0	202	101234	-1686
53706	9943655	5155766	470	0	202	101229	-1682
53707	9943671	5155764	470	0	202	101226	-1679
53708	9943671	5155764	470	0	202	101229	-1682
53709	9943710	5155761	581	0	202	101235	-1687
53710	9943733	5155761	733	0	202	101238	-1689
53711	9943754	5155760	611	0	202	101234	-1686
53712	9943777	5155760	503	0	202	101241	-1692
53713	9943777	5155760	503	0	202	101242	-1693
53714	9943815	5155758	398	0	202	101242	-1693
53715	9943830	5155758	327	0	201	101236	-1688
53716	9943843	5155757	283	0	202	101244	-1694
53717	9943854	5155757	377	0	201	101228	-1681
53718	9943854	5155757	377	0	201	101238	-1689
53719	9943871	5155756	355	0	201	101233	-1685
53720	9943888	5155756	300	0	201	101239	-1690
53721	9943904	5155755	262	0	201	101240	-1691
53722	9943920	5155755	259	0	201	101239	-1690
53723	9943920	5155755	259	0	201	101248	-1698
53724	9943944	5155755	253	0	201	101249	-1699
53725	9943957	5155755	257	0	201	101236	-1688
53726	9943971	5155755	257	0	201	101237	-1688
53727	9943984	5155754	257	0	201	101248	-1698
53728	9943984	5155754	257	0	201	101236	-1688
53729	9944011	5155753	251	0	201	101231	-1683
53730	9944024	5155753	248	0	201	101240	-1691
53731	9944040	5155753	250	0	201	101229	-1682
53732	9944058	5155753	290	0	201	101209	-1665
53733	9944058	5155753	290	0	201	101222	-1676
53734	9944102	5155752	309	0	201	101219	-1673
53735	9944126	5155752	348	0	201	101225	-1678
53736	9944151	5155752	353	0	201	101220	-1674
53737	9944175	5155752	362	0	200	101220	-1674
53738	9944175	5155752	362	0	200	101208	-1664
53739	9944222	5155751	368	0	200	101217	-1672
53740	9944250	5155750	377	0	200	101223	-1677
53741	9944250	5155750	377	0	200	101221	-1675
53742	9944277	5155750	379	0	200	101218	-1673
53743	9944306	5155748	318	0	200	101220	-1674
53744	9944340	5155747	287	0	200	101220	-1674
53745	9944366	5155746	175	0	200	101217	-1672
53746	9944392	5155745	172	0	200	101218	-1673
53747	9944412	5155745	233	0	200	101223	-1677
53748	9944427	5155746	312	0	200	101225	-1678
53749	9944443	5155746	324	0	200	101222	-1676
53750	9944460	5155747	379	0	200	101224	-1678
53751	9944481	5155747	431	0	200	101232	-1684
53752	9944503	5155746	468	0	200	101224	-1678
53753	9944503	5155746	468	0	200	101225	-1678
53754	9944532	5155746	475	0	200	101213	-1668
53755	9944562	5155746	472	0	200	101213	-1668
53756	9944593	5155745	468	0	200	101217	-1672
53757	9944629	5155745	461	0	200	101220	-1674
53758	9944658	5155744	459	0	199	101214	-1669
53759	9944691	5155743	461	0	199	101206	-1663
53760	9944721	5155743	466	0	200	101205	-1662
53761	9944751	5155743	503	0	199	101213	-1668
53762	9944779	5155743	507	0	199	101209	-1665
53763	9944807	5155743	494	0	199	101216	-1671
53764	9944833	5155743	492	0	199	101227	-1680
53765	9944860	5155743	487	0	199	101217	-1672
53766	9944885	5155743	492	0	199	101215	-1670
53767	9944913	5155743	492	0	199	101223	-1677
53768	9944940	5155742	538	0	199	101215	-1670
53769	9944967	5155742	470	0	199	101220	-1674
53770	9944994	5155742	464	0	199	101216	-1671
53771	9945022	5155741	463	0	199	101220	-1674
53772	9945047	5155741	514	0	199	101224	-1678
53773	9945077	5155741	507	0	199	101228	-1681
53774	9945107	5155741	505	0	199	101219	-1673
53775	9945107	5155741	505	0	199	101227	-1680
53776	9945142	5155740	474	0	199	101227	-1680
53777	9945176	5155740	529	0	199	101229	-1682
53778	9945208	5155740	481	0	199	101223	-1677
53779	9945238	5155739	487	0	199	101227	-1680
53780	9945261	5155739	418	0	199	101227	-1680
53781	9945284	5155739	503	0	198	101216	-1671
53782	9945305	5155739	492	0	198	101224	-1678
53783	9945329	5155739	463	0	198	101226	-1679
53784	9945354	5155739	466	0	198	101238	-1689
53785	9945378	5155739	507	0	198	101223	-1677
53786	9945403	5155739	500	0	198	101221	-1675
53787	9945427	5155739	466	0	198	101210	-1666
53788	9945450	5155739	511	0	198	101209	-1665
53789	9945473	5155739	518	0	198	101212	-1668
53790	9945497	5155739	514	0	198	101208	-1664
53791	9945519	5155738	509	0	198	101209	-1665
53792	9945543	5155738	470	0	198	101211	-1667
53793	9945566	5155738	477	0	198	101212	-1668
53794	9945587	5155738	427	0	198	101205	-1662
53795	9945608	5155738	424	0	198	101211	-1667
53796	9945629	5155737	427	0	198	101204	-1661
53797	9945650	5155737	468	0	198	101209	-1665
53798	9945673	5155737	459	0	198	101212	-1668
53799	9945695	5155737	451	0	198	101215	-1670
53800	9945718	5155737	396	0	198	101216	-1671
53801	9945741	5155737	440	0	198	101208	-1664
53802	9945763	5155737	520	0	198	101216	-1671
53803	9945787	5155737	490	0	198	101213	-1668
53804	9945811	5155737	540	0	198	101211	-1667
53805	9945837	5155737	409	0	198	101218	-1673
53806	9945865	5155738	312	0	198	101212	-1668
53807	9945891	5155739	279	0	197	101208	-1664
53808	9945917	5155739	292	0	198	101217	-1672
53809	9945938	5155740	333	0	197	101208	-1664
53810	9945955	5155742	205	0	197	101207	-1663
53811	9945971	5155742	359	0	197	101205	-1662
53812	9945987	5155744	396	0	197	101210	-1666
53813	9946007	5155745	429	0	197	101224	-1678
53814	9946026	5155745	459	0	197	101210	-1666
53815	9946049	5155746	453	0	197	101213	-1668
53816	9946070	5155747	448	0	197	101202	-1659
53817	9946089	5155748	438	0	197	101210	-1666
53818	9946110	5155749	350	0	197	101215	-1670
53819	9946129	5155749	429	0	197	101220	-1674
53820	9946147	5155750	420	0	197	101213	-1668
53821	9946147	5155750	420	0	197	101214	-1669
53822	9946171	5155751	464	0	197	101221	-1675
53823	9946197	5155752	468	0	197	101220	-1674
53824	9946223	5155753	433	0	197	101217	-1672
53825	9946250	5155754	431	0	197	101216	-1671
53826	9946270	5155755	333	0	197	101225	-1678
53827	9946290	5155755	366	0	197	101219	-1673
53828	9946306	5155756	335	0	197	101225	-1678
53829	9946323	5155756	370	0	197	101216	-1671
53830	9946340	5155755	450	0	197	101211	-1667
53831	9946358	5155755	407	0	197	101202	-1659
53832	9946358	5155755	407	0	197	101202	-1659
53833	9946382	5155755	409	0	196	101199	-1657
53834	9946406	5155754	375	0	196	101199	-1657
53835	9946431	5155753	425	0	196	101198	-1656
53836	9946455	5155753	429	0	196	101203	-1660
53837	9946472	5155753	392	0	196	101202	-1659
53838	9946489	5155752	403	0	196	101208	-1664
53839	9946505	5155751	411	0	196	101209	-1665
53840	9946522	5155750	372	0	196	101207	-1663
53841	9946539	5155750	381	0	196	101208	-1664
53842	9946554	5155750	320	0	196	101205	-1662
53843	9946569	5155750	448	0	196	101206	-1663
53844	9946586	5155751	411	0	196	101214	-1669
53845	9946603	5155752	463	0	196	101203	-1660
53846	9946620	5155752	401	0	196	101204	-1661
53847	9946637	5155753	546	0	196	101207	-1663
53848	9946657	5155755	696	0	196	101207	-1663
53849	9946677	5155756	620	0	196	101206	-1663
53850	9946701	5155758	618	0	196	101205	-1662
53851	9946728	5155759	607	0	196	101202	-1659
53852	9946752	5155761	511	0	196	101207	-1663
53853	9946771	5155762	500	0	196	101199	-1657
53854	9946782	5155763	400	0	196	101190	-1649
53855	9946786	5155765	485	0	196	101195	-1653
53856	9946781	5155765	416	0	196	101208	-1664
53857	9946774	5155767	338	0	195	101191	-1650
53858	9946764	5155768	351	0	196	101200	-1658
53859	9946755	5155769	359	0	195	101195	-1653
53860	9946750	5155770	409	0	195	101197	-1655
53861	9946745	5155771	372	0	195	101203	-1660
53862	9946741	5155773	364	0	195	101195	-1653
53863	9946739	5155774	333	0	195	101192	-1651
53864	9946740	5155775	259	0	195	101195	-1653
53865	9946743	5155776	316	0	195	101191	-1650
53866	9946745	5155777	218	0	195	101196	-1654
53867	9946748	5155777	212	0	195	101199	-1657
53868	9946749	5155778	244	0	195	101188	-1647
53869	9946749	5155779	248	0	195	101186	-1646
53870	9946750	5155780	250	0	195	101187	-1647
53871	9946753	5155781	248	0	195	101192	-1651
53872	9946754	5155781	246	0	195	101190	-1649
53873	9946757	5155782	244	0	195	101187	-1647
53874	9946758	5155783	240	0	195	101192	-1651
53875	9946759	5155784	229	0	195	101188	-1647
53876	9946754	5155784	225	0	195	101198	-1656
53877	9946751	5155786	255	0	195	101192	-1651
53878	9946751	5155786	255	0	195	101195	-1653
53879	9946743	5155787	246	0	195	101193	-1652
53880	9946736	5155789	251	0	195	101194	-1653
53881	9946736	5155789	251	0	195	101188	-1647
53882	9946736	5155790	164	0	195	101184	-1644
53883	9946739	5155791	103	0	195	101186	-1646
53884	9946741	5155792	103	0	195	101186	-1646
53885	9946744	5155794	88	0	195	101179	-1640
53886	9946743	5155794	83	0	194	101179	-1640
53887	9946743	5155795	79	0	195	101176	-1637
53888	9946742	5155795	44	0	194	101171	-1633
53889	9946742	5155795	46	0	194	101175	-1637
53890	9946743	5155795	103	0	194	101169	-1632
53891	9946743	5155796	164	0	194	101172	-1634
53892	9946736	5155797	209	0	194	101170	-1632
53893	9946728	5155797	161	0	194	101166	-1629
53894	9946718	5155798	150	0	194	101170	-1632
53895	9946701	5155800	151	0	194	101186	-1646
53896	9946684	5155800	166	0	194	101168	-1631
53897	9946665	5155802	40	0	194	101179	-1640
53898	9946644	5155803	109	0	194	101173	-1635
53899	9946630	5155804	57	0	194	101178	-1639
53900	9946622	5155805	51	0	194	101174	-1636
53901	9946622	5155805	51	0	194	101174	-1636
53902	9946617	5155806	31	0	194	101174	-1636
53903	9946615	5155806	24	0	194	101165	-1628
53904	9946615	5155806	24	0	194	101163	-1627
53905	9946616	5155807	24	0	194	101167	-1630
53906	9946617	5155807	22	0	194	101162	-1626
53907	9946617	5155807	22	0	194	101162	-1626
53908	9946617	5155807	12	0	194	101161	-1625
53909	9946618	5155807	5	0	194	101164	-1627
53910	9946618	5155806	1	0	194	101164	-1627
53911	9946618	5155806	7	0	194	101152	-1617
53912	9946618	5155806	16	0	194	101165	-1628
53913	9946618	5155806	33	0	194	101153	-1618
53914	9946619	5155806	24	0	194	101146	-1612
53915	9946619	5155806	18	0	193	101152	-1617
53916	9946620	5155806	42	0	194	101167	-1630
53917	9946620	5155806	42	0	193	101161	-1625
53918	9946620	5155806	79	0	193	101157	-1622
53919	9946618	5155806	103	0	193	101160	-1624
53920	9946615	5155806	120	0	194	101160	-1624
53921	9946611	5155806	122	0	193	101159	-1623
53922	9946606	5155806	124	0	193	101152	-1617
53923	9946600	5155806	125	0	193	101150	-1616
53924	9946600	5155806	125	0	193	101150	-1616
53925	9946600	5155806	125	0	193	101162	-1626
53926	9946600	5155806	125	0	193	101155	-1620
53927	9946600	5155806	125	0	193	101157	-1622
53928	9946600	5155806	125	0	193	101154	-1619
53929	9946600	5155806	125	0	193	101157	-1622
53930	9946600	5155806	125	0	193	101158	-1622
53931	9946600	5155806	125	0	193	101150	-1616
53932	9946600	5155806	125	0	193	101156	-1621
53933	9946600	5155806	125	0	193	101161	-1625
53934	9946600	5155806	125	0	193	101160	-1624
53935	9946600	5155806	125	0	193	101155	-1620
53936	9946600	5155806	125	0	193	101155	-1620
53937	9946600	5155806	125	0	193	101149	-1615
53938	9946600	5155806	125	0	193	101155	-1620
53939	9946600	5155806	125	0	193	101148	-1614
53940	9946600	5155806	125	0	193	101150	-1616
53941	9946600	5155806	125	0	193	101160	-1624
53942	9946600	5155806	125	0	193	101152	-1617
53943	9946600	5155806	125	0	193	101146	-1612
53944	9946600	5155806	125	0	193	101154	-1619
53945	9946600	5155806	125	0	193	101154	-1619
53946	9946600	5155806	125	0	193	101166	-1629
53947	9946600	5155806	125	0	193	101155	-1620
53948	9946600	5155806	125	0	193	101149	-1615
53949	9946600	5155806	125	0	192	101153	-1618
53950	9946600	5155806	125	0	192	101155	-1620
53951	9946600	5155806	125	0	192	101151	-1617
53952	9946600	5155806	125	0	192	101153	-1618
53953	9946600	5155806	125	0	192	101159	-1623
53954	9946600	5155806	125	0	192	101155	-1620
53955	9946600	5155806	125	0	192	101149	-1615
53956	9946600	5155806	125	0	192	101149	-1615
53957	9946600	5155806	125	0	192	101143	-1610
53958	9946600	5155806	125	0	192	101164	-1627
53959	9946600	5155806	125	0	192	101155	-1620
53960	9946600	5155806	125	0	192	101149	-1615
53961	9946600	5155806	125	0	192	101143	-1610
53962	9946600	5155806	125	0	192	101155	-1620
53963	9946600	5155806	125	0	192	101144	-1611
53964	9946600	5155806	125	0	192	101149	-1615
53965	9946600	5155806	125	0	192	101141	-1608
53966	9946600	5155806	125	0	192	101146	-1612
53967	9946600	5155806	125	0	192	101158	-1622
53968	9946600	5155806	125	0	192	101157	-1622
53969	9946600	5155806	125	0	192	101155	-1620
53970	9946600	5155806	125	0	192	101153	-1618
53971	9946600	5155806	125	0	192	101155	-1620
53972	9946600	5155806	125	0	192	101147	-1613
53973	9946600	5155806	125	0	192	101149	-1615
53974	9946600	5155806	125	0	192	101145	-1612
53975	9946600	5155806	125	0	192	101132	-1601
53976	9946600	5155806	125	0	192	101149	-1615
53977	9946600	5155806	125	0	192	101145	-1612
53978	9946600	5155806	125	0	192	101150	-1616
53979	9946600	5155806	125	0	191	101138	-1606
53980	9946600	5155806	125	0	191	101151	-1617
53981	9946600	5155806	125	0	191	101145	-1612
53982	9946600	5155806	125	0	191	101143	-1610
53983	9946600	5155806	125	0	191	101146	-1612
53984	9946600	5155806	125	0	191	101139	-1606
53985	9946600	5155806	125	0	191	101137	-1605
53986	9946600	5155806	125	0	191	101145	-1612
53987	9946600	5155806	125	0	191	101154	-1619
53988	9946600	5155806	125	0	191	101150	-1616
53989	9946600	5155806	125	0	191	101148	-1614
53990	9946600	5155806	125	0	191	101145	-1612
53991	9946600	5155806	125	0	191	101142	-1609
53992	9946600	5155806	125	0	191	101145	-1612
53993	9946600	5155806	125	0	191	101144	-1611
53994	9946600	5155806	125	0	191	101140	-1607
53995	9946600	5155806	125	0	191	101144	-1611
53996	9946600	5155806	125	0	191	101139	-1606
53997	9946600	5155806	125	0	191	101137	-1605
53998	9946600	5155806	125	0	191	101146	-1612
53999	9946600	5155806	125	0	191	101148	-1614
54000	9946600	5155806	125	0	191	101146	-1612
54001	9946600	5155806	125	0	191	101136	-1604
54002	9946600	5155806	125	0	191	101135	-1603
54003	9946600	5155806	125	0	191	101145	-1612
54004	9946600	5155806	125	0	191	101136	-1604
54005	9946600	5155806	125	0	191	101138	-1606
54006	9946600	5155806	125	0	191	101151	-1617
54007	9946600	5155806	125	0	191	101158	-1622
54008	9946600	5155806	125	0	191	101164	-1627
54009	9946341	5155808	459	0	191	101156	-1621
54010	9946019	5155816	522	0	191	101161	-1625
54011	9945728	5155824	561	0	190	101154	-1619
54012	9945465	5155832	496	0	191	101150	-1616
54013	9945563	5155840	494	0	191	101159	-1623
54014	9945931	5155842	438	0	191	101162	-1626
54015	9945931	5155842	438	0	191	101155	-1620
54016	9946377	5155847	448	0	190	101164	-1627
54017	9946832	5155851	448	0	190	101164	-1627
54018	9947186	5155855	450	0	190	101160	-1624
54019	9947332	5155858	453	0	191	101159	-1623
54020	9947372	5155860	457	0	190	101158	-1622
54021	9947380	5155862	466	0	190	101146	-1612
54022	9947383	5155864	472	0	190	101166	-1629
54023	9947388	5155866	472	0	190	101164	-1627
54024	9947394	5155868	470	0	190	101167	-1630
54025	9947397	5155869	438	0	190	101165	-1628
54026	9947397	5155869	438	0	190	101165	-1628
54027	9947394	5155871	387	0	190	101160	-1624
54028	9947385	5155873	394	0	190	101161	-1625
54029	9947363	5155875	388	0	190	101157	-1622
54030	9947339	5155877	392	0	190	101145	-1612
54031	9947309	5155878	383	0	190	101153	-1618
54032	9947277	5155880	301	0	190	101155	-1620
54033	9947254	5155881	301	0	190	101153	-1618
54034	9947222	5155882	300	0	190	101154	-1619
54035	9947201	5155883	218	0	190	101149	-1615
54036	9947184	5155884	212	0	190	101146	-1612
54037	9947165	5155885	205	0	190	101150	-1616
54038	9947165	5155885	205	0	190	101149	-1615
54039	9947157	5155886	277	0	190	101150	-1616
54040	9947147	5155888	270	0	190	101150	-1616
54041	9947140	5155890	270	0	190	101147	-1613
54042	9947132	5155891	262	0	190	101149	-1615
54043	9947128	5155892	294	0	190	101146	-1612
54044	9947125	5155893	292	0	190	101140	-1607
54045	9947123	5155895	296	0	190	101146	-1612
54046	9947120	5155895	298	0	190	101147	-1613
54047	9947119	5155897	311	0	190	101152	-1617
54048	9947117	5155898	366	0	190	101154	-1619
54049	9947117	5155900	375	0	190	101164	-1627
54050	9947119	5155901	429	0	190	101165	-1628
54051	9947121	5155903	494	0	190	101166	-1629
54052	9947124	5155905	455	0	190	101156	-1621
54053	9947125	5155906	446	0	190	101161	-1625
54054	9947126	5155908	431	0	190	101154	-1619
54055	9947124	5155910	424	0	190	101154	-1619
54056	9947118	5155913	412	0	190	101156	-1621
54057	9947105	5155916	412	0	190	101147	-1613
54058	9947087	5155920	405	0	190	101147	-1613
54059	9947067	5155925	405	0	190	101151	-1617
54060	9947042	5155930	448	0	190	101147	-1613
54061	9947042	5155930	448	0	190	101150	-1616
54062	9947042	5155930	448	0	190	101160	-1624
54063	9947015	5155936	457	0	190	101146	-1612
54064	9946989	5155942	518	0	189	101143	-1610
54065	9946966	5155947	511	0	189	101141	-1608
54066	9946956	5155951	500	0	189	101138	-1606
54067	9946953	5155952	490	0	189	101129	-1598
54068	9946950	5155953	479	0	189	101120	-1591
54069	9946946	5155954	477	0	189	101126	-1596
54070	9946941	5155955	442	0	189	101123	-1593
54071	9946934	5155956	446	0	189	101120	-1591
54072	9946926	5155958	437	0	189	101127	-1596
54073	9946918	5155958	401	0	189	101131	-1600
54074	9946908	5155959	400	0	189	101151	-1617
54075	9946898	5155959	414	0	189	101146	-1612
54076	9946886	5155960	414	0	189	101148	-1614
54077	9946873	5155961	411	0	189	101145	-1612
54078	9946859	5155961	409	0	189	101137	-1605
54079	9946847	5155961	412	0	189	101134	-1602
54080	9946835	5155963	405	0	189	101141	-1608
54081	9946821	5155964	366	0	189	101140	-1607
54082	9946808	5155964	337	0	189	101132	-1601
54083	9946808	5155964	337	0	189	101146	-1612
54084	9946793	5155964	331	0	189	101141	-1608
54085	9946777	5155965	327	0	189	101142	-1609
54086	9946762	5155966	324	0	189	101141	-1608
54087	9946744	5155966	316	0	189	101137	-1605
54088	9946728	5155966	318	0	189	101128	-1597
54089	9946711	5155966	353	0	189	101135	-1603
54090	9946692	5155966	407	0	189	101132	-1601
54091	9946674	5155966	401	0	189	101149	-1615
54092	9946653	5155966	400	0	189	101145	-1612
54093	9946634	5155967	394	0	189	101146	-1612
54094	9946615	5155966	390	0	189	101145	-1612
54095	9946595	5155966	390	0	189	101144	-1611
54096	9946579	5155966	388	0	189	101149	-1615
54097	9946560	5155965	387	0	189	101155	-1620
54098	9946539	5155964	383	0	189	101139	-1606
54099	9946517	5155964	375	0	189	101141	-1608
54100	9946494	5155963	340	0	189	101143	-1610
54101	9946470	5155961	346	0	189	101141	-1608
54102	9946445	5155960	401	0	189	101147	-1613
54103	9946420	5155958	411	0	189	101143	-1610
54104	9946398	5155957	405	0	189	101141	-1608
54105	9946376	5155955	368	0	188	101144	-1611
54106	9946376	5155955	368	0	188	101149	-1615
54107	9946349	5155953	396	0	188	101142	-1609
54108	9946321	5155952	455	0	188	101141	-1608
54109	9946291	5155951	411	0	188	101153	-1618
54110	9946259	5155949	405	0	188	101155	-1620
54111	9946230	5155948	411	0	188	101151	-1617
54112	9946203	5155948	416	0	188	101147	-1613
54113	9946178	5155947	418	0	188	101141	-1608
54114	9946158	5155946	300	0	188	101143	-1610
54115	9946144	5155946	337	0	188	101150	-1616
54116	9946130	5155946	422	0	188	101154	-1619
54117	9946130	5155946	422	0	188	101148	-1614
54118	9946114	5155947	453	0	188	101148	-1614
54119	9946095	5155949	448	0	188	101146	-1612
54120	9946070	5155950	438	0	188	101143	-1610
54121	9946070	5155950	438	0	188	101138	-1606
54122	9946044	5155952	431	0	188	101141	-1608
54123	9946022	5155953	392	0	188	101130	-1599
54124	9945997	5155955	355	0	188	101133	-1601
54125	9945978	5155957	309	0	188	101129	-1598
54126	9945965	5155958	307	0	188	101133	-1601
54127	9945955	5155960	307	0	188	101126	-1596
54128	9945955	5155962	309	0	188	101130	-1599
54129	9945955	5155963	314	0	188	101133	-1601
54130	9945959	5155964	320	0	188	101129	-1598
54131	9945969	5155965	359	0	188	101137	-1605
54132	9945978	5155966	370	0	188	101126	-1596
54133	9945992	5155967	407	0	188	101128	-1597
54134	9946007	5155967	412	0	188	101129	-1598
54135	9946020	5155968	414	0	188	101122	-1592
54136	9946032	5155969	424	0	188	101128	-1597
54137	9946043	5155970	435	0	188	101121	-1591
54138	9946055	5155972	431	0	188	101118	-1589
54139	9946072	5155974	472	0	188	101118	-1589
54140	9946072	5155974	472	0	188	101122	-1592
54141	9946090	5155977	463	0	188	101122	-1592
54142	9946108	5155980	461	0	187	101113	-1585
54143	9946126	5155983	490	0	187	101120	-1591
54144	9946141	5155985	501	0	187	101112	-1584
54145	9946154	5155987	509	0	187	101112	-1584
54146	9946167	5155988	496	0	187	101106	-1579
54147	9946178	5155990	496	0	187	101110	-1582
54148	9946187	5155992	487	0	187	101102	-1576
54149	9946195	5155993	518	0	187	101102	-1576
54150	9946201	5155995	513	0	187	101107	-1580
54151	9946211	5155997	511	0	187	101102	-1576
54152	9946220	5155998	503	0	187	101100	-1574
54153	9946230	5155999	496	0	187	101102	-1576
54154	9946240	5156000	437	0	187	101107	-1580
54155	9946248	5156000	427	0	187	101110	-1582
54156	9946256	5156001	422	0	187	101106	-1579
54157	9946260	5156002	416	0	187	101113	-1585
54158	9946264	5156003	450	0	187	101101	-1575
54159	9946271	5156004	448	0	187	101103	-1576
54160	9946277	5156005	442	0	187	101101	-1575
54161	9946283	5156006	407	0	187	101102	-1576
54162	9946289	5156008	394	0	187	101103	-1576
54163	9946289	5156008	394	0	187	101090	-1565
54164	9946296	5156009	381	0	187	101096	-1570
54165	9946302	5156010	379	0	187	101100	-1574
54166	9946307	5156011	385	0	187	101103	-1576
54167	9946311	5156012	385	0	187	101093	-1568
54168	9946314	5156013	392	0	187	101101	-1575
54169	9946317	5156014	400	0	187	101081	-1558
54170	9946322	5156016	403	0	187	101082	-1559
54171	9946327	5156016	401	0	187	101080	-1557
54172	9946333	5156017	407	0	187	101087	-1563
54173	9946339	5156019	414	0	187	101084	-1560
54174	9946343	5156020	422	0	187	101081	-1558
54175	9946347	5156021	427	0	187	101079	-1556
54176	9946350	5156023	427	0	186	101067	-1546
54177	9946354	5156024	424	0	187	101072	-1550
54178	9946358	5156025	424	0	186	101056	-1537
54179	9946362	5156026	431	0	187	101070	-1549
54180	9946365	5156027	438	0	187	101069	-1548
54181	9946365	5156027	438	0	186	101063	-1543
