#Zeit [s]	longitude [1e6]	Latitude [1e5]	GPSSpeed [1e2 km/h] 	Tacho [1e2 km/h] 	Temperatur [10 C] 	Druck [Pa] 	HoeheSee [10 m]
51787	8959276	5305060	590	0	94	99286	-182
51788	8959265	5305059	550	0	94	99295	-190
51789	8959251	5305058	412	0	94	99289	-185
51790	8959236	5305058	548	0	94	99283	-180
51791	8959215	5305058	837	0	95	99292	-188
51792	8959188	5305058	820	0	95	99285	-182
51793	8959156	5305057	1013	0	95	99290	-186
51794	8959118	5305057	1057	0	95	99289	-185
51795	8959079	5305057	968	0	95	99294	-189
51796	8959038	5305057	977	0	95	99289	-185
51797	8959000	5305056	918	0	95	99286	-182
51798	8958961	5305055	903	0	95	99280	-177
51799	8958925	5305054	770	0	95	99287	-183
51800	8958890	5305054	679	0	95	99287	-183
51801	8958858	5305053	587	0	95	99283	-180
51802	8958804	5305053	359	0	96	99280	-177
51803	8958785	5305054	505	0	96	99285	-182
51804	8958773	5305055	890	0	96	99287	-183
51805	8958773	5305055	890	0	96	99281	-178
51806	8958769	5305058	887	0	96	99285	-182
51807	8958769	5305060	977	0	96	99281	-178
51808	8958772	5305063	996	0	96	99289	-185
51809	8958778	5305065	1051	0	96	99291	-187
51810	8958778	5305065	1051	0	97	99295	-190
51811	8958813	5305069	1220	0	97	99290	-186
51812	8958842	5305072	1453	0	97	99298	-193
51813	8958878	5305074	1522	0	97	99310	-203
51814	8958918	5305076	1603	0	97	99323	-214
51815	8958918	5305076	1603	0	97	99323	-214
51816	8959011	5305080	1789	0	97	99333	-222
51817	8959064	5305082	1818	0	97	99331	-221
51818	8959119	5305085	1770	0	98	99349	-236
51819	8959175	5305088	1620	0	98	99353	-239
51820	8959175	5305088	1620	0	98	99357	-243
51821	8959281	5305091	1250	0	98	99364	-249
51822	8959327	5305092	935	0	98	99366	-250
51823	8959362	5305093	774	0	98	99368	-252
51824	8959391	5305094	696	0	98	99374	-257
51825	8959391	5305094	696	0	98	99369	-253
51826	8959435	5305092	101	0	99	99373	-256
51827	8959452	5305092	33	0	99	99370	-254
51828	8959467	5305090	70	0	99	99366	-250
51829	8959475	5305089	27	0	99	99378	-261
51830	8959475	5305089	27	0	99	99373	-256
51831	8959506	5305086	366	0	99	99372	-255
51832	8959530	5305082	320	0	99	99375	-258
51833	8959558	5305079	338	0	99	99380	-262
51834	8959587	5305075	377	0	100	99375	-258
51835	8959587	5305075	377	0	100	99376	-259
51836	8959607	5305073	427	0	100	99372	-255
51837	8959620	5305072	694	0	100	99369	-253
51838	8959637	5305072	614	0	100	99368	-252
51839	8959658	5305071	522	0	100	99372	-255
51840	8959658	5305071	522	0	100	99377	-260
51841	8959681	5305069	900	0	101	99371	-255
51842	8959703	5305066	1172	0	101	99374	-257
51843	8959727	5305062	1490	0	101	99370	-254
51844	8959757	5305057	1498	0	101	99374	-257
51845	8959757	5305057	1498	0	101	99372	-255
51846	8959844	5305051	1398	0	101	99365	-250
51847	8959897	5305050	1490	0	101	99365	-250
51848	8959951	5305050	1348	0	101	99370	-254
51849	8960005	5305051	1453	0	102	99376	-259
51850	8960005	5305051	1453	0	102	99376	-259
51851	8960121	5305053	1576	0	102	99369	-253
51852	8960185	5305054	1601	0	102	99374	-257
51853	8960251	5305054	1557	0	102	99373	-256
51854	8960318	5305054	1435	0	102	99369	-253
51855	8960318	5305054	1435	0	103	99382	-264
51856	8960439	5305053	1346	0	103	99375	-258
51857	8960494	5305052	1283	0	103	99371	-255
51858	8960545	5305051	1094	0	103	99372	-255
51859	8960592	5305050	779	0	103	99378	-261
51860	8960592	5305050	779	0	103	99376	-259
51861	8960661	5305049	262	0	104	99373	-256
51862	8960679	5305049	168	0	104	99370	-254
51863	8960689	5305049	112	0	104	99384	-266
51864	8960693	5305049	118	0	104	99380	-262
51865	8960693	5305049	118	0	104	99371	-255
51866	8960699	5305049	46	0	104	99368	-252
51867	8960703	5305049	42	0	105	99378	-261
51868	8960706	5305048	55	0	105	99375	-258
51869	8960707	5305048	53	0	105	99377	-260
51870	8960707	5305048	53	0	105	99377	-260
51871	8960710	5305048	14	0	105	99373	-256
51872	8960711	5305048	12	0	105	99367	-251
51873	8960711	5305048	9	0	105	99372	-255
51874	8960712	5305048	235	0	105	99369	-253
51875	8960715	5305048	690	0	106	99371	-255
51876	8960725	5305047	1074	0	106	99364	-249
51877	8960746	5305047	1542	0	106	99369	-253
51878	8960777	5305045	1572	0	106	99369	-253
51879	8960815	5305043	1444	0	106	99365	-250
51880	8960846	5305040	1540	0	106	99365	-250
51881	8960865	5305036	1966	0	107	99369	-253
51882	8960871	5305032	2266	0	107	99370	-254
51883	8960859	5305026	2772	0	107	99370	-254
51884	8960840	5305019	3328	0	107	99364	-249
51885	8960817	5305012	3439	0	107	99367	-251
51886	8960761	5304995	3385	0	107	99364	-249
51887	8960734	5304987	3461	0	108	99363	-248
51888	8960703	5304979	3422	0	108	99363	-248
51889	8960672	5304971	2983	0	108	99371	-255
51890	8960672	5304971	2983	0	108	99374	-257
51891	8960606	5304956	2033	0	108	99370	-254
51892	8960577	5304950	1655	0	108	99379	-261
51893	8960554	5304944	1283	0	108	99373	-256
51894	8960539	5304941	772	0	109	99375	-258
51895	8960539	5304941	772	0	109	99375	-258
51896	8960525	5304936	290	0	109	99372	-255
51897	8960526	5304935	288	0	109	99373	-256
51898	8960531	5304934	292	0	109	99374	-257
51899	8960540	5304935	329	0	109	99363	-248
51900	8960540	5304935	329	0	110	99368	-252
51901	8960560	5304935	0	0	110	99369	-253
51902	8960566	5304936	0	0	110	99369	-253
51903	8960571	5304936	0	0	110	99371	-255
51904	8960574	5304936	37	0	110	99372	-255
51905	8960574	5304936	37	0	110	99369	-253
51906	8960571	5304933	1744	0	110	99365	-250
51907	8960567	5304930	2296	0	111	99366	-250
51908	8960560	5304926	2420	0	111	99370	-254
51909	8960547	5304920	2746	0	111	99365	-250
51910	8960547	5304920	2746	0	111	99365	-250
51911	8960506	5304906	3716	0	111	99355	-241
51912	8960476	5304898	3946	0	111	99363	-248
51913	8960442	5304889	4024	0	111	99362	-247
51914	8960403	5304880	4026	0	112	99363	-248
51915	8960403	5304880	4026	0	112	99358	-244
51916	8960316	5304859	4646	0	112	99355	-241
51917	8960265	5304848	4718	0	112	99354	-240
51918	8960211	5304837	4835	0	112	99360	-245
51919	8960150	5304826	4759	0	112	99362	-247
51920	8960150	5304826	4759	0	112	99358	-244
51921	8960005	5304804	4428	0	113	99361	-246
51922	8959925	5304793	4220	0	113	99361	-246
51923	8959843	5304783	4168	0	113	99368	-252
51924	8959761	5304773	3913	0	113	99367	-251
51925	8959761	5304773	3913	0	113	99364	-249
51926	8959594	5304756	3581	0	113	99360	-245
51927	8959508	5304748	3572	0	114	99363	-248
51928	8959420	5304741	3487	0	114	99365	-250
51929	8959334	5304733	3150	0	114	99364	-249
51930	8959334	5304733	3150	0	114	99361	-246
51931	8959178	5304722	2198	0	114	99364	-249
51932	8959110	5304717	1913	0	114	99360	-245
51933	8959047	5304713	1561	0	115	99362	-247
51934	8958988	5304710	1250	0	115	99366	-250
51935	8958988	5304710	1250	0	115	99361	-246
51936	8958891	5304705	788	0	115	99360	-245
51937	8958856	5304703	638	0	115	99355	-241
51938	8958830	5304702	35	0	115	99364	-249
51939	8958812	5304701	12	0	116	99366	-250
51940	8958812	5304701	12	0	116	99370	-254
51941	8958797	5304701	5	0	116	99365	-250
51942	8958799	5304701	5	0	116	99372	-255
51943	8958802	5304701	0	0	116	99361	-246
51944	8958803	5304701	0	0	117	99371	-255
51945	8958803	5304701	0	0	117	99366	-250
51946	8958805	5304701	0	0	117	99362	-247
51947	8958805	5304701	0	0	117	99366	-250
51948	8958805	5304701	0	0	117	99362	-247
51949	8958805	5304701	0	0	117	99366	-250
51950	8958805	5304701	0	0	117	99359	-244
51951	8958805	5304701	0	0	117	99356	-242
51952	8958805	5304701	0	0	118	99360	-245
51953	8958805	5304701	0	0	118	99358	-244
51954	8958805	5304701	0	0	118	99366	-250
51955	8958805	5304701	0	0	118	99366	-250
51956	8958805	5304701	0	0	118	99367	-251
51957	8958805	5304701	0	0	118	99362	-247
51958	8958805	5304701	0	0	119	99358	-244
51959	8958805	5304701	0	0	119	99363	-248
51960	8958805	5304701	0	0	119	99366	-250
51961	8958805	5304701	0	0	119	99354	-240
51962	8958805	5304701	0	0	119	99368	-252
51963	8958802	5304701	603	0	119	99365	-250
51964	8958790	5304701	1113	0	119	99359	-244
51965	8958790	5304701	1113	0	120	99358	-244
51966	8958712	5304696	2081	0	120	99354	-240
51967	8958648	5304693	2452	0	120	99354	-240
51968	8958570	5304688	2870	0	120	99342	-230
51969	8958490	5304683	2998	0	120	99351	-238
51970	8958490	5304683	2998	0	120	99345	-233
51971	8958344	5304672	3689	0	120	99344	-232
51972	8958294	5304664	3809	0	121	99342	-230
51973	8958267	5304656	4057	0	121	99337	-226
51974	8958265	5304647	4387	0	121	99330	-220
51975	8958265	5304647	4387	0	121	99333	-222
51976	8958313	5304626	4372	0	121	99324	-215
51977	8958351	5304616	4620	0	121	99318	-210
51978	8958389	5304603	4661	0	121	99307	-200
51979	8958389	5304603	4661	0	122	99299	-193
51980	8958426	5304592	5198	0	122	99290	-186
51981	8958458	5304580	5187	0	122	99283	-180
51982	8958492	5304567	4789	0	122	99280	-177
51983	8958529	5304554	4854	0	122	99273	-171
51984	8958566	5304542	4987	0	122	99269	-168
51985	8958602	5304529	5143	0	123	99270	-169
51986	8958633	5304516	5283	0	123	99264	-164
51987	8958662	5304503	5448	0	123	99261	-161
51988	8958689	5304490	5428	0	123	99261	-161
51989	8958714	5304477	5246	0	123	99265	-165
51990	8958738	5304464	5157	0	124	99276	-174
51991	8958763	5304451	5098	0	124	99280	-177
51992	8958786	5304437	4974	0	124	99271	-170
51993	8958809	5304425	4968	0	124	99270	-169
51994	8958830	5304412	4935	0	124	99278	-176
51995	8958851	5304400	4930	0	124	99283	-180
51996	8958872	5304387	4855	0	124	99290	-186
51997	8958892	5304375	4885	0	124	99292	-188
51998	8958912	5304363	4741	0	125	99308	-201
51999	8958930	5304352	4354	0	125	99309	-202
52000	8958946	5304340	3998	0	125	99317	-209
52001	8958960	5304329	3535	0	125	99321	-212
52002	8958972	5304320	3015	0	125	99322	-213
52003	8958982	5304312	2520	0	126	99327	-217
52004	8958993	5304304	1953	0	126	99320	-211
52005	8958998	5304299	1626	0	126	99326	-216
52006	8959000	5304294	1164	0	126	99326	-216
52007	8959001	5304291	798	0	126	99325	-216
52008	8959000	5304288	659	0	126	99327	-217
52009	8959002	5304286	590	0	127	99329	-219
52010	8959003	5304284	590	0	127	99329	-219
52011	8959007	5304284	357	0	127	99329	-219
52012	8959011	5304283	18	0	127	99329	-219
52013	8959014	5304282	12	0	127	99334	-223
52014	8959019	5304281	22	0	127	99328	-218
52015	8959023	5304281	42	0	127	99334	-223
52016	8959028	5304280	55	0	128	99342	-230
52017	8959035	5304278	1274	0	128	99333	-222
52018	8959044	5304276	1742	0	128	99338	-227
52019	8959053	5304273	2131	0	128	99338	-227
52020	8959062	5304268	2457	0	128	99333	-222
52021	8959069	5304262	3102	0	128	99347	-234
52022	8959080	5304255	3216	0	128	99340	-228
52023	8959091	5304247	3255	0	129	99347	-234
52024	8959107	5304239	3381	0	129	99347	-234
52025	8959126	5304231	3566	0	129	99346	-233
52026	8959146	5304221	3870	0	129	99352	-239
52027	8959166	5304212	4002	0	129	99355	-241
52028	8959187	5304202	4131	0	129	99361	-246
52029	8959208	5304191	4252	0	130	99362	-247
52030	8959229	5304180	4163	0	130	99364	-249
52031	8959246	5304169	4217	0	130	99364	-249
52032	8959261	5304158	4265	0	130	99360	-245
52033	8959276	5304147	4207	0	130	99360	-245
52034	8959295	5304136	4213	0	130	99363	-248
52035	8959319	5304125	4207	0	130	99362	-247
52036	8959345	5304114	4170	0	131	99364	-249
52037	8959368	5304104	4183	0	131	99352	-239
52038	8959390	5304093	4065	0	131	99355	-241
52039	8959409	5304082	4094	0	131	99364	-249
52040	8959427	5304072	4089	0	131	99357	-243
52041	8959444	5304061	3961	0	131	99362	-247
52042	8959464	5304051	3911	0	132	99364	-249
52043	8959482	5304040	4000	0	132	99365	-250
52044	8959498	5304030	4004	0	132	99359	-244
52045	8959515	5304020	3959	0	132	99365	-250
52046	8959528	5304009	3955	0	132	99366	-250
52047	8959539	5303999	4120	0	132	99367	-251
52048	8959552	5303988	4211	0	133	99371	-255
52049	8959563	5303978	4085	0	133	99373	-256
52050	8959572	5303968	3850	0	133	99366	-250
52051	8959579	5303958	3666	0	133	99370	-254
52052	8959582	5303948	3657	0	133	99362	-247
52053	8959581	5303938	3816	0	133	99360	-245
52054	8959576	5303929	4217	0	133	99359	-244
52055	8959566	5303918	4537	0	133	99357	-243
52056	8959553	5303908	4689	0	134	99357	-243
52057	8959538	5303896	4800	0	134	99356	-242
52058	8959520	5303884	4974	0	134	99349	-236
52059	8959499	5303872	4791	0	134	99353	-239
52060	8959475	5303859	4789	0	134	99352	-239
52061	8959444	5303847	4896	0	135	99341	-229
52062	8959410	5303834	4854	0	135	99339	-227
52063	8959373	5303822	4904	0	135	99344	-232
52064	8959332	5303809	5024	0	135	99317	-209
52065	8959286	5303797	5113	0	135	99319	-210
52066	8959233	5303785	5111	0	135	99315	-207
52067	8959174	5303772	5115	0	135	99313	-205
52068	8959107	5303760	5018	0	135	99308	-201
52069	8959036	5303747	4980	0	136	99291	-187
52070	8958961	5303735	5009	0	136	99288	-184
52071	8958880	5303724	5013	0	136	99291	-187
52072	8958797	5303712	4978	0	136	99287	-183
52073	8958710	5303701	5011	0	136	99280	-177
52074	8958618	5303689	5065	0	136	99268	-167
52075	8958523	5303678	5018	0	137	99280	-177
52076	8958422	5303667	5030	0	137	99274	-172
52077	8958315	5303655	5017	0	137	99260	-160
52078	8958204	5303644	5018	0	137	99259	-159
52079	8958089	5303634	5107	0	137	99259	-159
52080	8957971	5303623	5224	0	137	99254	-155
52081	8957848	5303612	5105	0	137	99266	-165
52082	8957723	5303602	5061	0	138	99264	-164
52083	8957592	5303592	5118	0	138	99262	-162
52084	8957460	5303582	4822	0	138	99272	-171
52085	8957325	5303573	4755	0	138	99267	-166
52086	8957188	5303564	4746	0	138	99272	-171
52087	8957050	5303556	4507	0	138	99275	-173
52088	8956911	5303547	4367	0	138	99274	-172
52089	8956774	5303540	4322	0	139	99282	-179
52090	8956637	5303532	4361	0	139	99290	-186
52091	8956499	5303525	4350	0	139	99295	-190
52092	8956361	5303518	4307	0	139	99306	-199
52093	8956219	5303512	4196	0	139	99309	-202
52094	8956075	5303505	4237	0	140	99317	-209
52095	8955930	5303499	4209	0	140	99323	-214
52096	8955786	5303493	3992	0	140	99316	-208
52097	8955645	5303487	3944	0	140	99323	-214
52098	8955509	5303481	3611	0	140	99333	-222
52099	8955379	5303476	3113	0	140	99331	-221
52100	8955259	5303472	2640	0	140	99332	-222
52101	8955152	5303468	2231	0	141	99330	-220
52102	8955059	5303465	1792	0	141	99342	-230
52103	8954983	5303462	1351	0	141	99336	-225
52104	8954921	5303459	981	0	141	99340	-228
52105	8954872	5303457	674	0	141	99336	-225
52106	8954837	5303456	29	0	141	99335	-224
52107	8954814	5303455	11	0	141	99332	-222
52108	8954802	5303454	5	0	142	99339	-227
52109	8954799	5303454	1	0	142	99330	-220
52110	8954799	5303454	3	0	142	99344	-232
52111	8954800	5303454	3	0	142	99340	-228
52112	8954799	5303454	1	0	142	99338	-227
52113	8954798	5303454	1	0	142	99341	-229
52114	8954798	5303454	1	0	142	99336	-225
52115	8954797	5303454	1	0	143	99343	-231
52116	8954798	5303454	1	0	143	99335	-224
52117	8954798	5303454	1	0	143	99343	-231
52118	8954799	5303454	0	0	143	99341	-229
52119	8954798	5303454	1	0	143	99342	-230
52120	8954798	5303454	1	0	143	99334	-223
52121	8954797	5303454	3	0	143	99334	-223
52122	8954797	5303454	3	0	144	99341	-229
52123	8954796	5303455	1	0	144	99343	-231
52124	8954796	5303455	3	0	144	99338	-227
52125	8954795	5303455	5	0	144	99339	-227
52126	8954795	5303455	0	0	144	99337	-226
52127	8954795	5303455	0	0	144	99341	-229
52128	8954796	5303455	1	0	145	99340	-228
52129	8954796	5303455	3	0	145	99340	-228
52130	8954797	5303455	3	0	145	99342	-230
52131	8954797	5303455	44	0	145	99336	-225
52132	8954797	5303455	57	0	145	99334	-223
52133	8954796	5303455	53	0	145	99339	-227
52134	8954795	5303454	0	0	145	99335	-224
52135	8954794	5303454	0	0	145	99337	-226
52136	8954794	5303454	0	0	145	99342	-230
52137	8954793	5303454	20	0	146	99336	-225
52138	8954793	5303454	38	0	146	99337	-226
52139	8954794	5303454	24	0	146	99339	-227
52140	8954794	5303454	33	0	146	99334	-223
52141	8954796	5303455	22	0	146	99336	-225
52142	8954796	5303455	14	0	146	99341	-229
52143	8954797	5303455	0	0	146	99342	-230
52144	8954798	5303455	0	0	147	99347	-234
52145	8954798	5303455	12	0	147	99336	-225
52146	8954799	5303455	12	0	147	99339	-227
52147	8954799	5303455	18	0	147	99338	-227
52148	8954800	5303455	7	0	147	99333	-222
52149	8954800	5303455	7	0	147	99335	-224
52150	8954800	5303455	24	0	147	99336	-225
52151	8954800	5303455	35	0	147	99334	-223
52152	8954799	5303455	24	0	147	99335	-224
52153	8954798	5303455	37	0	148	99338	-227
52154	8954798	5303455	16	0	148	99329	-219
52155	8954797	5303455	31	0	148	99341	-229
52156	8954798	5303455	38	0	148	99342	-230
52157	8954799	5303455	38	0	148	99336	-225
52158	8954800	5303455	0	0	148	99341	-229
52159	8954801	5303455	0	0	148	99336	-225
52160	8954802	5303455	27	0	148	99329	-219
52161	8954802	5303455	12	0	149	99333	-222
52162	8954802	5303455	81	0	149	99335	-224
52163	8954801	5303455	225	0	149	99333	-222
52164	8954798	5303455	609	0	149	99340	-228
52165	8954784	5303454	1183	0	149	99340	-228
52166	8954754	5303454	1650	0	149	99340	-228
52167	8954706	5303452	1976	0	149	99338	-227
52168	8954641	5303451	2096	0	149	99341	-229
52169	8954564	5303448	2227	0	149	99332	-222
52170	8954481	5303446	2418	0	149	99340	-228
52171	8954391	5303443	2348	0	150	99338	-227
52172	8954299	5303441	2313	0	150	99345	-233
52173	8954206	5303439	2216	0	150	99346	-233
52174	8954115	5303436	2074	0	150	99343	-231
52175	8954029	5303434	1881	0	150	99342	-230
52176	8953955	5303432	1829	0	150	99344	-232
52177	8953892	5303430	2009	0	150	99344	-232
52178	8953849	5303426	2177	0	150	99344	-232
52179	8953835	5303422	2307	0	150	99339	-227
52180	8953851	5303418	2307	0	151	99348	-235
52181	8953894	5303413	2270	0	151	99343	-231
52182	8953960	5303409	2487	0	151	99340	-228
52183	8954042	5303406	2894	0	151	99340	-228
52184	8954136	5303402	3168	0	151	99343	-231
52185	8954237	5303399	3065	0	151	99341	-229
52186	8954343	5303395	2918	0	151	99342	-230
52187	8954445	5303391	2487	0	151	99345	-233
52188	8954539	5303387	1900	0	152	99347	-234
52189	8954618	5303384	1627	0	152	99346	-233
52190	8954683	5303381	1250	0	152	99342	-230
52191	8954730	5303378	698	0	152	99346	-233
52192	8954763	5303377	414	0	152	99340	-228
52193	8954783	5303375	7	0	152	99343	-231
52194	8954792	5303375	7	0	152	99342	-230
52195	8954795	5303375	7	0	152	99341	-229
52196	8954794	5303375	0	0	152	99337	-226
52197	8954792	5303375	20	0	152	99341	-229
52198	8954794	5303375	37	0	153	99339	-227
52199	8954800	5303375	44	0	153	99340	-228
52200	8954808	5303374	44	0	153	99337	-226
52201	8954820	5303373	44	0	153	99335	-224
52202	8954835	5303373	46	0	153	99345	-233
52203	8954850	5303372	509	0	153	99340	-228
52204	8954869	5303371	568	0	153	99341	-229
52205	8954889	5303370	655	0	153	99341	-229
52206	8954911	5303369	659	0	153	99340	-228
52207	8954933	5303369	585	0	154	99344	-232
52208	8954956	5303367	544	0	154	99336	-225
52209	8954978	5303366	574	0	154	99335	-224
52210	8955001	5303365	700	0	154	99336	-225
52211	8955027	5303364	1061	0	154	99337	-226
52212	8955058	5303362	1281	0	154	99337	-226
52213	8955097	5303361	1407	0	154	99337	-226
52214	8955143	5303360	1363	0	154	99336	-225
52215	8955194	5303358	1181	0	154	99340	-228
52216	8955242	5303356	1138	0	155	99333	-222
52217	8955289	5303354	1087	0	155	99340	-228
52218	8955332	5303353	1009	0	155	99343	-231
52219	8955373	5303352	953	0	155	99344	-232
52220	8955412	5303350	883	0	155	99337	-226
52221	8955450	5303349	926	0	155	99342	-230
52222	8955488	5303348	1168	0	155	99339	-227
52223	8955528	5303347	1337	0	155	99343	-231
52224	8955574	5303345	1422	0	155	99338	-227
52225	8955623	5303343	1522	0	156	99343	-231
52226	8955677	5303341	1679	0	156	99338	-227
52227	8955735	5303340	1807	0	156	99334	-223
52228	8955797	5303337	1892	0	156	99340	-228
52229	8955864	5303335	1861	0	156	99344	-232
52230	8955933	5303333	1677	0	156	99339	-227
52231	8956002	5303330	1401	0	156	99340	-228
52232	8956066	5303328	1118	0	157	99336	-225
52233	8956122	5303325	1009	0	157	99339	-227
52234	8956172	5303324	914	0	157	99338	-227
52235	8956211	5303322	924	0	157	99336	-225
52236	8956248	5303321	872	0	157	99339	-227
52237	8956284	5303320	666	0	157	99329	-219
52238	8956314	5303319	520	0	157	99329	-219
52239	8956341	5303319	333	0	157	99340	-228
52240	8956359	5303318	16	0	157	99336	-225
52241	8956371	5303317	7	0	157	99330	-220
52242	8956377	5303317	3	0	158	99343	-231
52243	8956379	5303317	5	0	158	99339	-227
52244	8956378	5303317	5	0	158	99339	-227
52245	8956376	5303317	7	0	158	99335	-224
52246	8956374	5303317	5	0	158	99344	-232
52247	8956371	5303317	3	0	158	99334	-223
52248	8956369	5303317	1	0	158	99339	-227
52249	8956368	5303317	0	0	158	99337	-226
52250	8956367	5303317	5	0	158	99337	-226
52251	8956367	5303317	188	0	159	99335	-224
52252	8956370	5303317	475	0	159	99345	-233
52253	8956383	5303317	724	0	159	99330	-220
52254	8956409	5303316	1413	0	159	99339	-227
52255	8956455	5303315	2064	0	159	99336	-225
52256	8956522	5303313	2174	0	159	99338	-227
52257	8956601	5303311	2170	0	159	99337	-226
52258	8956689	5303308	2135	0	159	99337	-226
52259	8956778	5303306	2177	0	159	99337	-226
52260	8956864	5303303	2172	0	159	99335	-224
52261	8956950	5303300	2159	0	160	99339	-227
52262	8957040	5303297	2090	0	160	99338	-227
52263	8957129	5303294	2003	0	160	99340	-228
52264	8957219	5303291	1792	0	160	99337	-226
52265	8957304	5303288	1698	0	160	99339	-227
52266	8957380	5303285	1468	0	160	99345	-233
52267	8957447	5303283	1218	0	160	99342	-230
52268	8957504	5303281	951	0	160	99342	-230
52269	8957550	5303279	613	0	160	99343	-231
52270	8957585	5303278	24	0	161	99345	-233
52271	8957610	5303277	20	0	161	99342	-230
52272	8957628	5303277	24	0	161	99351	-238
52273	8957643	5303277	38	0	161	99337	-226
52274	8957659	5303277	51	0	161	99341	-229
52275	8957678	5303276	59	0	161	99332	-222
52276	8957724	5303274	53	0	161	99342	-230
52277	8957748	5303274	57	0	161	99343	-231
52278	8957771	5303273	794	0	161	99339	-227
52279	8957795	5303272	987	0	161	99340	-228
52280	8957795	5303272	987	0	162	99344	-232
52281	8957834	5303269	33	0	162	99341	-229
52282	8957848	5303268	7	0	162	99345	-233
52283	8957855	5303267	1	0	162	99343	-231
52284	8957857	5303267	3	0	162	99340	-228
52285	8957857	5303267	3	0	162	99342	-230
52286	8957854	5303267	3	0	162	99345	-233
52287	8957853	5303267	1	0	162	99349	-236
52288	8957852	5303267	1	0	162	99340	-228
52289	8957851	5303267	0	0	163	99342	-230
52290	8957851	5303267	0	0	163	99336	-225
52291	8957851	5303267	0	0	163	99345	-233
52292	8957851	5303267	1	0	163	99341	-229
52293	8957851	5303267	3	0	163	99343	-231
52294	8957851	5303267	7	0	163	99349	-236
52295	8957851	5303267	7	0	163	99335	-224
52296	8957851	5303267	3	0	163	99344	-232
52297	8957851	5303267	7	0	163	99349	-236
52298	8957852	5303267	5	0	163	99345	-233
52299	8957853	5303267	0	0	164	99349	-236
52300	8957853	5303267	0	0	164	99347	-234
52301	8957855	5303267	0	0	164	99348	-235
52302	8957857	5303267	151	0	164	99350	-237
52303	8957859	5303267	440	0	164	99340	-228
52304	8957870	5303267	829	0	164	99341	-229
52305	8957896	5303266	1259	0	164	99341	-229
52306	8957937	5303265	1711	0	164	99347	-234
52307	8957994	5303264	1657	0	164	99346	-233
52308	8958056	5303262	1585	0	164	99348	-235
52309	8958119	5303261	1414	0	164	99345	-233
52310	8958179	5303260	1077	0	164	99341	-229
52311	8958234	5303259	735	0	165	99343	-231
52312	8958281	5303259	561	0	165	99346	-233
52313	8958317	5303258	563	0	165	99348	-235
52314	8958346	5303258	663	0	165	99347	-234
52315	8958372	5303257	903	0	165	99351	-238
52316	8958399	5303256	1096	0	165	99349	-236
52317	8958429	5303254	1322	0	165	99350	-237
52318	8958467	5303253	1414	0	165	99353	-239
52319	8958511	5303251	1598	0	166	99355	-241
52320	8958565	5303249	1724	0	166	99346	-233
52321	8958624	5303247	1835	0	166	99353	-239
52322	8958689	5303245	1840	0	166	99350	-237
52323	8958755	5303243	1774	0	166	99354	-240
52324	8958817	5303241	1518	0	166	99348	-235
52325	8958879	5303239	1124	0	166	99346	-233
52326	8958931	5303237	740	0	166	99344	-232
52327	8958973	5303236	33	0	166	99345	-233
52328	8959002	5303235	16	0	166	99339	-227
52329	8959017	5303234	7	0	167	99347	-234
52330	8959023	5303234	3	0	167	99347	-234
52331	8959024	5303234	3	0	167	99349	-236
52332	8959023	5303234	5	0	167	99347	-234
52333	8959022	5303234	11	0	167	99352	-239
