#Zeit [s]	longitude [1e6]	Latitude [1e5]	GPSSpeed [1e2 km/h] 	Tacho [1e2 km/h] 	Temperatur [10 C] 	Druck [Pa] 	HoeheSee [10 m]
51217	0	0	0	0	216	100727	499
51218	0	0	0	0	216	100725	500
51219	0	0	0	0	217	100730	496
51220	0	0	0	0	217	100727	499
51221	0	0	0	0	217	100721	504
51222	0	0	0	0	217	100719	505
51223	0	0	0	0	217	100720	504
51224	0	0	0	0	217	100719	505
51225	0	0	0	0	217	100716	508
51226	0	0	0	0	217	100707	515
51227	0	0	0	0	217	100708	514
51228	0	0	0	0	217	100702	519
51229	0	0	0	0	217	100704	518
51230	0	0	0	0	217	100700	521
51231	0	0	0	0	217	100707	515
51232	0	0	0	0	217	100699	522
51233	0	0	0	0	217	100690	530
51234	0	0	0	0	217	100692	528
51235	0	0	0	0	217	100694	526
51236	0	0	0	0	217	100699	522
51237	0	0	0	0	217	100698	523
51238	0	0	0	0	217	100694	526
51239	0	0	0	0	217	100693	527
51240	0	0	0	0	217	100697	524
51241	0	0	0	0	217	100692	528
51242	0	0	0	0	217	100700	521
51243	0	0	0	0	217	100691	529
51244	0	0	0	0	217	100697	524
51245	0	0	0	0	217	100693	527
51246	0	0	0	0	217	100691	529
51247	0	0	0	0	217	100692	528
51248	0	0	0	0	217	100687	532
51249	0	0	0	0	217	100694	526
51250	0	0	0	0	217	100694	526
51251	0	0	0	0	217	100688	531
51252	0	0	0	0	217	100691	529
51253	0	0	0	0	217	100687	532
51254	0	0	0	0	217	100683	535
51255	0	0	0	0	217	100685	534
51256	0	0	0	0	217	100678	540
51257	0	0	0	0	217	100689	530
51258	0	0	0	0	217	100682	536
51259	0	0	0	0	217	100679	539
51260	0	0	0	0	217	100677	540
51261	0	0	0	0	217	100682	536
51262	0	0	0	0	217	100678	540
51263	0	0	0	0	217	100673	544
51264	0	0	0	0	217	100670	546
51265	0	0	0	0	217	100672	545
51266	0	0	0	0	217	100675	542
51267	0	0	0	0	217	100672	545
51268	0	0	0	0	218	100679	539
51269	0	0	0	0	218	100681	537
51270	0	0	0	0	218	100685	534
51271	0	0	0	0	217	100678	540
51272	0	0	0	0	218	100679	539
51273	0	0	0	0	217	100682	536
51274	0	0	0	0	218	100681	537
51275	0	0	0	0	218	100681	537
51276	0	0	0	0	218	100677	540
51277	0	0	0	0	218	100689	530
51278	0	0	0	0	218	100688	531
51279	0	0	0	0	218	100697	524
51280	0	0	0	0	218	100695	525
51281	0	0	0	0	218	100686	533
51282	0	0	0	0	218	100690	530
51283	0	0	0	0	218	100684	535
51284	0	0	0	0	218	100686	533
51285	0	0	0	0	218	100679	539
51286	0	0	0	0	218	100692	528
51287	0	0	0	0	218	100687	532
51288	0	0	0	0	218	100686	533
51289	0	0	0	0	218	100686	533
51290	0	0	0	0	218	100686	533
51291	0	0	0	0	218	100686	533
51292	0	0	0	0	218	100686	533
51293	0	0	0	0	218	100687	532
51294	0	0	0	0	218	100689	530
51295	0	0	0	0	218	100692	528
51296	0	0	0	0	218	100687	532
51297	0	0	0	0	218	100688	531
51298	0	0	0	0	218	100691	529
51299	0	0	0	0	218	100688	531
51300	0	0	0	0	218	100683	535
51301	0	0	0	0	218	100690	530
51302	0	0	0	0	218	100695	525
51303	0	0	0	0	218	100688	531
51304	0	0	0	0	218	100679	539
51305	0	0	0	0	218	100678	540
51306	0	0	0	0	218	100691	529
51307	0	0	0	0	218	100688	531
51308	0	0	0	0	218	100695	525
51309	0	0	0	0	218	100689	530
51310	0	0	0	0	218	100694	526
51311	0	0	0	0	218	100691	529
51312	0	0	0	0	218	100701	520
51313	0	0	0	0	218	100697	524
51314	0	0	0	0	218	100698	523
51315	0	0	0	0	218	100697	524
51316	0	0	0	0	218	100688	531
51317	0	0	0	0	218	100691	529
51318	0	0	0	0	218	100685	534
51319	0	0	0	0	218	100693	527
51320	0	0	0	0	218	100690	530
51321	0	0	0	0	218	100695	525
51322	0	0	0	0	218	100690	530
51323	0	0	0	0	218	100688	531
51324	0	0	0	0	218	100692	528
51325	0	0	0	0	218	100688	531
51326	0	0	0	0	218	100689	530
51327	0	0	0	0	218	100691	529
51328	0	0	0	0	218	100693	527
51329	0	0	0	0	218	100690	530
51330	0	0	0	0	218	100691	529
51331	0	0	0	0	218	100690	530
51332	0	0	0	0	218	100690	530
51333	0	0	0	0	218	100689	530
51334	0	0	0	0	219	100690	530
51335	0	0	0	0	218	100689	530
51336	0	0	0	0	218	100689	530
51337	0	0	0	0	218	100688	531
51338	0	0	0	0	218	100686	533
51339	0	0	0	0	219	100690	530
51340	0	0	0	0	219	100691	529
51341	0	0	0	0	218	100688	531
51342	0	0	0	0	219	100688	531
51343	0	0	0	0	219	100687	532
51344	0	0	0	0	219	100689	530
51345	0	0	0	0	219	100691	529
51346	0	0	0	0	219	100692	528
51347	0	0	0	0	219	100695	525
51348	0	0	0	0	219	100687	532
51349	0	0	0	0	219	100693	527
51350	0	0	0	0	219	100695	525
51351	0	0	0	0	219	100703	519
51352	0	0	0	0	219	100699	522
51353	0	0	0	0	219	100704	518
51354	0	0	0	0	219	100703	519
51355	0	0	0	0	219	100706	516
51356	0	0	0	0	219	100698	523
51357	0	0	0	0	219	100707	515
51358	0	0	0	0	219	100702	519
51359	0	0	0	0	219	100703	519
51360	0	0	0	0	219	100707	515
51361	0	0	0	0	219	100714	509
51362	0	0	0	0	219	100710	513
51363	0	0	0	0	219	100708	514
51364	0	0	0	0	219	100707	515
51365	0	0	0	0	219	100717	507
51366	0	0	0	0	219	100716	508
51367	0	0	0	0	219	100723	502
51368	0	0	0	0	219	100716	508
51369	0	0	0	0	219	100721	504
51370	0	0	0	0	219	100726	499
51371	0	0	0	0	219	100730	496
51372	0	0	0	0	219	100730	496
51373	0	0	0	0	219	100732	494
51374	0	0	0	0	219	100731	495
51375	0	0	0	0	219	100737	490
51376	0	0	0	0	219	100731	495
51377	0	0	0	0	219	100740	488
51378	0	0	0	0	219	100736	491
51379	0	0	0	0	219	100741	487
51380	0	0	0	0	219	100740	488
51381	0	0	0	0	219	100736	491
51382	0	0	0	0	219	100736	491
51383	0	0	0	0	219	100736	491
51384	0	0	0	0	219	100739	489
51385	0	0	0	0	219	100735	492
51386	0	0	0	0	219	100741	487
51387	0	0	0	0	219	100740	488
51388	0	0	0	0	219	100742	486
51389	0	0	0	0	219	100747	482
51390	0	0	0	0	219	100742	486
51391	0	0	0	0	219	100742	486
51392	0	0	0	0	219	100751	478
51393	0	0	0	0	219	100748	481
51394	0	0	0	0	219	100755	475
51395	0	0	0	0	219	100750	479
51396	0	0	0	0	219	100746	483
51397	0	0	0	0	219	100752	478
51398	0	0	0	0	219	100746	483
51399	0	0	0	0	219	100750	479
51400	0	0	0	0	219	100749	480
51401	0	0	0	0	219	100744	484
51402	0	0	0	0	219	100743	485
51403	0	0	0	0	219	100749	480
51404	0	0	0	0	219	100746	483
51405	0	0	0	0	219	100749	480
51406	0	0	0	0	219	100752	478
51407	0	0	0	0	219	100748	481
51408	0	0	0	0	219	100745	484
51409	0	0	0	0	220	100749	480
51410	0	0	0	0	219	100743	485
51411	0	0	0	0	220	100734	493
51412	0	0	0	0	220	100740	488
51413	0	0	0	0	220	100736	491
51414	0	0	0	0	220	100737	490
51415	0	0	0	0	220	100741	487
51416	0	0	0	0	220	100745	484
51417	0	0	0	0	220	100743	485
51418	0	0	0	0	220	100749	480
51419	0	0	0	0	220	100752	478
51420	0	0	0	0	220	100755	475
51421	0	0	0	0	220	100750	479
51422	0	0	0	0	220	100766	466
51423	0	0	0	0	220	100761	470
51424	0	0	0	0	220	100763	468
51425	0	0	0	0	220	100759	472
51426	0	0	0	0	220	100759	472
51427	0	0	0	0	220	100762	469
51428	0	0	0	0	220	100754	476
51429	0	0	0	0	220	100757	473
51430	0	0	0	0	220	100743	485
51431	0	0	0	0	220	100748	481
51432	0	0	0	0	220	100745	484
51433	0	0	0	0	220	100748	481
51434	0	0	0	0	220	100741	487
51435	0	0	0	0	220	100738	489
51436	0	0	0	0	220	100744	484
51437	0	0	0	0	220	100739	489
51438	0	0	0	0	220	100733	494
51439	0	0	0	0	220	100730	496
51440	0	0	0	0	220	100730	496
51441	0	0	0	0	220	100733	494
51442	0	0	0	0	220	100740	488
51443	0	0	0	0	220	100731	495
51444	0	0	0	0	220	100726	499
51445	0	0	0	0	220	100723	502
51446	0	0	0	0	220	100728	498
51447	0	0	0	0	220	100731	495
51448	0	0	0	0	220	100734	493
51449	0	0	0	0	220	100733	494
51450	0	0	0	0	220	100733	494
51451	0	0	0	0	220	100735	492
51452	0	0	0	0	220	100734	493
51453	0	0	0	0	220	100740	488
51454	0	0	0	0	220	100739	489
51455	0	0	0	0	220	100735	492
51456	0	0	0	0	220	100734	493
51457	0	0	0	0	220	100736	491
51458	0	0	0	0	220	100739	489
51459	0	0	0	0	220	100739	489
51460	0	0	0	0	220	100741	487
51461	0	0	0	0	220	100740	488
51462	0	0	0	0	220	100742	486
51463	0	0	0	0	220	100744	484
51464	0	0	0	0	220	100738	489
51465	0	0	0	0	220	100745	484
51466	0	0	0	0	220	100744	484
51467	0	0	0	0	220	100747	482
51468	0	0	0	0	220	100748	481
51469	0	0	0	0	220	100741	487
51470	0	0	0	0	220	100742	486
51471	0	0	0	0	220	100743	485
51472	0	0	0	0	220	100743	485
51473	0	0	0	0	220	100749	480
51474	0	0	0	0	220	100747	482
51475	0	0	0	0	220	100746	483
51476	0	0	0	0	220	100747	482
51477	0	0	0	0	220	100751	478
51478	0	0	0	0	220	100749	480
51479	0	0	0	0	220	100757	473
51480	0	0	0	0	220	100754	476
51481	0	0	0	0	220	100747	482
51482	0	0	0	0	220	100753	477
51483	0	0	0	0	220	100742	486
51484	0	0	0	0	220	100749	480
51485	0	0	0	0	220	100743	485
51486	0	0	0	0	220	100751	478
51487	0	0	0	0	220	100746	483
51488	0	0	0	0	221	100753	477
51489	0	0	0	0	221	100754	476
51490	0	0	0	0	221	100756	474
51491	0	0	0	0	221	100757	473
51492	0	0	0	0	221	100753	477
51493	0	0	0	0	221	100753	477
51494	0	0	0	0	221	100751	478
51495	0	0	0	0	221	100754	476
51496	0	0	0	0	221	100751	478
51497	0	0	0	0	221	100755	475
51498	0	0	0	0	221	100752	478
51499	0	0	0	0	221	100755	475
51500	0	0	0	0	221	100751	478
51501	0	0	0	0	221	100748	481
51502	0	0	0	0	221	100755	475
51503	0	0	0	0	221	100747	482
51504	0	0	0	0	221	100753	477
51505	0	0	0	0	221	100748	481
51506	0	0	0	0	221	100754	476
51507	0	0	0	0	221	100751	478
51508	0	0	0	0	221	100755	475
51509	0	0	0	0	221	100754	476
51510	0	0	0	0	221	100753	477
51511	0	0	0	0	221	100756	474
51512	0	0	0	0	221	100751	478
51513	0	0	0	0	221	100753	477
51514	0	0	0	0	221	100750	479
51515	0	0	0	0	221	100751	478
51516	0	0	0	0	221	100744	484
51517	0	0	0	0	221	100752	478
51518	0	0	0	0	221	100750	479
51519	0	0	0	0	221	100757	473
51520	0	0	0	0	221	100751	478
51521	0	0	0	0	221	100747	482
51522	0	0	0	0	221	100751	478
51523	0	0	0	0	221	100746	483
51524	0	0	0	0	221	100743	485
51525	0	0	0	0	221	100752	478
51526	0	0	0	0	221	100750	479
51527	0	0	0	0	221	100750	479
51528	0	0	0	0	221	100754	476
51529	0	0	0	0	221	100748	481
51530	0	0	0	0	221	100751	478
51531	0	0	0	0	221	100745	484
51532	0	0	0	0	221	100752	478
51533	0	0	0	0	221	100750	479
51534	0	0	0	0	221	100748	481
51535	0	0	0	0	221	100750	479
51536	0	0	0	0	221	100749	480
51537	0	0	0	0	221	100748	481
51538	0	0	0	0	221	100754	476
51539	0	0	0	0	221	100744	484
51540	0	0	0	0	221	100750	479
51541	0	0	0	0	221	100749	480
51542	0	0	0	0	221	100749	480
51543	0	0	0	0	221	100747	482
51544	0	0	0	0	221	100745	484
51545	0	0	0	0	221	100742	486
51546	0	0	0	0	221	100744	484
51547	0	0	0	0	221	100741	487
51548	0	0	0	0	221	100748	481
51549	0	0	0	0	221	100747	482
51550	0	0	0	0	221	100743	485
51551	0	0	0	0	221	100749	480
51552	0	0	0	0	221	100747	482
51553	0	0	0	0	221	100746	483
51554	0	0	0	0	221	100750	479
51555	0	0	0	0	221	100752	478
51556	0	0	0	0	221	100749	480
51557	0	0	0	0	221	100740	488
51558	0	0	0	0	221	100743	485
51559	0	0	0	0	221	100750	479
51560	0	0	0	0	221	100750	479
51561	0	0	0	0	221	100756	474
51562	0	0	0	0	221	100754	476
51563	0	0	0	0	221	100747	482
51564	0	0	0	0	221	100744	484
51565	0	0	0	0	221	100759	472
51566	0	0	0	0	221	100759	472
51567	0	0	0	0	221	100760	471
51568	0	0	0	0	221	100758	473
51569	0	0	0	0	222	100761	470
51570	0	0	0	0	221	100753	477
51571	0	0	0	0	221	100753	477
51572	0	0	0	0	221	100755	475
51573	0	0	0	0	221	100751	478
51574	0	0	0	0	221	100752	478
51575	0	0	0	0	222	100755	475
51576	0	0	0	0	222	100759	472
51577	0	0	0	0	221	100753	477
51578	0	0	0	0	221	100751	478
51579	0	0	0	0	221	100745	484
51580	0	0	0	0	221	100758	473
51581	0	0	0	0	222	100758	473
51582	0	0	0	0	222	100756	474
51583	0	0	0	0	221	100746	483
51584	0	0	0	0	222	100754	476
51585	0	0	0	0	222	100752	478
51586	0	0	0	0	222	100756	474
51587	0	0	0	0	222	100746	483
51588	0	0	0	0	222	100751	478
51589	0	0	0	0	222	100751	478
51590	0	0	0	0	222	100749	480
51591	0	0	0	0	222	100754	476
51592	0	0	0	0	222	100750	479
51593	0	0	0	0	222	100751	478
51594	0	0	0	0	222	100746	483
51595	0	0	0	0	222	100751	478
51596	0	0	0	0	222	100746	483
51597	0	0	0	0	222	100752	478
51598	0	0	0	0	222	100748	481
51599	0	0	0	0	222	100748	481
51600	0	0	0	0	222	100749	480
51601	0	0	0	0	222	100755	475
51602	0	0	0	0	222	100753	477
51603	0	0	0	0	222	100750	479
51604	0	0	0	0	222	100750	479
51605	0	0	0	0	222	100751	478
51606	0	0	0	0	222	100751	478
51607	0	0	0	0	222	100749	480
51608	0	0	0	0	222	100746	483
51609	0	0	0	0	222	100741	487
51610	0	0	0	0	222	100748	481
51611	0	0	0	0	222	100743	485
51612	0	0	0	0	222	100743	485
51613	0	0	0	0	222	100745	484
51614	0	0	0	0	222	100748	481
51615	0	0	0	0	222	100745	484
51616	0	0	0	0	222	100741	487
51617	0	0	0	0	222	100737	490
51618	0	0	0	0	222	100743	485
51619	0	0	0	0	222	100741	487
51620	0	0	0	0	222	100739	489
51621	0	0	0	0	222	100744	484
51622	0	0	0	0	222	100739	489
51623	0	0	0	0	222	100746	483
51624	0	0	0	0	222	100745	484
51625	0	0	0	0	222	100749	480
51626	0	0	0	0	222	100747	482
51627	0	0	0	0	222	100743	485
51628	0	0	0	0	222	100747	482
51629	0	0	0	0	222	100753	477
51630	0	0	0	0	222	100755	475
51631	0	0	0	0	222	100749	480
51632	0	0	0	0	222	100753	477
51633	0	0	0	0	222	100753	477
51634	0	0	0	0	222	100751	478
51635	0	0	0	0	222	100755	475
51636	0	0	0	0	222	100752	478
51637	0	0	0	0	222	100750	479
51638	0	0	0	0	222	100749	480
51639	0	0	0	0	222	100752	478
51640	0	0	0	0	222	100754	476
51641	0	0	0	0	222	100756	474
51642	0	0	0	0	222	100752	478
51643	0	0	0	0	222	100748	481
51644	0	0	0	0	222	100754	476
51645	0	0	0	0	222	100754	476
51646	0	0	0	0	222	100752	478
51647	0	0	0	0	222	100754	476
51648	0	0	0	0	222	100760	471
51649	0	0	0	0	222	100753	477
51650	0	0	0	0	222	100756	474
51651	0	0	0	0	222	100754	476
51652	0	0	0	0	222	100749	480
51653	0	0	0	0	222	100756	474
51654	0	0	0	0	222	100752	478
51655	0	0	0	0	222	100750	479
51656	0	0	0	0	222	100750	479
51657	0	0	0	0	222	100754	476
51658	0	0	0	0	222	100749	480
51659	0	0	0	0	222	100748	481
51660	0	0	0	0	222	100751	478
51661	0	0	0	0	222	100750	479
51662	0	0	0	0	222	100749	480
51663	0	0	0	0	222	100749	480
51664	0	0	0	0	222	100749	480
51665	0	0	0	0	222	100751	478
51666	0	0	0	0	222	100739	489
51667	0	0	0	0	222	100746	483
51668	0	0	0	0	222	100743	485
51669	0	0	0	0	222	100746	483
51670	0	0	0	0	222	100749	480
51671	0	0	0	0	222	100752	478
51672	0	0	0	0	222	100748	481
51673	0	0	0	0	222	100755	475
51674	0	0	0	0	223	100759	472
51675	0	0	0	0	222	100747	482
51676	0	0	0	0	222	100745	484
51677	0	0	0	0	223	100758	473
51678	0	0	0	0	222	100753	477
51679	0	0	0	0	222	100750	479
51680	0	0	0	0	222	100755	475
51681	0	0	0	0	222	100752	478
51682	0	0	0	0	222	100752	478
51683	0	0	0	0	222	100752	478
51684	0	0	0	0	222	100751	478
51685	0	0	0	0	223	100758	473
51686	0	0	0	0	222	100745	484
51687	0	0	0	0	223	100753	477
51688	0	0	0	0	222	100751	478
51689	0	0	0	0	223	100757	473
51690	0	0	0	0	223	100748	481
51691	0	0	0	0	223	100751	478
51692	0	0	0	0	223	100750	479
51693	0	0	0	0	223	100743	485
51694	0	0	0	0	223	100756	474
51695	0	0	0	0	222	100742	486
51696	0	0	0	0	223	100751	478
51697	0	0	0	0	223	100752	478
51698	0	0	0	0	222	100742	486
51699	0	0	0	0	223	100751	478
51700	0	0	0	0	223	100748	481
51701	0	0	0	0	223	100751	478
51702	0	0	0	0	223	100752	478
51703	0	0	0	0	223	100752	478
51704	0	0	0	0	223	100754	476
51705	0	0	0	0	223	100747	482
51706	0	0	0	0	223	100746	483
51707	0	0	0	0	223	100753	477
51708	0	0	0	0	223	100747	482
51709	0	0	0	0	223	100747	482
51710	0	0	0	0	223	100749	480
51711	0	0	0	0	223	100749	480
51712	0	0	0	0	223	100747	482
51713	0	0	0	0	223	100750	479
51714	0	0	0	0	223	100745	484
51715	0	0	0	0	223	100743	485
51716	0	0	0	0	223	100743	485
51717	0	0	0	0	223	100748	481
51718	0	0	0	0	223	100743	485
51719	0	0	0	0	223	100744	484
51720	0	0	0	0	223	100738	489
51721	0	0	0	0	223	100744	484
51722	0	0	0	0	223	100739	489
51723	0	0	0	0	223	100737	490
51724	0	0	0	0	223	100743	485
51725	0	0	0	0	223	100744	484
51726	0	0	0	0	223	100740	488
51727	0	0	0	0	223	100741	487
51728	0	0	0	0	223	100740	488
51729	0	0	0	0	223	100743	485
51730	0	0	0	0	223	100744	484
51731	0	0	0	0	223	100748	481
51732	0	0	0	0	223	100740	488
51733	0	0	0	0	223	100751	478
51734	0	0	0	0	223	100749	480
51735	0	0	0	0	223	100754	476
51736	0	0	0	0	223	100752	478
51737	0	0	0	0	223	100740	488
51738	0	0	0	0	223	100747	482
51739	0	0	0	0	223	100746	483
51740	0	0	0	0	223	100742	486
51741	0	0	0	0	223	100741	487
51742	0	0	0	0	223	100740	488
51743	0	0	0	0	223	100750	479
51744	0	0	0	0	223	100749	480
51745	0	0	0	0	223	100748	481
51746	0	0	0	0	223	100748	481
51747	0	0	0	0	223	100747	482
51748	0	0	0	0	223	100753	477
51749	0	0	0	0	223	100756	474
51750	0	0	0	0	223	100746	483
51751	0	0	0	0	223	100757	473
51752	0	0	0	0	223	100754	476
51753	0	0	0	0	223	100751	478
51754	0	0	0	0	223	100753	477
51755	0	0	0	0	223	100760	471
51756	0	0	0	0	223	100754	476
51757	0	0	0	0	223	100750	479
51758	0	0	0	0	223	100753	477
51759	0	0	0	0	223	100757	473
51760	0	0	0	0	223	100754	476
51761	0	0	0	0	223	100754	476
51762	0	0	0	0	223	100762	469
51763	0	0	0	0	223	100764	468
51764	0	0	0	0	223	100737	490
51765	0	0	0	0	223	100754	476
51766	0	0	0	0	223	100755	475
51767	0	0	0	0	223	100756	474
51768	0	0	0	0	223	100757	473
51769	0	0	0	0	223	100756	474
51770	0	0	0	0	223	100752	478
51771	0	0	0	0	223	100740	488
51772	0	0	0	0	223	100740	488
51773	0	0	0	0	223	100740	488
51774	0	0	0	0	223	100750	479
51775	0	0	0	0	223	100744	484
51776	0	0	0	0	223	100752	478
51777	0	0	0	0	223	100738	489
51778	0	0	0	0	223	100739	489
51779	0	0	0	0	223	100741	487
51780	0	0	0	0	223	100739	489
51781	0	0	0	0	223	100740	488
51782	0	0	0	0	223	100743	485
51783	0	0	0	0	223	100735	492
51784	0	0	0	0	223	100725	500
51785	0	0	0	0	223	100743	485
51786	0	0	0	0	223	100743	485
51787	0	0	0	0	223	100742	486
51788	0	0	0	0	223	100751	478
51789	0	0	0	0	223	100744	484
51790	0	0	0	0	223	100739	489
51791	0	0	0	0	223	100720	504
51792	0	0	0	0	223	100722	503
51793	0	0	0	0	223	100714	509
51794	0	0	0	0	223	100727	499
51795	0	0	0	0	223	100719	505
51796	0	0	0	0	223	100733	494
51797	0	0	0	0	223	100717	507
51798	0	0	0	0	224	100730	496
51799	0	0	0	0	223	100718	506
51800	0	0	0	0	223	100723	502
51801	0	0	0	0	223	100719	505
51802	0	0	0	0	224	100716	508
51803	0	0	0	0	223	100712	511
51804	0	0	0	0	223	100720	504
51805	0	0	0	0	223	100701	520
51806	0	0	0	0	223	100716	508
51807	0	0	0	0	223	100720	504
51808	0	0	0	0	223	100719	505
51809	0	0	0	0	223	100706	516
51810	0	0	0	0	224	100723	502
51811	0	0	0	0	223	100716	508
51812	0	0	0	0	223	100726	499
51813	0	0	0	0	224	100718	506
51814	0	0	0	0	224	100722	503
51815	0	0	0	0	223	100713	510
51816	0	0	0	0	224	100721	504
51817	0	0	0	0	224	100719	505
51818	0	0	0	0	224	100717	507
51819	0	0	0	0	223	100717	507
51820	0	0	0	0	223	100714	509
51821	0	0	0	0	224	100719	505
51822	0	0	0	0	224	100719	505
51823	0	0	0	0	224	100719	505
51824	0	0	0	0	224	100717	507
51825	0	0	0	0	224	100717	507
51826	0	0	0	0	224	100720	504
