#Zeit [s]	longitude [1e6]	Latitude [1e5]	GPSSpeed [1e2 km/h] 	Tacho [1e2 km/h] 	Temperatur [10 C] 	Druck [Pa] 	HoeheSee [10 m]
35046	9552300	5322099	4924	0	204	99005	1949
35047	9552260	5322087	4930	0	204	99007	1947
35048	9552219	5322074	4981	0	204	99002	1952
35049	9552219	5322074	4981	0	204	99000	1953
35050	9552131	5322049	5041	0	204	99001	1953
35051	9552085	5322036	5641	0	204	99000	1953
35052	9552041	5322022	5872	0	204	98988	1964
35053	9551997	5322008	6157	0	204	98990	1962
35054	9551997	5322008	6157	0	204	98993	1959
35055	9551907	5321977	6496	0	204	98999	1954
35056	9551839	5321956	6685	0	204	98982	1969
35057	9551769	5321933	6917	0	204	98992	1960
35058	9551697	5321910	7004	0	204	98992	1960
35059	9551624	5321887	7132	0	204	98996	1957
35060	9551569	5321869	7102	0	204	98991	1961
35061	9551514	5321852	7093	0	204	98994	1959
35062	9551452	5321835	7182	0	204	98999	1954
35063	9551385	5321818	7269	0	204	98997	1956
35064	9551313	5321802	7263	0	204	98992	1960
35065	9551242	5321785	7261	0	204	98989	1963
35066	9551172	5321768	7200	0	204	98996	1957
35067	9551104	5321751	7243	0	204	99000	1953
35068	9551035	5321734	7295	0	204	98996	1957
35069	9550967	5321716	7245	0	204	98999	1954
35070	9550902	5321699	7256	0	204	99000	1953
35071	9550837	5321681	7267	0	204	99008	1947
35072	9550774	5321664	7254	0	204	99005	1949
35073	9550709	5321646	7246	0	204	99006	1948
35074	9550644	5321629	7195	0	204	99008	1947
35075	9550579	5321611	7291	0	204	99009	1946
35076	9550518	5321594	7056	0	204	99012	1943
35077	9550457	5321577	7050	0	204	99012	1943
35078	9550395	5321559	7172	0	204	99007	1947
35079	9550334	5321542	7100	0	204	99009	1946
35080	9550272	5321525	7056	0	204	99007	1947
35081	9550210	5321507	7191	0	204	99015	1941
35082	9550150	5321490	7148	0	204	99006	1948
35083	9550090	5321472	7145	0	204	99007	1947
35084	9550032	5321456	6943	0	204	99017	1939
35085	9549973	5321438	6911	0	204	99013	1942
35086	9549913	5321422	6943	0	204	99018	1938
35087	9549852	5321404	6913	0	204	99020	1936
35088	9549791	5321388	6746	0	204	99011	1944
35089	9549733	5321371	6865	0	204	99018	1938
35090	9549676	5321355	6826	0	204	99014	1942
35091	9549621	5321338	6930	0	204	99016	1940
35092	9549564	5321322	6930	0	204	99023	1934
35093	9549509	5321305	6913	0	204	99016	1940
35094	9549455	5321289	6935	0	204	99030	1928
35095	9549399	5321273	6767	0	204	99022	1935
35096	9549344	5321256	6852	0	204	99026	1931
35097	9549288	5321240	6819	0	204	99025	1932
35098	9549231	5321223	6650	0	204	99029	1929
35099	9549173	5321206	6696	0	204	99022	1935
35100	9549119	5321190	6196	0	204	99029	1929
35101	9549066	5321175	5863	0	204	99038	1921
35102	9549014	5321160	5452	0	204	99039	1920
35103	9548965	5321146	5078	0	204	99043	1917
35104	9548918	5321133	4635	0	204	99043	1917
35105	9548874	5321121	4274	0	204	99042	1918
35106	9548837	5321110	3796	0	204	99044	1916
35107	9548809	5321101	2715	0	204	99048	1913
35108	9548794	5321093	2300	0	204	99044	1916
35109	9548783	5321087	2140	0	204	99043	1917
35110	9548762	5321081	2598	0	204	99042	1918
35111	9548721	5321076	3316	0	204	99038	1921
35112	9548649	5321072	3844	0	204	99043	1917
35113	9548548	5321066	4239	0	204	99038	1921
35114	9548429	5321060	4239	0	204	99037	1922
35115	9548306	5321053	4146	0	204	99040	1919
35116	9548179	5321047	4272	0	204	99038	1921
35117	9548050	5321040	4529	0	204	99032	1926
35118	9547916	5321033	4842	0	203	99031	1927
35119	9547775	5321025	5226	0	204	99025	1932
35120	9547623	5321017	5767	0	204	99027	1931
35121	9547457	5321008	6085	0	204	99028	1930
35122	9547280	5320999	6339	0	203	99011	1944
35123	9547092	5320989	6426	0	204	99017	1939
35124	9546900	5320979	6591	0	203	99013	1942
35125	9546699	5320968	6907	0	204	99013	1942
35126	9546494	5320957	7230	0	204	99014	1942
35127	9546279	5320945	7530	0	204	99010	1945
35128	9546053	5320934	7808	0	203	98996	1957
35129	9545818	5320921	7971	0	204	99006	1948
35130	9545577	5320908	8041	0	203	98994	1959
35131	9545332	5320896	7848	0	203	98996	1957
35132	9545086	5320883	7645	0	203	98987	1964
35133	9544842	5320870	7752	0	203	98994	1959
35134	9544600	5320857	7746	0	203	98984	1967
35135	9544357	5320844	7995	0	203	98983	1968
35136	9544112	5320830	8300	0	203	98972	1977
35137	9543867	5320816	8152	0	203	98980	1970
35138	9543620	5320801	8595	0	204	98985	1966
35139	9543375	5320785	8815	0	203	98969	1980
35140	9543129	5320770	8947	0	203	98977	1973
35141	9542879	5320754	9082	0	203	98969	1980
35142	9542624	5320738	9208	0	203	98971	1978
35143	9542369	5320722	9135	0	203	98968	1981
35144	9542111	5320706	9284	0	203	98962	1986
35145	9541855	5320689	9121	0	203	98972	1977
35146	9541598	5320672	8884	0	203	98976	1974
35147	9541344	5320656	8739	0	203	98975	1975
35148	9541093	5320640	8504	0	203	98991	1961
35149	9540847	5320624	8289	0	203	98990	1962
35150	9540605	5320609	8296	0	203	98997	1956
35151	9540363	5320593	8289	0	203	98992	1960
35152	9540126	5320579	8069	0	203	98994	1959
35153	9539890	5320565	7878	0	203	98998	1955
35154	9539660	5320550	7772	0	203	99004	1950
35155	9539433	5320536	7789	0	203	99009	1946
35156	9539209	5320522	7513	0	203	99004	1950
35157	9538989	5320509	7522	0	203	99013	1942
35158	9538773	5320496	7137	0	203	99021	1936
35159	9538561	5320483	7102	0	203	99027	1931
35160	9538351	5320470	7195	0	203	99030	1928
35161	9538143	5320457	7206	0	203	99026	1931
35162	9537937	5320445	7096	0	203	99034	1925
35163	9537730	5320432	7122	0	203	99034	1925
35164	9537525	5320419	7132	0	203	99039	1920
35165	9537321	5320406	7074	0	203	99047	1914
35166	9537119	5320394	7082	0	203	99055	1907
35167	9536917	5320381	7050	0	203	99052	1909
35168	9536718	5320368	7056	0	203	99055	1907
35169	9536523	5320354	6833	0	203	99057	1905
35170	9536329	5320341	6919	0	203	99061	1902
35171	9536139	5320329	6869	0	203	99060	1903
35172	9535946	5320316	6859	0	203	99059	1903
35173	9535751	5320304	6815	0	203	99065	1898
35174	9535556	5320291	6800	0	203	99059	1903
35175	9535361	5320279	6552	0	203	99060	1903
35176	9535168	5320267	6398	0	203	99068	1896
35177	9534979	5320256	6257	0	203	99078	1887
35178	9534794	5320245	6302	0	203	99075	1890
35179	9534613	5320233	6315	0	203	99075	1890
35180	9534432	5320222	6448	0	203	99071	1893
35181	9534253	5320210	6441	0	203	99077	1888
35182	9534073	5320199	6433	0	203	99075	1890
35183	9533889	5320187	6443	0	203	99079	1886
35184	9533705	5320175	6587	0	203	99070	7
35185	9533520	5320162	6576	0	203	99071	6
35186	9533338	5320150	6576	0	203	99072	0
35187	9533148	5320137	6620	0	203	99076	-4
35188	9532954	5320124	7080	0	203	99069	1
35189	9532751	5320110	7050	0	203	99068	2
35190	9532539	5320097	7057	0	203	99068	2
35191	9532326	5320084	7558	0	203	99065	5
35192	9532108	5320071	7604	0	203	99063	6
35193	9531886	5320057	7696	0	203	99063	6
35194	9531663	5320043	7735	0	203	99058	11
35195	9531437	5320029	7980	0	203	99061	8
35196	9531204	5320015	8163	0	203	99059	10
35197	9530968	5320001	8113	0	203	99047	20
35198	9530725	5319986	8611	0	203	99054	14
35199	9530478	5319970	8784	0	203	99052	16
35200	9530228	5319955	8865	0	203	99044	23
35201	9529973	5319939	8782	0	203	99028	36
35202	9529716	5319923	8915	0	203	99036	29
35203	9529455	5319907	9080	0	203	99040	26
35204	9529192	5319891	9171	0	203	99047	20
35205	9528927	5319874	9130	0	203	99039	27
35206	9528663	5319858	9184	0	203	99035	30
35207	9528399	5319841	9235	0	203	99039	27
35208	9528133	5319824	9234	0	203	99035	30
35209	9527863	5319807	9254	0	203	99036	29
35210	9527589	5319790	9274	0	203	99038	28
35211	9527313	5319773	9298	0	203	99042	24
35212	9527036	5319756	9395	0	203	99044	23
35213	9526761	5319739	9239	0	203	99042	24
35214	9526489	5319722	9137	0	203	99033	32
35215	9526221	5319705	9017	0	203	99032	33
35216	9525955	5319689	8965	0	203	99041	25
35217	9525692	5319673	8952	0	203	99044	23
35218	9525429	5319656	8965	0	203	99036	29
35219	9525165	5319639	8880	0	203	99047	20
35220	9524901	5319623	8871	0	203	99041	25
35221	9524634	5319605	8856	0	203	99049	18
35222	9524366	5319588	8835	0	203	99041	25
35223	9524097	5319572	8622	0	203	99044	23
35224	9523822	5319557	8769	0	203	99044	23
35225	9523542	5319542	8728	0	203	99048	19
35226	9523252	5319529	8850	0	203	99051	17
35227	9522953	5319516	8652	0	203	99052	16
35228	9522648	5319503	8726	0	203	99050	17
35229	9522340	5319491	8600	0	203	99047	20
35230	9522034	5319479	8630	0	203	99042	24
35231	9521729	5319467	8495	0	203	99048	19
35232	9521429	5319455	8328	0	203	99050	17
35233	9521132	5319443	8534	0	203	99049	18
35234	9520836	5319432	8424	0	203	99056	12
35235	9520541	5319420	8356	0	203	99049	18
35236	9520245	5319408	8369	0	203	99037	28
35237	9519949	5319396	8404	0	203	99050	17
35238	9519652	5319385	8398	0	203	99041	25
35239	9519356	5319373	8406	0	203	99043	23
35240	9519056	5319362	8411	0	203	99036	29
35241	9518755	5319350	8765	0	203	99039	27
35242	9518446	5319338	9148	0	203	99031	34
35243	9518131	5319327	9256	0	203	99037	28
35244	9517811	5319314	9304	0	203	99036	29
35245	9517483	5319302	9615	0	203	99039	27
35246	9517149	5319289	9682	0	203	99035	30
35247	9516811	5319276	9769	0	203	99033	32
35248	9516468	5319263	9874	0	203	99037	28
35249	9516122	5319249	9811	0	203	99044	23
35250	9515776	5319237	9800	0	203	99047	20
35251	9515429	5319223	9785	0	203	99041	25
35252	9515082	5319211	9819	0	203	99042	24
35253	9514738	5319198	9567	0	203	99043	23
35254	9514395	5319185	9389	0	203	99048	19
35255	9514054	5319171	9393	0	203	99041	25
35256	9513717	5319158	9369	0	203	99049	18
35257	9513382	5319143	9291	0	203	99051	17
35258	9513055	5319130	9104	0	203	99078	-5
35259	9512733	5319117	9147	0	203	99074	-2
35260	9512421	5319104	8806	0	203	99085	-11
35261	9512115	5319090	8693	0	203	99083	-10
35262	9511819	5319077	8550	0	203	99083	-10
35263	9511533	5319064	8395	0	203	99088	-14
35264	9511257	5319049	8269	0	203	99086	-12
35265	9510995	5319034	8058	0	203	99074	-2
35266	9510748	5319019	8046	0	203	99071	0
35267	9510513	5319003	7983	0	203	99076	-4
35268	9510290	5318989	7919	0	203	99079	-6
35269	9510075	5318973	7819	0	203	99072	0
35270	9509869	5318958	7767	0	203	99081	-8
35271	9509669	5318943	7772	0	203	99033	32
35272	9509478	5318927	7730	0	203	99076	-4
35273	9509288	5318910	7850	0	203	99071	0
35274	9509099	5318894	7769	0	203	99071	0
35275	9508909	5318878	7776	0	203	99078	-5
35276	9508718	5318861	7741	0	203	99075	-3
35277	9508528	5318844	7752	0	203	99078	-5
35278	9508339	5318828	7328	0	203	99075	-3
35279	9508339	5318828	7328	0	203	99075	-3
35280	9507966	5318797	7511	0	203	99088	-14
35281	9507782	5318781	7370	0	203	99088	-14
35282	9507597	5318766	7326	0	203	99084	-11
35283	9507414	5318751	7187	0	203	99090	-16
35284	9507234	5318735	7389	0	203	99075	-3
35285	9507053	5318720	7598	0	203	99081	-8
35286	9506876	5318704	7524	0	203	99088	-14
35287	9506696	5318688	7283	0	203	99080	-7
35288	9506514	5318672	7469	0	203	99088	-14
35289	9506330	5318656	7552	0	203	99093	-18
35290	9506146	5318641	7495	0	203	99079	-6
35291	9505962	5318625	7485	0	203	99085	-11
35292	9505778	5318609	7780	0	203	99088	-14
35293	9505594	5318593	7728	0	203	99080	-7
35294	9505594	5318593	7728	0	203	99083	-10
35295	9505220	5318561	7730	0	203	99083	-10
35296	9505033	5318545	7795	0	203	99082	-9
35297	9504845	5318528	8004	0	203	99082	-9
35298	9504654	5318512	8004	0	203	99083	-10
35299	9504465	5318496	7989	0	203	99083	-10
35300	9504276	5318479	7871	0	203	99076	-4
35301	9504087	5318463	7859	0	203	99090	-16
35302	9503899	5318447	7713	0	203	99080	-7
35303	9503712	5318431	7670	0	203	99077	-5
35304	9503712	5318431	7670	0	203	99090	-16
35305	9503344	5318400	7572	0	203	99085	-11
35306	9503164	5318384	7519	0	203	99090	-16
35307	9502985	5318368	7506	0	203	99085	-11
35308	9502805	5318352	7519	0	203	99088	-14
35309	9502625	5318337	7432	0	203	99091	-17
35310	9502443	5318321	7450	0	203	99092	-17
35311	9502265	5318306	7154	0	203	99086	-12
35312	9502089	5318292	7143	0	203	99084	-11
35313	9501911	5318277	7178	0	203	99086	-12
35314	9501733	5318263	7172	0	203	99088	-14
35315	9501553	5318248	7487	0	203	99097	-22
35316	9501370	5318232	7498	0	203	99086	-12
35317	9501187	5318217	7558	0	203	99088	-14
35318	9501003	5318202	7548	0	203	99086	-12
35319	9501003	5318202	7548	0	203	99080	-7
35320	9500633	5318170	7430	0	203	99089	-15
35321	9500445	5318154	7539	0	203	99088	-14
35322	9500256	5318138	7446	0	203	99092	-17
35323	9500064	5318123	7537	0	202	99083	-10
35324	9499874	5318107	7491	0	203	99087	-13
35325	9499684	5318092	7502	0	203	99076	-4
35326	9499495	5318077	7293	0	203	99084	-11
35327	9499308	5318062	7187	0	203	99086	-12
35328	9499122	5318047	7072	0	203	99087	-13
35329	9498938	5318033	7119	0	203	99078	-5
35330	9498756	5318018	7122	0	203	99086	-12
35331	9498580	5318003	6709	0	203	99089	-15
35332	9498405	5317989	6483	0	203	99089	-15
35333	9498230	5317975	6543	0	203	99092	-17
35334	9498055	5317960	6483	0	203	99094	-19
35335	9497878	5317945	6385	0	203	99098	-22
35336	9497700	5317930	6333	0	203	99092	-17
35337	9497528	5317915	6346	0	203	99093	-18
35338	9497360	5317900	6230	0	203	99096	-21
35339	9497198	5317886	6031	0	203	99101	-25
35340	9497039	5317872	5924	0	203	99093	-18
35341	9496884	5317859	5781	0	203	99101	-25
35342	9496734	5317846	5557	0	203	99095	-20
35343	9496587	5317834	5246	0	203	99104	-28
35344	9496445	5317823	5024	0	203	99101	-25
35345	9496307	5317811	4833	0	203	99098	-22
35346	9496176	5317801	4557	0	203	99098	-22
35347	9496053	5317790	4331	0	203	99107	-30
35348	9495935	5317781	4239	0	203	99106	-29
35349	9495827	5317772	3841	0	203	99108	-31
35350	9495726	5317763	3337	0	203	99108	-31
35351	9495637	5317755	2844	0	203	99108	-31
35352	9495562	5317747	2424	0	203	99101	-25
35353	9495497	5317741	2053	0	203	99108	-31
35354	9495438	5317735	2040	0	203	99114	-36
35355	9495377	5317730	2252	0	203	99109	-32
35356	9495307	5317727	2361	0	203	99112	-34
35357	9495231	5317724	2061	0	203	99110	-33
35358	9495148	5317719	2153	0	203	99104	-28
35359	9495081	5317713	2502	0	203	99101	-25
35360	9495036	5317705	2409	0	203	99099	-23
35361	9495008	5317697	2511	0	203	99102	-26
35362	9494989	5317687	2644	0	203	99103	-27
35363	9494961	5317679	2839	0	203	99094	-19
35364	9494915	5317671	3028	0	203	99101	-25
35365	9494851	5317663	3074	0	203	99095	-20
35366	9494775	5317656	3081	0	203	99105	-28
35367	9494692	5317649	3163	0	203	99093	-18
35368	9494605	5317641	3505	0	203	99097	-22
35369	9494605	5317641	3505	0	203	99093	-18
35370	9494413	5317625	4326	0	203	99087	-13
35371	9494308	5317616	4528	0	203	99097	-22
35372	9494197	5317607	4518	0	203	99082	-9
35373	9494085	5317598	4581	0	203	99087	-13
35374	9493971	5317589	4587	0	203	99086	-12
35375	9493854	5317579	4728	0	203	99091	-17
35376	9493732	5317570	5102	0	203	99094	-19
35377	9493608	5317560	5005	0	203	99090	-16
35378	9493483	5317550	4992	0	203	99089	-15
35379	9493359	5317539	4898	0	203	99087	-13
35380	9493237	5317529	5052	0	203	99088	-14
35381	9493121	5317518	5028	0	203	99085	-11
35382	9493010	5317508	4818	0	203	99078	-5
35383	9492898	5317497	4913	0	203	99079	-6
35384	9492785	5317486	4909	0	203	99082	-9
35385	9492668	5317476	5141	0	203	99071	0
35386	9492550	5317465	5000	0	203	99077	-5
35387	9492433	5317454	4978	0	203	99074	-2
35388	9492314	5317443	4968	0	203	99074	-2
35389	9492195	5317433	5067	0	203	99073	-1
35390	9492071	5317422	5337	0	203	99070	0
35391	9491942	5317412	5178	0	203	99069	1
35392	9491810	5317400	5352	0	203	99081	-8
35393	9491677	5317389	5341	0	203	99073	-1
35394	9491544	5317378	5389	0	203	99075	-3
35395	9491408	5317367	5661	0	203	99072	0
35396	9491272	5317355	5567	0	203	99078	-5
35397	9491133	5317343	5518	0	203	99080	-7
35398	9490994	5317331	5472	0	203	99074	-2
35399	9490856	5317318	5470	0	203	99083	-10
35400	9490717	5317306	5665	0	203	99079	-6
35401	9490576	5317293	5668	0	203	99074	-2
35402	9490433	5317281	5763	0	203	99082	-9
35403	9490290	5317269	5848	0	203	99082	-9
35404	9490147	5317257	5911	0	203	99082	-9
35405	9490003	5317244	5904	0	203	99086	-12
35406	9489857	5317232	5941	0	203	99085	-11
35407	9489709	5317219	5993	0	203	99081	-8
35408	9489559	5317206	6000	0	203	99094	-19
35409	9489412	5317194	6006	0	203	99101	-25
35410	9489267	5317181	5631	0	203	99100	-24
35411	9489124	5317169	5518	0	203	99103	-27
35412	9488983	5317156	5267	0	203	99090	-16
35413	9488845	5317145	5333	0	203	99104	-28
35414	9488708	5317133	5215	0	203	99104	-28
35415	9488578	5317122	5107	0	203	99104	-28
35416	9488451	5317111	5120	0	203	99106	-29
35417	9488329	5317100	5020	0	203	99103	-27
35418	9488207	5317089	5020	0	203	99107	-30
35419	9488085	5317078	5057	0	203	99106	-29
35420	9487960	5317067	5148	0	203	99102	-26
35421	9487829	5317057	5157	0	203	99110	-33
35422	9487696	5317046	5167	0	203	99109	-32
35423	9487560	5317035	5172	0	203	99108	-31
35424	9487426	5317025	5120	0	203	99112	-34
35425	9487293	5317014	5198	0	203	99111	-34
35426	9487165	5317004	5167	0	203	99111	-34
35427	9487043	5316993	5131	0	203	99114	-36
35428	9486924	5316982	5183	0	203	99113	-35
35429	9486810	5316971	5135	0	203	99118	-40
35430	9486697	5316960	5143	0	203	99113	-35
35431	9486587	5316950	4852	0	203	99117	-39
35432	9486476	5316939	4768	0	203	99121	-42
35433	9486365	5316929	4600	0	203	99124	-45
35434	9486258	5316919	4176	0	203	99128	-48
35435	9486153	5316910	3811	0	203	99132	-51
35436	9486055	5316901	3526	0	203	99126	-46
35437	9485967	5316894	3079	0	203	99124	-45
35438	9485882	5316887	2865	0	203	99126	-46
35439	9485797	5316880	2902	0	203	99119	-40
35440	9485707	5316875	2978	0	203	99119	-40
35441	9485609	5316871	2987	0	203	99118	-40
35442	9485500	5316867	2765	0	203	99120	-41
35443	9485385	5316865	3059	0	203	99121	-42
35444	9485257	5316863	3300	0	203	99115	-37
35445	9485119	5316862	3676	0	203	99121	-42
35446	9484972	5316862	3757	0	203	99102	-26
35447	9484815	5316862	3981	0	203	99105	-28
35448	9484650	5316863	4174	0	203	99105	-28
35449	9484481	5316863	4174	0	203	99099	-23
35450	9484306	5316863	4144	0	203	99096	-21
35451	9484129	5316864	4204	0	203	99099	-23
35452	9483952	5316864	4367	0	203	99096	-21
35453	9483775	5316864	4311	0	203	99101	-25
35454	9483603	5316864	4046	0	203	99098	-22
35455	9483435	5316864	3928	0	203	99098	-22
35456	9483274	5316864	3792	0	203	99091	-17
35457	9483117	5316864	3622	0	203	99084	-11
35458	9482965	5316864	3274	0	203	99092	-17
35459	9482822	5316863	3266	0	203	99088	-14
35460	9482688	5316860	3281	0	203	99086	-12
35461	9482564	5316857	3118	0	203	99086	-12
35462	9482453	5316853	3044	0	203	99087	-13
35463	9482352	5316849	3048	0	203	99097	-22
35464	9482264	5316844	2831	0	203	99094	-19
35465	9482184	5316839	2635	0	203	99088	-14
35466	9482116	5316835	2424	0	203	99098	-22
35467	9482057	5316831	2174	0	203	99095	-20
35468	9482005	5316826	1803	0	203	99093	-18
35469	9481960	5316823	1437	0	203	99094	-19
35470	9481921	5316821	1205	0	203	99092	-17
35471	9481890	5316819	800	0	203	99091	-17
35472	9481866	5316817	551	0	203	99093	-18
35473	9481850	5316816	338	0	203	99093	-18
35474	9481842	5316814	305	0	203	99090	-16
35475	9481837	5316813	203	0	203	99090	-16
35476	9481838	5316812	272	0	203	99091	-17
35477	9481840	5316810	314	0	203	99097	-22
35478	9481844	5316810	403	0	203	99091	-17
35479	9481850	5316809	450	0	203	99093	-18
35480	9481855	5316808	327	0	203	99085	-11
35481	9481861	5316807	166	0	203	99091	-17
35482	9481863	5316806	127	0	203	99096	-21
35483	9481862	5316806	187	0	203	99090	-16
35484	9481858	5316805	268	0	203	99090	-16
35485	9481841	5316805	398	0	203	99091	-17
35486	9481828	5316804	746	0	203	99088	-14
35487	9481815	5316803	1007	0	203	99087	-13
35488	9481798	5316800	1350	0	203	99083	-10
35489	9481790	5316797	1689	0	203	99091	-17
35490	9481742	5316794	1907	0	203	99080	-7
35491	9481680	5316792	2176	0	203	99078	-5
35492	9481602	5316790	2542	0	203	99076	-4
35493	9481512	5316787	3239	0	203	99080	-7
35494	9481436	5316781	3700	0	203	99078	-5
35495	9481351	5316774	3472	0	203	99072	0
35496	9481264	5316768	3744	0	203	99072	0
35497	9481167	5316761	4115	0	203	99073	-1
35498	9481065	5316754	4374	0	203	99064	5
35499	9480959	5316746	4604	0	203	99068	2
35500	9480844	5316738	4791	0	203	99058	11
35501	9480723	5316729	5031	0	203	99059	10
35502	9480598	5316720	5087	0	203	99058	11
35503	9480469	5316711	5218	0	203	99058	11
35504	9480336	5316701	5274	0	203	99059	10
35505	9480205	5316691	5280	0	203	99043	23
35506	9480074	5316681	5276	0	203	99053	15
35507	9479947	5316671	5318	0	203	99054	14
35508	9479823	5316660	5318	0	203	99050	17
35509	9479701	5316650	5059	0	203	99057	11
35510	9479582	5316639	4850	0	203	99047	20
35511	9479465	5316630	4781	0	203	99052	16
35512	9479350	5316620	4804	0	203	99041	25
35513	9479239	5316610	4718	0	203	99043	23
35514	9479129	5316599	5113	0	203	99041	25
35515	9479017	5316589	4972	0	203	99047	20
35516	9478905	5316578	5104	0	203	99042	24
35517	9478790	5316568	5504	0	203	99037	28
35518	9478671	5316556	5720	0	203	99030	34
35519	9478546	5316543	5868	0	203	99029	35
35520	9478418	5316531	5831	0	203	99026	38
35521	9478289	5316517	5983	0	203	99020	43
35522	9478159	5316504	6046	0	203	99027	37
35523	9478033	5316491	6067	0	203	99033	32
35524	9477906	5316478	6102	0	203	99022	41
35525	9477777	5316464	6122	0	203	99024	40
35526	9477650	5316451	6154	0	203	99016	46
35527	9477521	5316437	6215	0	203	99024	40
35528	9477392	5316424	6185	0	203	99019	44
35529	9477261	5316411	6181	0	203	99023	40
35530	9477129	5316398	5959	0	203	99024	40
35531	9476998	5316385	6056	0	203	99026	38
35532	9476870	5316373	6006	0	203	99019	44
35533	9476743	5316361	5957	0	203	99023	40
35534	9476618	5316348	5924	0	203	99021	42
35535	9476491	5316336	5900	0	203	99028	36
35536	9476366	5316323	5787	0	203	99027	37
35537	9476241	5316310	5865	0	203	99028	36
35538	9476118	5316297	5976	0	203	99032	33
35539	9475991	5316282	5791	0	203	99038	28
35540	9475863	5316268	5791	0	203	99039	27
35541	9475731	5316255	5815	0	203	99040	26
35542	9475599	5316242	5813	0	203	99049	18
35543	9475469	5316229	5852	0	203	99048	19
35544	9475341	5316217	5894	0	203	99051	17
35545	9475217	5316205	5883	0	203	99058	11
35546	9475096	5316192	5907	0	203	99063	6
35547	9474976	5316180	5928	0	203	99057	11
35548	9474854	5316166	5954	0	203	99062	7
35549	9474730	5316153	6296	0	203	99065	5
35550	9474602	5316140	6306	0	203	99070	0
35551	9474468	5316126	6420	0	203	99068	2
35552	9474333	5316113	6431	0	203	99066	4
35553	9474195	5316099	6496	0	203	99070	0
35554	9474056	5316086	6333	0	203	99077	-5
35555	9473918	5316073	6337	0	203	99083	-10
35556	9473783	5316060	6374	0	203	99080	-7
35557	9473646	5316046	6533	0	203	99082	-9
35558	9473514	5316033	6537	0	203	99077	-5
35559	9473376	5316019	6533	0	203	99085	-11
35560	9473234	5316004	7506	0	203	99074	-2
35561	9473084	5315989	7948	0	204	99094	-19
35562	9472927	5315973	8091	0	204	99096	-21
35563	9472764	5315956	8200	0	204	99099	-23
35564	9472597	5315938	8265	0	204	99100	-24
35565	9472426	5315920	8326	0	203	99099	-23
35566	9472254	5315903	8232	0	203	99098	-22
