#Zeit [s]	longitude [1e6]	Latitude [1e5]	GPSSpeed [1e2 km/h] 	Tacho [1e2 km/h] 	Temperatur [10 C] 	Druck [Pa] 	HoeheSee [10 m]
56832	8847541	5303729	8058	0	149	99418	-295
56833	8847799	5303715	7909	0	149	99417	-294
56834	8848056	5303702	7793	0	149	99417	-294
56835	8848308	5303689	7646	0	149	99408	-286
56836	8848557	5303677	7635	0	149	99406	-284
56837	8849044	5303652	7519	0	149	99388	-269
56838	8849283	5303640	7408	0	149	99387	-268
56839	8849520	5303628	7515	0	149	99386	-267
56840	8849756	5303615	7576	0	149	99374	-257
56841	8849756	5303615	7576	0	150	99376	-259
56842	8850225	5303590	7593	0	150	99373	-256
56843	8850463	5303578	7613	0	150	99367	-251
56844	8850699	5303565	7648	0	150	99369	-253
56845	8850939	5303552	7659	0	150	99367	-251
56846	8850939	5303552	7659	0	150	99361	-246
56847	8851240	5303536	7795	0	150	99366	-250
56848	8851542	5303520	7843	0	150	99372	-255
56849	8851844	5303503	7833	0	151	99372	-255
56850	8852144	5303486	7830	0	150	99373	-256
56851	8852144	5303486	7830	0	151	99385	-267
56852	8852624	5303460	7783	0	151	99391	-272
56853	8852863	5303447	7921	0	151	99382	-264
56854	8853101	5303434	8100	0	151	99394	-274
56855	8853338	5303420	8045	0	151	99402	-281
56856	8853338	5303420	8045	0	151	99412	-289
56857	8853807	5303391	8106	0	151	99423	-299
56858	8854037	5303375	8150	0	151	99421	-297
56859	8854261	5303360	8139	0	151	99414	-291
56860	8854481	5303344	7937	0	151	99416	-293
56861	8854481	5303344	7937	0	152	99425	-301
56862	8854910	5303314	7993	0	152	99417	-294
56863	8855122	5303299	7961	0	152	99410	-288
56864	8855122	5303299	7961	0	152	99412	-289
56865	8855330	5303283	7720	0	152	99407	-285
56866	8855526	5303267	7656	0	152	99410	-288
56867	8855715	5303250	7789	0	152	99396	-276
56868	8855898	5303233	7698	0	152	99397	-277
56869	8856080	5303216	7998	0	152	99391	-272
56870	8856266	5303199	8030	0	152	99385	-267
56871	8856450	5303183	8033	0	153	99382	-264
56872	8856628	5303166	8072	0	153	99378	-261
56873	8856800	5303148	8095	0	153	99375	-258
56874	8856963	5303131	7359	0	153	99380	-262
56875	8857118	5303114	6870	0	153	99374	-257
56876	8857261	5303098	6330	0	153	99379	-261
56877	8857391	5303083	5924	0	153	99377	-260
56878	8857511	5303069	5844	0	153	99370	-254
56879	8857618	5303055	5796	0	153	99363	-248
56880	8857720	5303041	5556	0	153	99363	-248
56881	8857820	5303027	5883	0	153	99355	-241
56882	8857919	5303013	5750	0	154	99364	-249
56883	8858018	5303000	5789	0	154	99358	-244
56884	8858118	5302987	5778	0	154	99359	-244
56885	8858217	5302974	5817	0	154	99349	-236
56886	8858319	5302960	6093	0	154	99347	-234
56887	8858420	5302945	6039	0	154	99342	-230
56888	8858521	5302931	6269	0	154	99345	-233
56889	8858621	5302917	6226	0	154	99349	-236
56890	8858721	5302902	6615	0	154	99358	-244
56891	8858820	5302887	6626	0	154	99363	-248
56892	8858921	5302872	6398	0	155	99366	-250
56893	8859020	5302858	6552	0	155	99366	-250
56894	8859114	5302843	5187	0	155	99366	-250
56895	8859197	5302829	4567	0	155	99371	-255
56896	8859262	5302817	4076	0	155	99375	-258
56897	8859306	5302806	4033	0	155	99372	-255
56898	8859320	5302796	3824	0	155	99379	-261
56899	8859301	5302786	4015	0	155	99381	-263
56900	8859249	5302777	4163	0	155	99382	-264
56901	8859161	5302768	4246	0	155	99397	-277
56902	8859040	5302760	4635	0	155	99396	-276
56903	8858887	5302754	5170	0	156	99402	-281
56904	8858705	5302747	5433	0	156	99407	-285
56905	8858505	5302742	5385	0	156	99410	-288
56906	8858293	5302737	5241	0	156	99415	-292
56907	8858077	5302733	5085	0	156	99415	-292
56908	8857864	5302730	4652	0	156	99422	-298
56909	8857659	5302728	4244	0	156	99413	-290
56910	8857470	5302729	4004	0	156	99424	-300
56911	8857301	5302731	3878	0	156	99426	-301
56912	8857160	5302737	3754	0	156	99422	-298
56913	8857054	5302746	3746	0	156	99419	-295
56914	8856982	5302755	3665	0	157	99420	-296
56915	8856954	5302765	4415	0	157	99421	-297
56916	8856970	5302776	4574	0	157	99423	-299
56917	8857028	5302786	4572	0	157	99426	-301
56918	8857129	5302796	5163	0	157	99424	-300
56919	8857265	5302805	5109	0	157	99427	-302
56920	8857430	5302814	5817	0	157	99425	-301
56921	8857615	5302823	6104	0	157	99423	-299
56922	8857816	5302831	6381	0	157	99421	-297
56923	8858027	5302840	6709	0	157	99422	-298
56924	8858246	5302850	7083	0	157	99412	-289
56925	8858474	5302861	7419	0	157	99407	-285
56926	8858707	5302871	7524	0	158	99416	-293
56927	8858953	5302883	7769	0	158	99402	-281
56928	8859207	5302894	8183	0	158	99407	-285
56929	8859474	5302907	8539	0	158	99404	-283
56930	8859756	5302919	8706	0	158	99394	-274
56931	8860048	5302932	8750	0	158	99392	-272
56932	8860645	5302958	8389	0	158	99394	-274
56933	8860645	5302958	8389	0	158	99382	-264
56934	8860939	5302971	8321	0	158	99385	-267
56935	8861231	5302982	8359	0	158	99371	-255
56936	8861520	5302995	8295	0	158	99361	-246
56937	8861812	5303007	8276	0	159	99359	-244
56938	8862107	5303019	8998	0	159	99358	-244
56939	8862407	5303032	9050	0	159	99358	-244
56940	8862710	5303045	9008	0	159	99347	-234
56941	8863015	5303058	8993	0	159	99340	-228
56942	8863319	5303071	9150	0	159	99334	-223
56943	8863626	5303085	9365	0	159	99336	-225
56944	8863933	5303099	9471	0	159	99319	-210
56945	8864241	5303113	9430	0	159	99319	-210
56946	8864551	5303128	9721	0	159	99311	-204
56947	8864861	5303143	9674	0	159	99313	-205
56948	8865174	5303159	9671	0	159	99305	-199
56949	8865490	5303174	9639	0	159	99300	-194
56950	8865809	5303188	9697	0	160	99305	-199
56951	8866131	5303203	9417	0	160	99315	-207
56952	8866449	5303218	9134	0	160	99323	-214
56953	8866761	5303232	8791	0	160	99313	-205
56954	8867065	5303246	8821	0	160	99306	-199
56955	8867361	5303259	8911	0	160	99308	-201
56956	8867654	5303272	9137	0	160	99298	-193
56957	8867949	5303286	9341	0	160	99310	-203
56958	8868251	5303299	9572	0	160	99310	-203
56959	8868563	5303313	9811	0	160	99306	-199
56960	8868885	5303327	9984	0	160	99305	-199
56961	8869219	5303341	10208	0	160	99309	-202
56962	8869909	5303369	10569	0	160	99306	-199
56963	8870264	5303384	10604	0	160	99308	-201
56964	8870625	5303399	10667	0	161	99314	-206
56965	8870991	5303414	10702	0	160	99322	-213
56966	8870991	5303414	10702	0	161	99326	-216
56967	8871735	5303444	10793	0	161	99340	-228
56968	8872109	5303459	10824	0	161	99336	-225
56969	8872486	5303474	10865	0	161	99355	-241
56970	8872867	5303489	10897	0	161	99351	-238
56971	8872867	5303489	10897	0	161	99365	-250
56972	8873636	5303519	10826	0	161	99376	-259
56973	8874022	5303533	10765	0	161	99372	-255
56974	8874409	5303547	10721	0	162	99379	-261
56975	8874795	5303560	10719	0	162	99363	-248
56976	8874795	5303560	10719	0	162	99369	-253
56977	8875569	5303586	10632	0	162	99386	-267
56978	8875958	5303599	10591	0	162	99375	-258
56979	8876349	5303611	10591	0	162	99374	-257
56980	8876741	5303623	10582	0	162	99375	-258
56981	8876741	5303623	10582	0	162	99378	-261
56982	8877528	5303646	10545	0	162	99368	-252
56983	8877924	5303657	10589	0	162	99372	-255
56984	8878323	5303668	10563	0	162	99354	-240
56985	8878726	5303678	10654	0	162	99348	-235
56986	8878726	5303678	10654	0	162	99342	-230
56987	8879541	5303697	10702	0	162	99337	-226
56988	8879953	5303707	10806	0	163	99331	-221
56989	8880366	5303717	10769	0	163	99338	-227
56990	8880782	5303726	10756	0	163	99338	-227
56991	8880782	5303726	10756	0	163	99326	-216
56992	8881618	5303744	10786	0	163	99332	-222
56993	8881618	5303744	10786	0	163	99320	-211
56994	8882040	5303753	10836	0	163	99325	-216
56995	8882465	5303761	10811	0	163	99325	-216
56996	8882895	5303769	11158	0	163	99330	-220
56997	8883326	5303777	11078	0	163	99337	-226
56998	8883760	5303785	11099	0	163	99333	-222
56999	8884197	5303793	10897	0	163	99323	-214
57000	8884636	5303801	10939	0	163	99313	-205
57001	8884636	5303801	10939	0	164	99322	-213
57002	8885186	5303810	10989	0	164	99319	-210
57003	8885740	5303818	11063	0	164	99313	-205
57004	8886295	5303825	10999	0	164	99324	-215
57005	8886852	5303833	10987	0	164	99338	-227
57006	8887300	5303838	10978	0	164	99349	-236
57007	8887751	5303843	11032	0	164	99355	-241
57008	8888200	5303848	11080	0	164	99370	-254
57009	8888652	5303852	11004	0	164	99372	-255
57010	8889104	5303856	10969	0	164	99375	-258
57011	8889555	5303860	11002	0	164	99387	-268
57012	8890006	5303863	10987	0	164	99399	-278
57013	8890456	5303866	10965	0	164	99397	-277
57014	8890905	5303869	10949	0	164	99406	-284
57015	8891356	5303872	10941	0	165	99408	-286
57016	8891808	5303874	10952	0	165	99412	-289
57017	8892262	5303875	11145	0	165	99408	-286
57018	8892719	5303877	11199	0	165	99415	-292
57019	8893179	5303878	11163	0	165	99408	-286
57020	8893641	5303879	11267	0	165	99420	-296
57021	8894105	5303880	11254	0	165	99414	-291
57022	8894569	5303880	11258	0	165	99423	-299
57023	8895035	5303880	11269	0	165	99426	-301
57024	8895500	5303880	11160	0	165	99423	-299
57025	8895966	5303880	11256	0	165	99409	-287
57026	8896432	5303879	11287	0	165	99414	-291
57027	8896898	5303877	11330	0	165	99410	-288
57028	8897366	5303875	11306	0	165	99401	-280
57029	8897835	5303873	11334	0	166	99405	-283
57030	8898307	5303871	11787	0	166	99398	-278
57031	8898786	5303868	12008	0	166	99393	-273
57032	8899272	5303866	12184	0	166	99400	-279
57033	8899765	5303863	12254	0	166	99400	-279
57034	8900265	5303859	12362	0	166	99387	-268
57035	8900770	5303855	12619	0	166	99380	-262
57036	8901279	5303850	12726	0	166	99392	-272
57037	8901794	5303845	12762	0	166	99394	-274
57038	8902313	5303839	12689	0	166	99371	-255
57039	8902833	5303833	12684	0	166	99384	-266
57040	8903352	5303827	12641	0	166	99374	-257
57041	8903869	5303819	12680	0	167	99379	-261
57042	8904384	5303812	12671	0	166	99375	-258
57043	8904384	5303812	12671	0	167	99380	-262
57044	8905024	5303803	12684	0	167	99366	-250
57045	8905662	5303792	12689	0	167	99375	-258
57046	8906298	5303782	12738	0	167	99378	-261
57047	8906931	5303771	12749	0	167	99378	-261
57048	8907434	5303761	12741	0	167	99380	-262
57049	8907936	5303751	12823	0	167	99378	-261
57050	8908434	5303740	12795	0	167	99384	-266
57051	8908932	5303729	12804	0	167	99387	-268
57052	8909426	5303718	12708	0	167	99392	-272
57053	8909918	5303706	12710	0	167	99375	-258
57054	8910408	5303694	12713	0	168	99394	-274
57055	8910895	5303682	12688	0	168	99388	-269
57056	8911380	5303669	12693	0	168	99393	-273
57057	8911861	5303656	12747	0	168	99393	-273
57058	8912340	5303643	12751	0	168	99393	-273
57059	8912817	5303629	12813	0	168	99389	-270
57060	8913292	5303615	12789	0	168	99393	-273
57061	8913763	5303600	12802	0	168	99395	-275
57062	8914230	5303585	12760	0	168	99395	-275
57063	8914695	5303570	12760	0	168	99405	-283
57064	8915155	5303554	12762	0	168	99399	-278
57065	8915615	5303538	12989	0	168	99394	-274
57066	8916073	5303522	12826	0	168	99395	-275
57067	8916528	5303505	12832	0	168	99398	-278
57068	8916981	5303488	12749	0	168	99394	-274
57069	8917430	5303471	12815	0	169	99394	-274
57070	8917874	5303454	12767	0	169	99383	-265
57071	8918312	5303435	12739	0	169	99398	-278
57072	8918744	5303417	12726	0	169	99386	-267
57073	8919168	5303398	12732	0	169	99388	-269
57074	8919588	5303379	12723	0	169	99373	-256
57075	8920003	5303359	12795	0	169	99382	-264
57076	8920414	5303339	12752	0	169	99381	-263
57077	8920821	5303319	12751	0	169	99392	-272
57078	8921225	5303298	12686	0	169	99368	-252
57079	8921625	5303277	12645	0	169	99370	-254
57080	8922024	5303257	12808	0	169	99348	-235
57081	8922421	5303236	12928	0	169	99363	-248
57082	8922819	5303215	12919	0	169	99360	-245
57083	8923217	5303193	12749	0	169	99356	-242
57084	8923615	5303172	12610	0	170	99361	-246
57085	8924015	5303151	12460	0	170	99370	-254
57086	8924414	5303131	12295	0	170	99357	-243
57087	8924812	5303111	12108	0	170	99357	-243
57088	8925213	5303092	12100	0	170	99360	-245
57089	8925614	5303074	12047	0	170	99363	-248
57090	8926020	5303057	11973	0	170	99367	-251
57091	8926427	5303040	11869	0	170	99368	-252
57092	8926837	5303023	11828	0	170	99366	-250
57093	8927248	5303006	11776	0	170	99368	-252
57094	8927662	5302990	11695	0	170	99374	-257
57095	8928077	5302976	11563	0	170	99385	-267
57096	8928493	5302961	11558	0	170	99388	-269
57097	8928913	5302946	11534	0	170	99374	-257
57098	8929333	5302932	11487	0	170	99379	-261
57099	8929754	5302919	11286	0	170	99375	-258
57100	8930175	5302906	11249	0	170	99375	-258
57101	8930595	5302894	11187	0	171	99372	-255
57102	8931019	5302882	11228	0	171	99379	-261
57103	8931444	5302871	11334	0	171	99367	-251
57104	8931875	5302860	11236	0	171	99363	-248
57105	8932310	5302849	11675	0	171	99355	-241
57106	8932753	5302839	11775	0	171	99358	-244
57107	8933204	5302829	11963	0	171	99355	-241
57108	8933663	5302819	12186	0	171	99365	-250
57109	8934135	5302810	12373	0	171	99350	-237
57110	8934617	5302801	12499	0	171	99344	-232
57111	8935108	5302792	12584	0	171	99355	-241
57112	8935608	5302784	12713	0	171	99350	-237
57113	8936112	5302776	12745	0	171	99351	-238
57114	8936624	5302768	12826	0	171	99361	-246
57115	8937140	5302761	12782	0	171	99357	-243
57116	8937659	5302755	12849	0	171	99354	-240
57117	8938182	5302749	12832	0	172	99351	-238
57118	8938707	5302744	12769	0	172	99347	-234
57119	8939233	5302739	12801	0	172	99345	-233
57120	8939761	5302735	12865	0	172	99362	-247
57121	8940289	5302731	12878	0	172	99355	-241
57122	8940820	5302728	12789	0	172	99357	-243
57123	8941351	5302726	12865	0	172	99355	-241
57124	8941881	5302724	12858	0	172	99358	-244
57125	8942411	5302723	12801	0	172	99359	-244
57126	8942942	5302723	12843	0	172	99368	-252
57127	8943472	5302723	12843	0	172	99354	-240
57128	8944003	5302723	12851	0	172	99365	-250
57129	8944533	5302723	12739	0	172	99361	-246
57130	8945064	5302725	12860	0	172	99359	-244
57131	8945595	5302727	13004	0	172	99352	-239
57132	8946126	5302730	13038	0	173	99354	-240
57133	8946659	5302733	12965	0	173	99348	-235
57134	8947192	5302738	13010	0	173	99359	-244
57135	8947725	5302743	13014	0	173	99328	-218
57136	8948256	5302749	13004	0	173	99344	-232
57137	8948788	5302755	12971	0	173	99346	-233
57138	8949318	5302762	12958	0	173	99356	-242
57139	8949843	5302769	12839	0	173	99350	-237
57140	8950367	5302776	12851	0	173	99340	-228
57141	8950889	5302784	12858	0	173	99346	-233
57142	8951406	5302792	12825	0	173	99364	-249
57143	8951918	5302801	12676	0	173	99342	-230
57144	8952426	5302810	12728	0	173	99346	-233
57145	8952929	5302820	12682	0	173	99339	-227
57146	8953427	5302831	12597	0	174	99341	-229
57147	8953922	5302842	12612	0	173	99330	-220
57148	8954414	5302853	12660	0	174	99335	-224
57149	8954904	5302865	12628	0	174	99346	-233
57150	8955391	5302878	12621	0	174	99349	-236
57151	8955875	5302891	12665	0	174	99346	-233
57152	8956356	5302904	12547	0	174	99346	-233
57153	8956831	5302918	12462	0	174	99330	-220
57154	8957298	5302932	12463	0	174	99320	-211
57155	8957756	5302947	12475	0	174	99310	-203
57156	8958208	5302962	12552	0	174	99308	-201
57157	8958654	5302979	12480	0	174	99292	-188
57158	8959098	5302995	12521	0	174	99284	-181
57159	8959538	5303013	12523	0	174	99269	-168
57160	8959974	5303030	12534	0	174	99268	-167
57161	8960407	5303048	12538	0	174	99284	-181
57162	8960838	5303066	12541	0	174	99268	-167
57163	8961267	5303084	12712	0	174	99259	-159
57164	8961691	5303103	12775	0	174	99254	-155
57165	8962111	5303123	12743	0	175	99261	-161
57166	8962523	5303143	12823	0	175	99253	-154
57167	8962931	5303164	12828	0	175	99268	-167
57168	8963334	5303185	12973	0	175	99269	-168
57169	8963734	5303206	13117	0	175	99263	-163
57170	8964132	5303229	13365	0	175	99278	-176
57171	8964534	5303251	13334	0	175	99269	-168
57172	8964936	5303274	13414	0	175	99274	-172
57173	8965342	5303296	13304	0	175	99283	-180
57174	8965747	5303319	13419	0	175	99278	-176
57175	8966153	5303341	13269	0	175	99296	-191
57176	8966560	5303364	13264	0	175	99293	-188
57177	8966967	5303386	13297	0	175	99298	-193
57178	8967375	5303409	13349	0	175	99315	-207
57179	8967784	5303431	13360	0	175	99314	-206
57180	8968195	5303453	13480	0	175	99333	-222
57181	8968195	5303453	13480	0	175	99336	-225
57182	8968712	5303481	13421	0	176	99345	-233
57183	8969234	5303509	13388	0	176	99342	-230
57184	8969759	5303536	13349	0	176	99358	-244
57185	8970287	5303563	13376	0	176	99358	-244
57186	8970714	5303585	13165	0	176	99365	-250
57187	8971140	5303606	13060	0	176	99358	-244
57188	8971566	5303627	13058	0	176	99349	-236
57189	8971992	5303647	13049	0	176	99363	-248
57190	8972414	5303668	13014	0	176	99374	-257
57191	8972837	5303689	13049	0	176	99359	-244
57192	8973259	5303709	13008	0	176	99368	-252
57193	8973680	5303730	13010	0	176	99357	-243
57194	8974101	5303750	13001	0	176	99349	-236
57195	8974522	5303770	12991	0	176	99354	-240
57196	8974945	5303790	12952	0	176	99355	-241
57197	8975371	5303810	12958	0	176	99354	-240
57198	8975802	5303829	12949	0	176	99364	-249
57199	8976237	5303848	12938	0	176	99368	-252
57200	8976677	5303866	12926	0	176	99362	-247
57201	8977118	5303884	12913	0	176	99367	-251
57202	8977560	5303902	12906	0	176	99360	-245
57203	8978001	5303920	12891	0	176	99359	-244
57204	8978439	5303938	12876	0	176	99367	-251
57205	8978876	5303955	12862	0	177	99371	-255
57206	8979315	5303973	12765	0	177	99377	-260
57207	8979754	5303991	12910	0	177	99350	-237
57208	8980198	5304009	12999	0	177	99369	-253
57209	8980647	5304027	13091	0	177	99370	-254
57210	8981100	5304044	13152	0	177	99359	-244
57211	8981556	5304062	13202	0	177	99358	-244
57212	8982016	5304079	13199	0	177	99361	-246
57213	8982475	5304097	13238	0	177	99353	-239
57214	8982937	5304115	13256	0	177	99373	-256
57215	8983400	5304132	13258	0	177	99377	-260
57216	8983864	5304150	13260	0	177	99367	-251
57217	8984326	5304167	13254	0	177	99380	-262
57218	8984787	5304185	13251	0	177	99367	-251
57219	8985248	5304202	13241	0	177	99372	-255
57220	8985708	5304220	13228	0	177	99353	-239
57221	8986167	5304237	13012	0	177	99363	-248
57222	8986625	5304255	12999	0	177	99363	-248
57223	8987082	5304272	12932	0	177	99364	-249
57224	8987535	5304289	12975	0	177	99364	-249
57225	8987988	5304307	12973	0	178	99351	-238
57226	8988440	5304324	12913	0	178	99336	-225
57227	8988891	5304342	12852	0	178	99374	-257
57228	8989344	5304359	12802	0	178	99366	-250
57229	8989794	5304376	12817	0	178	99370	-254
57230	8990244	5304394	12830	0	178	99372	-255
57231	8990691	5304411	12830	0	178	99360	-245
57232	8991137	5304429	12823	0	178	99363	-248
57233	8991581	5304447	12865	0	178	99365	-250
57234	8992027	5304464	12945	0	178	99364	-249
57235	8992476	5304482	13086	0	178	99367	-251
57236	8992929	5304500	13130	0	178	99353	-239
57237	8993385	5304517	13165	0	178	99330	-220
57238	8993844	5304534	13160	0	178	99328	-218
57239	8994305	5304552	13167	0	178	99331	-221
57240	8994764	5304570	13210	0	178	99367	-251
57241	8994764	5304570	13210	0	178	99370	-254
57242	8995341	5304592	13219	0	178	99355	-241
57243	8995920	5304614	13273	0	178	99347	-234
57244	8996500	5304636	13280	0	179	99360	-245
57245	8997081	5304658	13291	0	179	99346	-233
57246	8997546	5304675	13286	0	179	99338	-227
57247	8998011	5304693	13278	0	179	99355	-241
57248	8998477	5304711	13325	0	179	99345	-233
57249	8998945	5304728	13302	0	179	99337	-226
