#Zeit [s]	longitude [1e6]	Latitude [1e5]	GPSSpeed [1e2 km/h] 	Tacho [1e2 km/h] 	Temperatur [10 C] 	Druck [Pa] 	HoeheSee [10 m]
53660	9520043	5300804	5483	0	244	99034	170
53661	9520226	5300795	6033	0	244	99036	168
53662	9520411	5300786	6180	0	244	99038	166
53663	9520603	5300776	6180	0	244	99041	164
53664	9520800	5300767	6143	0	244	99052	154
53665	9520999	5300757	6348	0	244	99049	157
53666	9521203	5300747	6493	0	244	99057	150
53667	9521409	5300738	6496	0	244	99064	144
53668	9521618	5300728	6494	0	244	99060	148
53669	9521830	5300718	6500	0	244	99062	146
53670	9522039	5300707	6502	0	244	99069	140
53671	9522248	5300697	6467	0	244	99073	136
53672	9522455	5300687	6480	0	244	99080	131
53673	9522660	5300677	6467	0	244	99090	122
53674	9522863	5300667	6302	0	244	99090	122
53675	9523066	5300656	6244	0	243	99095	118
53676	9523266	5300646	6272	0	243	99094	119
53677	9523464	5300636	6230	0	243	99095	118
53678	9523661	5300626	5998	0	243	99101	113
53679	9523855	5300617	5898	0	243	99106	108
53680	9524046	5300607	5668	0	243	99102	112
53681	9524232	5300598	5413	0	243	99109	106
53682	9524414	5300589	5368	0	243	99110	105
53683	9524591	5300580	5404	0	243	99110	105
53684	9524765	5300571	5563	0	243	99122	95
53685	9524940	5300562	5576	0	243	99122	95
53686	9525116	5300554	5618	0	243	99123	94
53687	9525292	5300544	5707	0	243	99118	98
53688	9525473	5300535	5743	0	243	99130	88
53689	9525653	5300526	5767	0	243	99128	90
53690	9525835	5300517	5972	0	243	99138	81
53691	9526022	5300507	6017	0	243	99135	84
53692	9526211	5300498	6133	0	243	99134	85
53693	9526405	5300488	6272	0	243	99140	79
53694	9526603	5300478	6461	0	243	99143	77
53695	9526806	5300468	6737	0	243	99144	76
53696	9527014	5300458	6972	0	243	99145	75
53697	9527229	5300447	7104	0	243	99148	73
53698	9527449	5300435	7183	0	243	99152	69
53699	9527673	5300424	7267	0	243	99155	67
53700	9527901	5300413	7304	0	243	99153	68
53701	9528131	5300400	7354	0	243	99152	69
53702	9528358	5300389	7095	0	243	99161	62
53703	9528585	5300377	7391	0	243	99166	57
53704	9528812	5300365	7563	0	243	99148	73
53705	9529040	5300353	7806	0	243	99164	59
53706	9529277	5300340	8011	0	243	99155	67
53707	9529522	5300328	8254	0	243	99169	55
53708	9529778	5300314	8396	0	243	99171	53
53709	9530044	5300301	8384	0	243	99166	57
53710	9530314	5300289	8500	0	243	99169	55
53711	9530587	5300276	8463	0	243	99168	56
53712	9530859	5300263	8543	0	243	99183	43
53713	9531130	5300249	8663	0	243	99173	51
53714	9531402	5300235	8550	0	243	99169	55
53715	9531672	5300221	8615	0	243	99176	49
53716	9531940	5300208	8295	0	243	99178	47
53717	9532208	5300194	8195	0	242	99185	41
53718	9532474	5300181	8158	0	243	99185	41
53719	9532734	5300168	8111	0	243	99185	41
53720	9532988	5300155	7715	0	242	99179	46
53721	9533236	5300142	7441	0	242	99175	50
53722	9533478	5300129	7406	0	242	99176	49
53723	9533720	5300117	7313	0	242	99187	39
53724	9533960	5300105	7257	0	242	99183	43
53725	9534201	5300094	7128	0	242	99191	36
53726	9534445	5300084	7059	0	242	99176	49
53727	9534691	5300074	6854	0	242	99190	37
53728	9534939	5300065	6885	0	242	99194	34
53729	9535187	5300058	5952	0	242	99203	26
53730	9535427	5300052	5578	0	242	99201	28
53731	9535657	5300047	5033	0	242	99202	27
53732	9535872	5300043	4365	0	242	99202	27
53733	9536067	5300040	3587	0	242	99202	27
53734	9536240	5300038	3216	0	242	99202	27
53735	9536395	5300036	3291	0	242	99204	25
53736	9536539	5300034	3557	0	242	99190	37
53737	9536681	5300032	3898	0	242	99190	37
53738	9536832	5300030	4322	0	242	99185	41
53739	9536994	5300028	4626	0	242	99180	45
53740	9537166	5300025	4737	0	242	99173	51
53741	9537346	5300021	4863	0	242	99170	54
53742	9537532	5300018	5333	0	242	99163	60
53743	9537728	5300013	5844	0	242	99162	61
53744	9537941	5300007	6231	0	242	99153	68
53745	9538171	5300002	6439	0	242	99149	72
53746	9538414	5299997	6550	0	242	99147	74
53747	9538670	5299993	6754	0	242	99144	76
53748	9538933	5299988	7113	0	242	99127	90
53749	9539200	5299983	7352	0	242	99132	86
53750	9539478	5299976	7569	0	242	99136	83
53751	9539761	5299969	7741	0	242	99114	102
53752	9540051	5299961	8072	0	242	99113	102
53753	9540346	5299952	8252	0	242	99102	112
53754	9540645	5299942	8208	0	242	99099	114
53755	9540943	5299931	8165	0	242	99095	118
53756	9541239	5299920	8456	0	242	99098	115
53757	9541536	5299909	8437	0	242	99087	125
53758	9541837	5299897	8728	0	242	99070	139
53759	9542144	5299886	8897	0	242	99068	141
53760	9542458	5299873	9035	0	242	99065	143
53761	9542777	5299861	9108	0	242	99063	145
53762	9543098	5299849	9008	0	242	99074	136
53763	9543420	5299837	9141	0	242	99084	127
53764	9543736	5299825	8183	0	242	99080	131
53765	9544040	5299813	7582	0	242	99079	131
53766	9544328	5299802	7137	0	242	99085	126
53767	9544597	5299792	6556	0	242	99086	125
53768	9544846	5299783	6163	0	242	99083	128
53769	9545076	5299774	5622	0	242	99076	134
53770	9545289	5299765	5676	0	242	99076	134
53771	9545492	5299758	5793	0	242	99070	139
53772	9545692	5299750	6087	0	241	99062	146
53773	9545897	5299741	6378	0	241	99052	154
53774	9546113	5299733	6832	0	241	99043	162
53775	9546339	5299725	7093	0	241	99043	162
53776	9546576	5299716	7374	0	241	99036	168
53777	9546824	5299706	7602	0	241	99026	176
53778	9547079	5299696	7895	0	241	99017	184
53779	9547345	5299685	8195	0	241	99019	182
53780	9547621	5299675	8487	0	241	99013	188
53781	9547907	5299664	8782	0	241	99010	190
53782	9548203	5299653	8861	0	241	98994	204
53783	9548508	5299641	8872	0	241	98993	205
53784	9548817	5299629	9061	0	241	98991	206
53785	9549131	5299617	9345	0	241	98978	217
53786	9549451	5299604	9385	0	241	98988	209
53787	9549774	5299592	9339	0	241	98985	211
53788	9550100	5299579	9230	0	241	98986	211
53789	9550426	5299566	9119	0	241	98976	219
53790	9550751	5299554	8900	0	241	98986	211
53791	9551068	5299542	8522	0	241	98988	209
53792	9551377	5299531	8015	0	241	98987	210
53793	9551674	5299519	7526	0	241	98985	211
53794	9551955	5299508	7322	0	241	98983	213
53795	9552223	5299498	7139	0	241	98990	207
53796	9552481	5299489	6898	0	241	98992	205
53797	9552729	5299479	6650	0	241	98984	212
53798	9552970	5299470	6544	0	241	98984	212
53799	9553205	5299460	6632	0	241	98988	209
53800	9553438	5299452	6778	0	241	98984	212
53801	9553671	5299443	6841	0	241	98977	218
53802	9553907	5299434	6956	0	241	98982	214
53803	9554149	5299424	7191	0	241	98981	215
53804	9554393	5299415	7372	0	241	98977	218
53805	9554643	5299405	7200	0	241	98985	211
53806	9554893	5299396	7330	0	241	98983	213
53807	9555143	5299386	7093	0	241	98981	215
53808	9555391	5299376	6854	0	241	98991	206
53809	9555636	5299367	6976	0	241	98995	203
53810	9555876	5299357	6587	0	241	98995	203
53811	9556110	5299348	6630	0	241	98997	201
53812	9556342	5299339	6789	0	241	98994	204
53813	9556575	5299330	6904	0	240	98990	207
53814	9556810	5299320	7187	0	241	98996	202
53815	9557055	5299311	7511	0	241	98988	209
53816	9557306	5299301	7932	0	241	98984	212
53817	9557571	5299291	8393	0	241	98986	211
53818	9557852	5299280	8837	0	240	98977	218
53819	9558148	5299270	9224	0	240	98978	217
53820	9558459	5299258	9587	0	241	98982	214
53821	9558784	5299246	9889	0	240	98978	217
53822	9559119	5299233	10234	0	240	98978	217
53823	9559464	5299220	10582	0	241	98984	212
53824	9559818	5299206	10598	0	240	98984	212
53825	9560178	5299192	10350	0	240	98991	206
53826	9560540	5299177	10139	0	240	98984	212
53827	9560902	5299163	10034	0	240	98988	209
53828	9561259	5299149	9897	0	240	98999	199
53829	9561614	5299135	9798	0	240	98989	208
53830	9561963	5299122	9648	0	240	99004	195
53831	9562307	5299109	9630	0	240	99006	194
53832	9562646	5299096	9358	0	240	99001	198
53833	9562978	5299083	9137	0	240	99005	194
53834	9563303	5299070	8937	0	240	99015	186
53835	9563618	5299057	8830	0	240	99017	184
53836	9563921	5299044	8784	0	240	99015	186
53837	9564212	5299030	8578	0	240	99017	184
53838	9564492	5299017	8495	0	240	99008	192
53839	9564758	5299003	8369	0	240	99001	198
53840	9565012	5298988	8283	0	240	99001	198
53841	9565252	5298973	8278	0	240	99001	198
53842	9565478	5298957	8239	0	240	98995	203
53843	9565690	5298941	8233	0	240	98984	212
53844	9565889	5298924	8309	0	240	98980	216
53845	9566080	5298907	8274	0	240	98968	226
53846	9566263	5298890	8278	0	240	98969	225
53847	9566442	5298872	8606	0	240	98953	239
53848	9566620	5298853	8726	0	240	98951	240
53849	9566797	5298835	8835	0	240	98948	243
53850	9566977	5298816	9013	0	240	98941	249
53851	9567157	5298797	9172	0	240	98935	254
53852	9567339	5298778	9178	0	240	98933	256
53853	9567524	5298758	9247	0	240	98936	253
53854	9567715	5298737	9308	0	240	98927	261
53855	9567908	5298717	9178	0	240	98936	253
53856	9568108	5298698	9095	0	240	98935	254
53857	9568315	5298678	9097	0	240	98933	256
53858	9568525	5298660	8834	0	240	98943	247
53859	9568745	5298642	8554	0	240	98942	248
53860	9568966	5298624	8419	0	240	98944	246
53861	9569191	5298608	8311	0	240	98961	232
53862	9569423	5298592	8256	0	240	98970	224
53863	9569656	5298577	7804	0	240	98967	227
53864	9569891	5298562	7356	0	240	98974	221
53865	9570124	5298549	6917	0	240	98979	217
53866	9570351	5298537	6707	0	240	98984	212
53867	9570573	5298525	6643	0	240	98989	208
53868	9570792	5298515	6648	0	240	98989	208
53869	9571012	5298505	6467	0	239	98986	211
53870	9571233	5298496	6394	0	240	98998	200
53871	9571451	5298487	5754	0	240	99004	195
53872	9571665	5298479	5567	0	239	98982	214
53873	9571873	5298471	5559	0	240	98999	199
53874	9572077	5298464	5556	0	240	99007	193
53875	9572280	5298457	5544	0	240	99003	196
53876	9572485	5298451	5596	0	239	98999	199
53877	9572692	5298445	5654	0	239	99001	198
53878	9572903	5298439	5626	0	239	99001	198
53879	9573115	5298433	5868	0	239	99005	194
53880	9573331	5298427	5918	0	239	99007	193
53881	9573550	5298420	5894	0	239	99007	193
53882	9573771	5298415	5752	0	239	99007	193
53883	9573991	5298409	5861	0	239	99013	188
53884	9574210	5298404	5835	0	239	99016	185
53885	9574425	5298400	5152	0	239	99016	185
53886	9574631	5298395	4746	0	239	99020	182
53887	9574827	5298391	4246	0	239	99019	182
53888	9575007	5298387	3783	0	239	99018	183
53889	9575171	5298384	3429	0	239	99017	184
53890	9575311	5298380	2833	0	239	99026	176
53891	9575424	5298377	2587	0	239	99022	180
53892	9575514	5298372	2398	0	239	99018	183
53893	9575576	5298367	2229	0	239	99016	185
53894	9575624	5298362	2029	0	239	99017	184
53895	9575669	5298357	2031	0	239	99017	184
53896	9575722	5298354	1953	0	239	99014	187
53897	9575788	5298353	2261	0	239	99020	182
53898	9575866	5298353	2398	0	239	99024	178
53899	9575950	5298355	2639	0	239	99023	179
53900	9576036	5298358	2807	0	239	99026	176
53901	9576132	5298361	3029	0	239	99027	176
53902	9576237	5298364	3387	0	239	99029	174
53903	9576355	5298367	3691	0	239	99020	182
53904	9576486	5298369	3842	0	239	99025	177
53905	9576622	5298374	3892	0	239	99032	171
53906	9576759	5298379	3835	0	239	99032	171
53907	9576895	5298384	3711	0	239	99030	173
53908	9577023	5298390	3563	0	239	99034	170
53909	9577143	5298395	3233	0	239	99040	165
53910	9577256	5298400	2798	0	239	99039	165
53911	9577361	5298404	2418	0	239	99047	159
53912	9577453	5298408	1803	0	239	99040	165
53913	9577530	5298412	1350	0	239	99040	165
53914	9577591	5298414	907	0	239	99037	167
53915	9577637	5298416	687	0	239	99037	167
53916	9577671	5298417	929	0	239	99033	171
53917	9577702	5298419	1387	0	239	99043	162
53918	9577737	5298421	1927	0	239	99040	165
53919	9577780	5298424	2177	0	239	99042	163
53920	9577832	5298427	2185	0	239	99036	168
53921	9577895	5298431	2348	0	239	99036	168
53922	9577964	5298435	2435	0	239	99039	165
53923	9578039	5298439	2740	0	239	99044	161
53924	9578121	5298443	2879	0	239	99039	165
53925	9578208	5298447	2978	0	239	99038	166
53926	9578298	5298452	2970	0	239	99042	163
53927	9578389	5298457	2861	0	239	99040	165
53928	9578482	5298461	2705	0	239	99038	166
53929	9578571	5298465	2813	0	239	99039	165
53930	9578664	5298470	3046	0	239	99038	166
53931	9578758	5298475	3394	0	239	99048	158
53932	9578858	5298480	3668	0	238	99040	165
53933	9578964	5298486	3728	0	238	99047	159
53934	9579075	5298492	3570	0	239	99049	157
53935	9579189	5298498	3381	0	238	99048	158
53936	9579303	5298504	3200	0	238	99054	153
53937	9579412	5298509	2974	0	238	99053	153
53938	9579516	5298514	2720	0	239	99050	156
53939	9579614	5298519	2481	0	239	99051	155
53940	9579704	5298523	2381	0	238	99050	156
53941	9579788	5298527	2444	0	238	99048	158
53942	9579866	5298530	2405	0	238	99042	163
53943	9579943	5298534	2411	0	238	99037	167
53944	9580022	5298537	2246	0	238	99040	165
53945	9580105	5298540	2327	0	238	99033	171
53946	9580195	5298541	2809	0	238	99036	168
53947	9580290	5298539	3335	0	238	99037	167
53948	9580390	5298535	3874	0	238	99033	171
53949	9580494	5298530	4063	0	238	99033	171
53950	9580599	5298523	3954	0	238	99029	174
53951	9580703	5298515	4055	0	238	99028	175
53952	9580802	5298506	4331	0	238	99029	174
53953	9580887	5298497	4254	0	238	99020	182
53954	9580954	5298487	4341	0	238	99021	181
53955	9581002	5298477	4561	0	238	99016	185
53956	9581036	5298466	4815	0	238	99015	186
53957	9581058	5298454	5348	0	238	99016	185
53958	9581076	5298441	5678	0	238	99013	188
53959	9581093	5298427	5628	0	238	99010	190
53960	9581113	5298413	5809	0	238	99017	184
53961	9581137	5298398	5889	0	238	99011	189
53962	9581163	5298383	5891	0	238	99014	187
53963	9581197	5298369	5785	0	238	99005	194
53964	9581234	5298354	5818	0	238	99006	194
53965	9581276	5298340	5770	0	238	99013	188
53966	9581320	5298325	5770	0	238	99005	194
53967	9581366	5298311	5811	0	238	99006	194
53968	9581411	5298296	5757	0	238	99008	192
53969	9581459	5298282	5768	0	238	99001	198
53970	9581506	5298267	5717	0	238	99002	197
53971	9581556	5298253	5724	0	238	99004	195
53972	9581612	5298239	5724	0	238	99006	194
53973	9581668	5298226	5737	0	238	99005	194
53974	9581728	5298211	5733	0	238	99004	195
53975	9581788	5298197	5637	0	238	99003	196
53976	9581846	5298183	5670	0	238	99002	197
53977	9581903	5298169	5335	0	238	99000	199
53978	9581959	5298156	5002	0	238	98994	204
53979	9582010	5298144	4892	0	238	99000	199
53980	9582064	5298131	4839	0	238	98991	206
53981	9582117	5298119	4831	0	238	99000	199
53982	9582172	5298107	4820	0	238	98999	199
53983	9582230	5298096	4674	0	238	99000	199
53984	9582283	5298084	4322	0	238	99007	193
53985	9582335	5298073	3759	0	238	99004	195
53986	9582382	5298063	2952	0	238	99008	192
53987	9582423	5298055	2179	0	238	99001	198
53988	9582457	5298048	1624	0	238	99004	195
53989	9582481	5298043	1138	0	238	99004	195
53990	9582497	5298040	759	0	238	98999	199
53991	9582504	5298038	7	0	238	98994	204
53992	9582508	5298037	9	0	238	99005	194
53993	9582509	5298038	7	0	238	99005	194
53994	9582510	5298038	5	0	238	99007	193
53995	9582510	5298039	3	0	238	99004	195
53996	9582512	5298039	3	0	238	98999	199
53997	9582512	5298039	1	0	237	98995	203
53998	9582512	5298040	3	0	237	98998	200
53999	9582511	5298040	3	0	238	99009	191
54000	9582510	5298040	7	0	237	98998	200
54001	9582510	5298040	9	0	237	99001	198
54002	9582511	5298041	9	0	237	98995	203
54003	9582512	5298041	11	0	237	98992	205
54004	9582514	5298041	7	0	238	99003	196
54005	9582516	5298041	5	0	237	98985	211
54006	9582518	5298041	5	0	237	98995	203
54007	9582520	5298041	222	0	237	98989	208
54008	9582522	5298041	468	0	237	98995	203
54009	9582529	5298040	1783	0	237	98988	209
54010	9582539	5298037	2222	0	237	98992	205
54011	9582548	5298034	2109	0	237	98986	211
54012	9582556	5298030	1981	0	237	98988	209
54013	9582559	5298024	2027	0	237	98986	211
54014	9582560	5298019	2559	0	237	98982	214
54015	9582573	5298012	3135	0	237	98981	215
54016	9582596	5298005	3522	0	237	98979	217
54017	9582630	5297996	4018	0	238	98978	217
54018	9582675	5297986	4087	0	237	98973	222
54019	9582721	5297976	4159	0	237	98968	226
54020	9582767	5297965	4429	0	237	98965	228
54021	9582817	5297955	4844	0	237	98962	231
54022	9582866	5297944	5409	0	238	98954	238
54023	9582916	5297931	5650	0	238	98954	238
54024	9582973	5297918	5889	0	237	98941	249
54025	9583035	5297904	6028	0	237	98938	251
54026	9583100	5297890	5985	0	237	98940	250
54027	9583166	5297876	5974	0	237	98938	251
54028	9583223	5297860	6091	0	237	98920	267
54029	9583273	5297846	5744	0	237	98923	264
54030	9583310	5297831	5750	0	237	98911	274
54031	9583334	5297816	5787	0	237	98902	282
54032	9583347	5297801	5778	0	237	98905	280
54033	9583352	5297785	6446	0	237	98896	287
54034	9583350	5297769	6782	0	237	98899	285
54035	9583347	5297753	6826	0	237	98899	285
54036	9583344	5297736	6880	0	237	98894	289
54037	9583340	5297718	6857	0	237	98895	288
54038	9583337	5297700	7067	0	237	98891	291
54039	9583333	5297682	7078	0	237	98891	291
54040	9583328	5297664	7161	0	237	98893	290
54041	9583323	5297646	7280	0	237	98889	293
54042	9583317	5297628	7511	0	237	98880	301
54043	9583312	5297609	7504	0	237	98880	301
54044	9583308	5297590	7646	0	237	98877	303
54045	9583304	5297571	7859	0	237	98874	306
54046	9583302	5297551	8126	0	237	98877	303
54047	9583300	5297531	8311	0	237	98880	301
54048	9583303	5297511	8424	0	237	98874	306
54049	9583315	5297490	8454	0	237	98878	303
54050	9583333	5297469	8493	0	237	98870	309
54051	9583359	5297447	8587	0	237	98873	307
54052	9583389	5297426	8622	0	237	98872	308
54053	9583423	5297404	9245	0	237	98871	309
54054	9583457	5297381	9572	0	237	98873	307
54055	9583493	5297358	9717	0	237	98881	300
54056	9583530	5297334	9898	0	237	98877	303
54057	9583569	5297310	10065	0	237	98879	302
54058	9583607	5297285	10204	0	237	98889	293
54059	9583645	5297260	10423	0	237	98878	303
54060	9583684	5297234	10434	0	237	98888	294
54061	9583723	5297208	10382	0	237	98894	289
54062	9583764	5297182	10332	0	237	98893	290
54063	9583804	5297156	10221	0	237	98878	303
54064	9583843	5297131	10160	0	237	98886	296
54065	9583879	5297105	10161	0	237	98871	309
54066	9583908	5297081	10093	0	237	98868	311
54067	9583923	5297056	9460	0	237	98858	320
54068	9583918	5297031	9187	0	237	98849	327
54069	9583884	5297008	9184	0	237	98849	327
54070	9583819	5296984	9098	0	237	98847	329
54071	9583723	5296962	9147	0	237	98836	338
54072	9583598	5296940	9310	0	237	98847	329
54073	9583444	5296919	9184	0	237	98844	332
54074	9583265	5296898	9515	0	237	98841	334
54075	9583067	5296877	9604	0	237	98843	332
54076	9582856	5296856	9815	0	237	98851	326
54077	9582639	5296836	9932	0	237	98850	326
54078	9582417	5296815	10115	0	237	98860	318
54079	9582193	5296794	10226	0	237	98860	318
54080	9581968	5296772	10237	0	237	98869	310
54081	9581741	5296750	10428	0	237	98871	309
54082	9581513	5296728	10432	0	237	98868	311
54083	9581283	5296706	10606	0	237	98870	309
54084	9581049	5296683	10773	0	237	98872	308
54085	9580812	5296660	10745	0	237	98867	312
54086	9580573	5296637	11017	0	237	98867	312
54087	9580333	5296614	11017	0	237	98847	329
54088	9580091	5296591	11097	0	237	98854	323
54089	9579849	5296567	11049	0	237	98861	317
54090	9579607	5296544	10871	0	237	98861	317
54091	9579367	5296520	10997	0	237	98860	318
54092	9579128	5296497	10411	0	237	98875	305
54093	9578894	5296475	10186	0	237	98881	300
54094	9578664	5296452	10124	0	237	98880	301
54095	9578438	5296430	9919	0	237	98890	292
54096	9578217	5296409	9647	0	237	98896	287
54097	9577999	5296388	9634	0	237	98898	286
54098	9577785	5296367	9621	0	237	98911	274
54099	9577572	5296347	9519	0	237	98912	274
54100	9577362	5296327	9324	0	237	98936	253
54101	9577154	5296306	9261	0	237	98936	253
54102	9576950	5296287	9265	0	237	98952	240
54103	9576751	5296267	8474	0	237	98954	238
54104	9576556	5296249	8183	0	237	98953	239
54105	9576368	5296230	7917	0	237	98961	232
54106	9576186	5296213	7830	0	237	98968	226
54107	9576010	5296197	7717	0	237	98969	225
54108	9575837	5296180	7659	0	237	98968	226
54109	9575668	5296164	7376	0	237	98978	217
54110	9575504	5296148	7195	0	237	98977	218
54111	9575341	5296133	7300	0	237	98978	217
54112	9575180	5296118	7370	0	237	98978	217
54113	9575020	5296102	7382	0	237	98980	216
54114	9574857	5296086	7306	0	237	98982	214
54115	9574692	5296071	7656	0	237	98982	214
54116	9574525	5296055	7670	0	237	98989	208
54117	9574357	5296038	7739	0	237	98984	212
54118	9574188	5296022	7867	0	237	98992	205
54119	9574018	5296005	7817	0	237	98988	209
54120	9573846	5295989	7765	0	237	98991	206
54121	9573675	5295972	7824	0	237	98997	201
54122	9573507	5295956	7580	0	237	98993	205
54123	9573343	5295939	7567	0	237	98990	207
54124	9573189	5295923	7580	0	237	98998	200
54125	9573045	5295906	7756	0	237	98985	211
54126	9572916	5295888	8021	0	237	98984	212
54127	9572807	5295870	8087	0	237	98984	212
54128	9572720	5295851	8196	0	237	98980	216
54129	9572653	5295831	8209	0	237	98975	220
54130	9572611	5295812	8213	0	237	98966	228
54131	9572590	5295793	8285	0	237	98948	243
54132	9572585	5295773	8296	0	237	98956	236
54133	9572596	5295752	8496	0	237	98932	257
54134	9572610	5295731	8659	0	237	98924	263
54135	9572627	5295710	8409	0	237	98917	269
54136	9572646	5295689	8548	0	237	98907	278
54137	9572664	5295668	7978	0	237	98900	284
54138	9572683	5295647	7824	0	237	98890	292
54139	9572706	5295628	7767	0	237	98884	297
54140	9572733	5295608	7720	0	236	98890	292
54141	9572760	5295589	7602	0	237	98885	297
54142	9572787	5295570	7695	0	237	98880	301
54143	9572816	5295551	7761	0	237	98884	297
54144	9572842	5295531	7804	0	237	98883	298
54145	9572866	5295512	7772	0	237	98880	301
54146	9572892	5295492	7833	0	237	98873	307
54147	9572918	5295472	8435	0	237	98879	302
54148	9572944	5295451	8209	0	237	98870	309
54149	9572969	5295429	8967	0	237	98870	309
54150	9572995	5295407	9091	0	237	98861	317
54151	9573022	5295384	9310	0	237	98858	320
54152	9573049	5295361	9534	0	237	98855	322
54153	9573075	5295337	9823	0	237	98851	326
54154	9573101	5295312	9995	0	237	98865	314
54155	9573127	5295288	9998	0	237	98859	319
54156	9573152	5295263	9991	0	237	98864	315
54157	9573176	5295238	9954	0	237	98864	315
54158	9573201	5295213	9924	0	237	98866	313
54159	9573226	5295188	9967	0	237	98870	309
54160	9573251	5295163	9804	0	237	98871	309
54161	9573275	5295138	9808	0	237	98863	315
54162	9573298	5295114	9856	0	237	98859	319
54163	9573322	5295089	9869	0	237	98866	313
54164	9573346	5295064	9860	0	237	98882	299
54165	9573370	5295039	9847	0	237	98879	302
54166	9573395	5295014	9873	0	237	98880	301
54167	9573418	5294990	9815	0	237	98900	284
54168	9573443	5294965	9522	0	237	98899	285
54169	9573468	5294941	9622	0	237	98913	273
54170	9573495	5294918	8196	0	237	98917	269
54171	9573518	5294896	7537	0	237	98918	268
54172	9573539	5294876	7085	0	237	98923	264
54173	9573557	5294857	6604	0	237	98927	261
54174	9573574	5294839	6317	0	237	98929	259
54175	9573590	5294822	6193	0	237	98930	258
54176	9573608	5294806	6080	0	237	98929	259
54177	9573631	5294791	6130	0	236	98924	263
54178	9573655	5294776	5974	0	237	98931	257
54179	9573681	5294760	6887	0	237	98929	259
54180	9573704	5294744	7230	0	237	98935	254
54181	9573719	5294726	7537	0	237	98936	253
54182	9573730	5294708	7743	0	237	98930	258
54183	9573738	5294689	7848	0	237	98928	260
54184	9573751	5294670	8126	0	237	98930	258
54185	9573769	5294650	8213	0	237	98922	265
54186	9573787	5294630	8513	0	237	98931	257
54187	9573806	5294610	8491	0	237	98932	257
54188	9573826	5294587	8974	0	237	98931	257
54189	9573845	5294566	9321	0	237	98939	251
54190	9573867	5294543	9643	0	237	98924	263
54191	9573889	5294520	9880	0	237	98915	271
54192	9573912	5294496	10074	0	237	98924	263
54193	9573936	5294471	10223	0	237	98907	278
54194	9573961	5294446	10365	0	237	98917	269
54195	9573988	5294420	10373	0	237	98906	279
54196	9574015	5294394	10458	0	237	98903	281
54197	9574040	5294368	10424	0	237	98892	291
54198	9574066	5294342	10489	0	237	98891	291
54199	9574093	5294316	10619	0	237	98888	294
54200	9574119	5294290	10684	0	237	98880	301
54201	9574144	5294263	10639	0	237	98870	309
54202	9574169	5294236	10652	0	237	98870	309
54203	9574193	5294210	10663	0	237	98863	315
54204	9574217	5294183	10693	0	237	98860	318
54205	9574241	5294156	10691	0	237	98872	308
54206	9574265	5294129	10863	0	237	98867	312
54207	9574289	5294102	10769	0	237	98860	318
54208	9574316	5294075	10689	0	237	98857	320
54209	9574344	5294048	10602	0	237	98853	324
54210	9574371	5294021	10343	0	237	98854	323
54211	9574399	5293994	10448	0	237	98855	322
54212	9574426	5293968	10006	0	237	98862	316
54213	9574450	5293943	9669	0	237	98861	317
54214	9574471	5293918	9561	0	237	98863	315
54215	9574493	5293893	9421	0	237	98859	319
54216	9574514	5293869	9348	0	237	98857	320
54217	9574535	5293845	9211	0	237	98856	321
54218	9574556	5293822	9178	0	237	98853	324
54219	9574578	5293799	9158	0	237	98856	321
54220	9574599	5293775	9493	0	237	98855	322
54221	9574623	5293751	9550	0	237	98862	316
54222	9574648	5293727	9591	0	237	98860	318
54223	9574675	5293703	9606	0	237	98853	324
54224	9574700	5293679	9598	0	237	98862	316
54225	9574727	5293655	9587	0	237	98869	310
54226	9574754	5293631	9704	0	237	98875	305
54227	9574780	5293607	9660	0	237	98866	313
54228	9574810	5293583	9702	0	237	98872	308
54229	9574842	5293559	9695	0	237	98883	298
54230	9574880	5293535	9708	0	237	98865	314
54231	9574924	5293511	9693	0	237	98868	311
54232	9574975	5293488	9028	0	237	98881	300
54233	9575035	5293465	8808	0	237	98886	296
54234	9575104	5293442	8682	0	237	98887	295
54235	9575179	5293421	8500	0	237	98904	280
54236	9575260	5293400	8443	0	237	98898	286
54237	9575346	5293379	8319	0	237	98889	293
54238	9575438	5293358	8169	0	237	98891	291
54239	9575534	5293339	8095	0	237	98887	295
54240	9575636	5293319	8083	0	237	98893	290
54241	9575742	5293299	8415	0	237	98890	292
54242	9575856	5293280	8287	0	237	98890	292
54243	9575977	5293261	8272	0	237	98889	293
54244	9576105	5293242	8226	0	237	98897	286
54245	9576239	5293223	8293	0	237	98893	290
54246	9576375	5293204	8271	0	237	98900	284
54247	9576512	5293184	8332	0	237	98894	289
54248	9576649	5293165	8313	0	237	98894	289
54249	9576786	5293146	8354	0	237	98899	285
54250	9576924	5293126	9034	0	237	98893	290
54251	9577066	5293107	8987	0	237	98888	294
54252	9577215	5293087	9041	0	237	98900	284
54253	9577366	5293066	9121	0	237	98893	290
54254	9577517	5293046	9217	0	237	98887	295
54255	9577666	5293025	9237	0	237	98885	297
54256	9577810	5293005	8432	0	237	98875	305
54257	9577946	5292985	8217	0	237	98863	315
54258	9578071	5292966	7926	0	237	98856	321
54259	9578180	5292947	7883	0	237	98851	326
54260	9578272	5292928	8232	0	237	98844	332
54261	9578342	5292907	8300	0	237	98844	332
54262	9578393	5292887	8337	0	237	98844	332
54263	9578426	5292867	8128	0	237	98837	338
54264	9578444	5292846	7902	0	237	98846	330
