48686	9395237	5310271	37	0
48687	9395235	5310271	27	0
48688	9395233	5310271	29	0
48689	9395233	5310271	51	0
48690	9395233	5310272	44	0
48691	9395231	5310272	38	0
48692	9395231	5310272	48	0
48693	9395230	5310272	57	0
48694	9395226	5310272	38	0
48695	9395225	5310272	38	0
48696	9395224	5310272	16	0
48697	9395224	5310272	25	0
48698	9395224	5310272	16	0
48699	9395224	5310272	55	0
48700	9395220	5310272	162	0
48701	9395197	5310273	303	0
48702	9395165	5310273	429	0
48703	9395144	5310274	468	0
48704	9395145	5310275	401	0
48705	9395135	5310276	335	0
48706	9395150	5310277	242	0
48707	9395150	5310277	203	0
48708	9395150	5310278	207	0
48709	9395152	5310278	220	0
48710	9395165	5310280	364	0
48711	9395180	5310282	511	0
48712	9395206	5310284	677	0
48713	9395245	5310286	1246	0
48714	9395315	5310288	1803	0
48715	9395393	5310290	2042	0
48716	9395475	5310293	2146	0
48717	9395563	5310296	2431	0
48718	9395672	5310299	2872	0
48719	9395792	5310303	3296	0
48720	9395947	5310306	3718	0
48721	9396098	5310310	3787	0
48722	9396248	5310314	3735	0
48723	9396390	5310317	3579	0
48724	9396528	5310321	3581	0
48725	9396658	5310324	3185	0
48726	9396776	5310328	2709	0
48727	9396900	5310329	2331	0
48728	9396994	5310331	1937	0
48729	9397077	5310331	1946	0
48730	9397166	5310330	2037	0
48731	9397248	5310326	2370	0
48732	9397313	5310322	2531	0
48733	9397365	5310316	2592	0
48734	9397415	5310309	3124	0
48735	9397467	5310302	3316	0
48736	9397540	5310294	3570	0
48737	9397592	5310285	4004	0
48738	9397645	5310275	4033	0
48739	9397667	5310266	4026	0
48740	9397710	5310255	4152	0
48741	9397781	5310245	4392	0
48742	9397886	5310234	4813	0
48743	9397993	5310223	4870	0
48744	9398104	5310212	4939	0
48745	9398207	5310201	4983	0
48746	9398334	5310191	5037	0
48747	9398467	5310182	5102	0
48748	9398610	5310172	5096	0
48749	9398755	5310162	5065	0
48750	9398900	5310153	5115	0
48751	9399050	5310143	5307	0
48752	9399199	5310133	5296	0
48753	9399352	5310123	5261	0
48754	9399505	5310113	5439	0
48755	9399662	5310103	5491	0
48756	9399814	5310092	5737	0
48757	9399966	5310081	5930	0
48758	9400125	5310069	5865	0
48759	9400280	5310058	5948	0
48760	9400440	5310048	5550	0
48761	9400597	5310038	5261	0
48762	9400752	5310029	5452	0
48763	9400907	5310018	5344	0
48764	9401062	5310007	5500	0
48765	9401220	5309997	5496	0
48766	9401375	5309987	5454	0
48767	9401524	5309976	5380	0
48768	9401677	5309966	5420	0
48769	9401823	5309955	5333	0
48770	9401977	5309944	5352	0
48771	9402126	5309933	5398	0
48772	9402290	5309922	5378	0
48773	9402443	5309911	5398	0
48774	9402595	5309901	5418	0
48775	9402748	5309890	5448	0
48776	9402910	5309879	5707	0
48777	9403069	5309868	5591	0
48778	9403225	5309858	5591	0
48779	9403383	5309847	5646	0
48780	9403539	5309837	5570	0
48781	9403691	5309826	5626	0
48782	9403843	5309815	5607	0
48783	9404000	5309804	5630	0
48784	9404161	5309794	5687	0
48785	9404322	5309783	5656	0
48786	9404480	5309773	5678	0
48787	9404636	5309762	5670	0
48788	9404795	5309752	5681	0
48789	9404952	5309741	5689	0
48790	9405111	5309730	5693	0
48791	9405285	5309719	6087	0
48792	9405468	5309707	6472	0
48793	9405655	5309694	6656	0
48794	9405847	5309681	6946	0
48795	9406045	5309667	7095	0
48796	9406241	5309654	7200	0
48797	9406442	5309639	7289	0
48798	9406640	5309626	7237	0
48799	9406843	5309611	7361	0
48800	9407053	5309597	7680	0
48801	9407262	5309582	7559	0
48802	9407480	5309567	7998	0
48803	9407701	5309551	8008	0
48804	9407931	5309536	8148	0
48805	9408165	5309520	8376	0
48806	9408395	5309505	8311	0
48807	9408622	5309490	8271	0
48808	9408852	5309473	8376	0
48809	9409083	5309456	8419	0
48810	9409322	5309439	8443	0
48811	9409569	5309422	8463	0
48812	9409815	5309405	8524	0
48813	9410064	5309388	8571	0
48814	9410316	5309370	9122	0
48815	9410570	5309352	9111	0
48816	9410833	5309335	9100	0
48817	9411097	5309317	9232	0
48818	9411357	5309299	9261	0
48819	9411623	5309281	9334	0
48820	9411886	5309264	9319	0
48821	9412145	5309246	9343	0
48822	9412401	5309229	9241	0
48823	9412657	5309211	9306	0
48824	9412913	5309194	9108	0
48825	9413167	5309176	9095	0
48826	9413422	5309159	9111	0
48827	9413678	5309140	9374	0
48828	9413937	5309121	9232	0
48829	9414190	5309102	9558	0
48830	9414443	5309084	9550	0
48831	9414708	5309065	9560	0
48832	9414968	5309047	9545	0
48833	9415230	5309029	9539	0
48834	9415492	5309010	9589	0
48835	9415751	5308993	9548	0
48836	9416012	5308974	9532	0
48837	9416275	5308955	9545	0
48838	9416536	5308936	9537	0
48839	9416801	5308918	9572	0
48840	9417067	5308900	9582	0
48841	9417334	5308882	9648	0
48842	9417597	5308864	9528	0
48843	9417858	5308846	9415	0
48844	9418127	5308828	9495	0
48845	9418386	5308811	9460	0
48846	9418643	5308793	9356	0
48847	9418900	5308775	9391	0
48848	9419162	5308757	9391	0
48849	9419425	5308738	9389	0
48850	9419690	5308719	9393	0
48851	9419949	5308701	9422	0
48852	9420210	5308683	9293	0
48853	9420468	5308665	9241	0
48854	9420736	5308646	9371	0
48855	9420995	5308627	9308	0
48856	9421244	5308607	9310	0
48857	9421463	5308587	9317	0
48858	9421679	5308567	9343	0
48859	9421891	5308547	9508	0
48860	9422107	5308527	9426	0
48861	9422321	5308506	9689	0
48862	9422540	5308485	9678	0
48863	9422755	5308465	9667	0
48864	9422976	5308444	9726	0
48865	9423200	5308422	9847	0
48866	9423427	5308401	9843	0
48867	9423654	5308380	9860	0
48868	9423882	5308359	9911	0
48869	9424110	5308337	10228	0
48870	9424341	5308315	10187	0
48871	9424575	5308293	10176	0
48872	9424575	5308293	10176	0
48873	9425030	5308250	10097	0
48874	9425255	5308228	10197	0
48875	9425480	5308206	10165	0
48876	9425705	5308183	10176	0
48877	9425933	5308161	10348	0
48878	9426158	5308139	10261	0
48879	9426387	5308117	10265	0
48880	9426613	5308095	10236	0
48881	9426838	5308073	10284	0
48882	9427058	5308050	10317	0
48883	9427287	5308029	10274	0
48884	9427511	5308007	9987	0
48885	9427742	5307985	10126	0
48886	9427967	5307963	10221	0
48887	9428193	5307942	10169	0
48888	9428420	5307920	10163	0
48889	9428655	5307898	10206	0
48890	9428886	5307878	10219	0
48891	9429118	5307857	9848	0
48892	9429365	5307838	9667	0
48893	9429630	5307819	9787	0
48894	9429902	5307800	9711	0
48895	9430177	5307781	10058	0
48896	9430469	5307763	10187	0
48897	9430758	5307744	10341	0
48898	9431050	5307725	10284	0
48899	9431347	5307706	10376	0
48900	9431646	5307688	10241	0
48901	9431940	5307669	10234	0
48902	9432240	5307649	10276	0
48903	9432542	5307628	10260	0
48904	9432841	5307608	10497	0
48905	9433157	5307587	10445	0
48906	9433463	5307567	10465	0
48907	9433768	5307547	10511	0
48908	9434080	5307527	10737	0
48909	9434392	5307506	10678	0
48910	9434702	5307485	10778	0
48911	9435012	5307465	10724	0
48912	9435322	5307444	10576	0
48913	9435621	5307425	10386	0
48914	9435920	5307406	10439	0
48915	9436218	5307387	10473	0
48916	9436526	5307368	10517	0
48917	9436822	5307349	10286	0
48918	9437120	5307329	10467	0
48919	9437415	5307310	10430	0
48920	9437707	5307290	10406	0
48921	9437999	5307271	10393	0
48922	9438293	5307253	10160	0
48923	9438585	5307234	10017	0
48924	9438865	5307214	9841	0
48925	9439147	5307196	9582	0
48926	9439424	5307177	9447	0
48927	9439687	5307158	9352	0
48928	9439940	5307141	9150	0
48929	9440185	5307123	9124	0
48930	9440432	5307107	8680	0
48931	9440677	5307091	8502	0
48932	9440915	5307075	8546	0
48933	9441142	5307059	8326	0
48934	9441370	5307044	8282	0
48935	9441600	5307029	7935	0
48936	9441823	5307015	7737	0
48937	9442045	5307001	7620	0
48938	9442262	5306987	7613	0
48939	9442472	5306975	7669	0
48940	9442680	5306962	7619	0
48941	9442890	5306948	7535	0
48942	9443096	5306934	7483	0
48943	9443276	5306920	7426	0
48944	9443479	5306905	7435	0
48945	9443685	5306892	7478	0
48946	9443900	5306878	7570	0
48947	9444121	5306864	7574	0
48948	9444340	5306851	7624	0
48949	9444563	5306836	7674	0
48950	9444790	5306822	7917	0
48951	9445022	5306808	8015	0
48952	9445256	5306793	8113	0
48953	9445488	5306778	8208	0
48954	9445722	5306764	8233	0
48955	9445956	5306748	8254	0
48956	9446192	5306732	8304	0
48957	9446424	5306716	8435	0
48958	9446657	5306700	8450	0
48959	9446895	5306684	8459	0
48960	9447137	5306668	8508	0
48961	9447378	5306651	8830	0
48962	9447625	5306635	8667	0
48963	9447875	5306619	8722	0
48964	9447875	5306619	8722	0
48965	9448383	5306589	8772	0
48966	9448645	5306573	8832	0
48967	9448907	5306557	8785	0
48968	9449172	5306540	9185	0
48969	9449435	5306523	9298	0
48970	9449707	5306506	9437	0
48971	9449986	5306489	9663	0
48972	9450263	5306470	9654	0
48973	9450553	5306452	10171	0
48974	9450842	5306432	10043	0
48975	9451123	5306413	10154	0
48976	9451404	5306394	10219	0
48977	9451682	5306376	9826	0
48978	9451959	5306358	9576	0
48979	9452242	5306341	9647	0
48980	9452535	5306322	9993	0
48981	9452837	5306302	10239	0
48982	9453132	5306283	10311	0
48983	9453445	5306263	10384	0
48984	9453753	5306243	10458	0
48985	9454057	5306224	10469	0
48986	9454357	5306205	10473	0
48987	9454665	5306185	10552	0
