51217	9600813	5286521	331	0
51218	9600830	5286521	338	0
51219	9600846	5286521	346	0
51220	9600865	5286521	379	0
51221	9600879	5286522	370	0
51222	9600905	5286522	327	0
51223	9600925	5286522	277	0
51224	9600944	5286521	283	0
51225	9600953	5286520	296	0
51226	9600958	5286519	357	0
51227	9600964	5286517	366	0
51228	9600966	5286516	405	0
51229	9600971	5286515	396	0
51230	9600977	5286514	394	0
51231	9600978	5286513	388	0
51232	9600980	5286512	385	0
51233	9600980	5286511	392	0
51234	9600980	5286509	451	0
51235	9600978	5286508	455	0
51236	9600977	5286506	466	0
51237	9600973	5286505	475	0
51238	9600973	5286504	464	0
51239	9600973	5286503	453	0
51240	9600973	5286502	451	0
51241	9600975	5286501	438	0
51242	9600977	5286500	398	0
51243	9600975	5286499	405	0
51244	9600968	5286498	366	0
51245	9600965	5286497	374	0
51246	9600964	5286496	385	0
51247	9600964	5286495	396	0
51248	9600964	5286494	405	0
51249	9600968	5286493	414	0
51250	9600971	5286492	311	0
51251	9600973	5286492	207	0
51252	9600977	5286492	88	0
51253	9600973	5286491	96	0
51254	9600971	5286491	109	0
51255	9600978	5286490	211	0
51256	9600991	5286490	279	0
51257	9601002	5286490	274	0
51258	9601017	5286490	275	0
51259	9601035	5286490	314	0
51260	9601051	5286490	348	0
51261	9601070	5286490	392	0
51262	9601090	5286490	401	0
51263	9601107	5286490	368	0
51264	9601122	5286490	322	0
51265	9601130	5286490	274	0
51266	9601129	5286490	261	0
51267	9601138	5286491	250	0
51268	9601142	5286492	246	0
51269	9601142	5286492	238	0
51270	9601145	5286493	251	0
51271	9601150	5286493	285	0
51272	9601155	5286495	292	0
51273	9601153	5286495	298	0
51274	9601155	5286496	351	0
51275	9601153	5286497	355	0
51276	9601150	5286499	357	0
51277	9601149	5286500	353	0
51278	9601143	5286500	346	0
51279	9601142	5286501	350	0
51280	9601140	5286503	350	0
51281	9601143	5286504	438	0
51282	9601142	5286506	498	0
51283	9601138	5286507	535	0
51284	9601138	5286508	416	0
51285	9601138	5286509	381	0
51286	9601142	5286511	375	0
51287	9601143	5286511	340	0
51288	9601143	5286512	307	0
51289	9601147	5286514	298	0
51290	9601147	5286514	407	0
51291	9601150	5286516	474	0
51292	9601155	5286517	427	0
51293	9601163	5286518	418	0
51294	9601175	5286519	374	0
51295	9601182	5286520	381	0
51296	9601193	5286521	337	0
51297	9601196	5286521	166	0
51298	9601203	5286521	107	0
51299	9601209	5286521	44	0
51300	9601210	5286521	11	0
51301	9601212	5286521	9	0
51302	9601213	5286521	16	0
51303	9601213	5286521	22	0
51304	9601213	5286521	7	0
51305	9601213	5286521	18	0
51306	9601213	5286521	11	0
51307	9601213	5286521	11	0
51308	9601213	5286521	1	0
51309	9601213	5286521	18	0
51310	9601213	5286521	12	0
51311	9601212	5286521	35	0
51312	9601210	5286521	27	0
51313	9601210	5286521	38	0
51314	9601209	5286521	114	0
51315	9601203	5286521	112	0
51316	9601202	5286521	100	0
51317	9601205	5286521	88	0
51318	9601209	5286522	120	0
51319	9601213	5286522	87	0
51320	9601213	5286522	79	0
51321	9601213	5286522	66	0
51322	9601215	5286522	61	0
51323	9601216	5286522	55	0
51324	9601218	5286522	70	0
51325	9601216	5286522	137	0
51326	9601213	5286522	88	0
51327	9601210	5286523	81	0
51328	9601209	5286523	77	0
51329	9601205	5286524	183	0
51330	9601202	5286525	244	0
51331	9601196	5286525	275	0
51332	9601195	5286525	266	0
51333	9601195	5286526	270	0
51334	9601196	5286527	324	0
51335	9601198	5286529	331	0
51336	9601198	5286529	342	0
51337	9601200	5286530	348	0
51338	9601202	5286531	340	0
51339	9601203	5286532	290	0
51340	9601207	5286532	285	0
51341	9601210	5286533	270	0
51342	9601213	5286533	175	0
51343	9601209	5286532	31	0
51344	9601212	5286532	81	0
51345	9601213	5286532	81	0
51346	9601213	5286532	42	0
51347	9601215	5286532	29	0
51348	9601216	5286532	24	0
51349	9601216	5286532	29	0
51350	9601216	5286532	18	0
51351	9601216	5286532	11	0
51352	9601216	5286532	29	0
51353	9601216	5286532	24	0
51354	9601216	5286532	24	0
51355	9601216	5286532	103	0
51356	9601213	5286532	81	0
51357	9601210	5286532	42	0
51358	9601209	5286532	24	0
51359	9601209	5286532	48	0
51360	9601209	5286532	35	0
51361	9601209	5286531	7	0
51362	9601209	5286531	25	0
51363	9601209	5286531	27	0
51364	9601207	5286531	20	0
51365	9601207	5286531	20	0
51366	9601209	5286531	9	0
51367	9601209	5286531	27	0
51368	9601209	5286531	72	0
51369	9601207	5286532	88	0
51370	9601205	5286532	53	0
51371	9601203	5286532	18	0
51372	9601205	5286532	11	0
51373	9601205	5286532	7	0
51374	9601205	5286532	38	0
51375	9601203	5286532	22	0
51376	9601203	5286532	27	0
51377	9601202	5286532	25	0
51378	9601202	5286532	1	0
51379	9601202	5286532	12	0
51380	9601200	5286532	20	0
51381	9601200	5286532	25	0
51382	9601198	5286532	12	0
51383	9601198	5286532	1	0
51384	9601198	5286532	38	0
51385	9601198	5286532	18	0
51386	9601198	5286532	11	0
51387	9601196	5286532	24	0
51388	9601196	5286532	20	0
51389	9601196	5286532	29	0
51390	9601195	5286532	24	0
51391	9601195	5286532	31	0
51392	9601193	5286532	33	0
51393	9601192	5286532	20	0
51394	9601192	5286532	16	0
51395	9601190	5286532	27	0
51396	9601190	5286532	24	0
51397	9601190	5286532	24	0
51398	9601189	5286532	55	0
51399	9601187	5286532	70	0
51400	9601183	5286532	46	0
51401	9601182	5286532	22	0
51402	9601182	5286532	1	0
51403	9601182	5286532	29	0
51404	9601183	5286532	22	0
51405	9601183	5286532	22	0
51406	9601185	5286532	20	0
51407	9601185	5286532	18	0
51408	9601185	5286532	20	0
51409	9601185	5286532	14	0
51410	9601185	5286532	22	0
51411	9601185	5286532	33	0
51412	9601187	5286532	50	0
51413	9601187	5286532	79	0
51414	9601189	5286533	48	0
51415	9601189	5286533	11	0
51416	9601189	5286533	5	0
51417	9601189	5286533	9	0
51418	9601189	5286533	14	0
51419	9601189	5286533	18	0
51420	9601190	5286533	12	0
51421	9601190	5286533	12	0
51422	9601190	5286533	11	0
51423	9601190	5286533	27	0
51424	9601192	5286533	7	0
51425	9601192	5286533	46	0
51426	9601193	5286533	53	0
51427	9601195	5286533	16	0
51428	9601195	5286533	3	0
51429	9601195	5286533	24	0
51430	9601195	5286533	16	0
51431	9601193	5286533	16	0
51432	9601193	5286533	9	0
51433	9601193	5286533	9	0
51434	9601193	5286533	11	0
51435	9601193	5286533	24	0
51436	9601193	5286533	33	0
51437	9601192	5286533	40	0
51438	9601192	5286533	111	0
51439	9601192	5286533	112	0
51440	9601193	5286534	77	0
51441	9601195	5286534	46	0
51442	9601198	5286534	48	0
51443	9601200	5286535	38	0
51444	9601202	5286535	35	0
51445	9601202	5286535	29	0
51446	9601202	5286535	27	0
51447	9601203	5286535	38	0
51448	9601203	5286535	31	0
51449	9601203	5286535	9	0
51450	9601205	5286535	38	0
51451	9601203	5286535	101	0
51452	9601203	5286535	81	0
51453	9601202	5286535	53	0
51454	9601202	5286536	22	0
51455	9601202	5286536	18	0
51456	9601202	5286536	16	0
51457	9601203	5286536	16	0
51458	9601203	5286536	66	0
51459	9601203	5286536	22	0
51460	9601203	5286536	16	0
51461	9601203	5286536	90	0
51462	9601200	5286536	14	0
51463	9601200	5286536	24	0
51464	9601202	5286536	55	0
51465	9601203	5286536	51	0
51466	9601205	5286536	70	0
51467	9601209	5286536	48	0
51468	9601209	5286536	62	0
51469	9601210	5286537	120	0
51470	9601210	5286537	200	0
51471	9601216	5286538	229	0
51472	9601216	5286538	216	0
51473	9601215	5286538	151	0
51474	9601215	5286539	98	0
51475	9601215	5286539	90	0
51476	9601215	5286539	57	0
51477	9601216	5286540	57	0
51478	9601216	5286540	53	0
51479	9601216	5286540	44	0
51480	9601218	5286540	74	0
51481	9601220	5286540	74	0
51482	9601222	5286540	27	0
51483	9601222	5286540	53	0
51484	9601225	5286539	57	0
51485	9601227	5286539	59	0
51486	9601225	5286539	55	0
51487	9601223	5286539	61	0
51488	9601225	5286539	90	0
51489	9601227	5286539	98	0
51490	9601230	5286538	85	0
51491	9601232	5286538	83	0
51492	9601233	5286538	64	0
51493	9601236	5286538	48	0
51494	9601238	5286538	24	0
51495	9601238	5286538	25	0
51496	9601240	5286538	42	0
51497	9601242	5286538	40	0
51498	9601243	5286538	42	0
51499	9601245	5286538	50	0
51500	9601245	5286538	42	0
51501	9601247	5286538	51	0
51502	9601247	5286538	51	0
51503	9601249	5286538	40	0
51504	9601250	5286538	37	0
51505	9601252	5286539	38	0
51506	9601252	5286539	50	0
51507	9601254	5286539	62	0
51508	9601256	5286539	64	0
51509	0	0	0	0
51510	9601262	5286539	62	0
51511	9601263	5286539	59	0
51512	9601267	5286539	62	0
51513	9601269	5286539	61	0
51514	9601272	5286539	55	0
51515	9601274	5286539	55	0
51516	9601275	5286539	72	0
51517	9601278	5286539	74	0
51518	9601282	5286539	62	0
51519	9601283	5286539	55	0
51520	9601287	5286539	44	0
51521	9601289	5286539	40	0
51522	9601290	5286539	37	0
51523	9601290	5286539	29	0
51524	9601292	5286539	31	0
51525	9601292	5286539	55	0
51526	9601292	5286539	55	0
51527	9601292	5286539	68	0
51528	9601292	5286540	75	0
51529	9601290	5286540	87	0
51530	9601290	5286540	83	0
51531	9601289	5286540	83	0
51532	9601289	5286540	87	0
51533	9601289	5286540	74	0
51534	9601289	5286540	74	0
51535	9601287	5286541	83	0
51536	9601285	5286541	87	0
51537	9601282	5286541	114	0
51538	9601285	5286541	114	0
51539	9601289	5286540	114	0
51540	9601287	5286540	111	0
51541	9601290	5286540	103	0
51542	9601295	5286539	94	0
51543	9601296	5286539	87	0
51544	9601290	5286539	57	0
51545	9601289	5286539	68	0
51546	9601285	5286539	87	0
51547	9601282	5286539	83	0
51548	9601278	5286539	68	0
51549	9601275	5286539	55	0
51550	9601274	5286539	88	0
51551	9601270	5286539	90	0
51552	9601267	5286539	64	0
51553	9601263	5286539	42	0
51554	9601262	5286539	27	0
51555	9601262	5286539	33	0
51556	9601260	5286539	38	0
51557	9601258	5286539	51	0
51558	9601258	5286539	51	0
51559	9601256	5286539	48	0
51560	9601255	5286539	66	0
51561	9601255	5286539	72	0
51562	9601255	5286540	87	0
51563	9601254	5286540	81	0
51564	9601254	5286540	103	0
51565	9601255	5286540	105	0
51566	9601255	5286540	109	0
51567	9601256	5286541	105	0
51568	9601255	5286541	109	0
51569	9601260	5286540	68	0
51570	9601262	5286540	64	0
51571	9601263	5286540	59	0
51572	9601263	5286540	50	0
51573	9601265	5286540	14	0
51574	9601265	5286540	14	0
51575	9601265	5286540	16	0
51576	9601265	5286540	37	0
51577	9601265	5286540	29	0
51578	9601265	5286540	27	0
51579	9601265	5286540	12	0
51580	9601265	5286540	22	0
51581	9601265	5286540	7	0
51582	9601263	5286540	22	0
51583	9601263	5286540	33	0
51584	9601263	5286540	29	0
51585	9601262	5286540	31	0
51586	9601260	5286540	27	0
51587	9601260	5286540	33	0
51588	9601260	5286540	35	0
51589	9601258	5286540	44	0
51590	9601258	5286539	48	0
51591	9601258	5286539	46	0
51592	9601258	5286539	38	0
51593	9601258	5286539	38	0
51594	9601258	5286539	51	0
51595	9601260	5286539	77	0
51596	9601262	5286538	101	0
51597	9601265	5286538	101	0
51598	9601269	5286538	94	0
51599	9601270	5286538	98	0
51600	9601274	5286538	98	0
51601	9601276	5286538	94	0
51602	9601280	5286537	88	0
51603	9601282	5286537	90	0
51604	9601283	5286537	101	0
51605	9601287	5286537	96	0
51606	9601289	5286537	72	0
51607	9601289	5286537	72	0
51608	9601294	5286537	48	0
51609	9601295	5286537	35	0
51610	9601295	5286536	33	0
51611	9601296	5286536	38	0
51612	9601296	5286536	44	0
51613	9601295	5286536	27	0
51614	9601296	5286536	22	0
51615	9601296	5286536	24	0
51616	9601296	5286536	24	0
51617	9601298	5286536	27	0
51618	9601298	5286536	25	0
51619	9601296	5286535	18	0
51620	9601296	5286535	12	0
51621	9601296	5286535	22	0
51622	9601295	5286535	16	0
51623	9601295	5286535	18	0
51624	9601295	5286535	11	0
51625	9601295	5286536	29	0
51626	9601295	5286536	24	0
51627	9601295	5286536	29	0
51628	9601294	5286536	44	0
51629	9601292	5286536	51	0
51630	9601290	5286536	85	0
51631	9601289	5286536	96	0
51632	9601285	5286537	105	0
51633	9601283	5286537	111	0
51634	9601275	5286537	112	0
51635	9601269	5286538	112	0
51636	9601260	5286538	112	0
51637	9601250	5286538	112	0
51638	9601242	5286538	109	0
51639	9601235	5286538	103	0
51640	9601229	5286538	98	0
51641	9601223	5286539	90	0
51642	9601220	5286539	81	0
51643	9601218	5286539	90	0
51644	9601215	5286539	92	0
51645	9601212	5286539	79	0
51646	9601209	5286540	68	0
51647	9601207	5286540	70	0
51648	9601203	5286540	55	0
51649	9601202	5286540	70	0
51650	9601198	5286540	61	0
51651	9601196	5286540	57	0
51652	9601195	5286540	66	0
51653	9601192	5286540	57	0
51654	9601190	5286540	62	0
51655	9601189	5286540	50	0
51656	9601187	5286540	24	0
51657	9601185	5286540	25	0
51658	9601185	5286540	38	0
51659	9601185	5286540	42	0
51660	9601185	5286540	51	0
51661	9601187	5286541	70	0
51662	9601187	5286541	44	0
51663	9601187	5286541	25	0
51664	9601187	5286541	24	0
51665	9601187	5286541	24	0
51666	9601185	5286541	33	0
51667	9601183	5286541	37	0
51668	9601182	5286541	33	0
51669	9601182	5286541	31	0
51670	9601180	5286541	83	0
51671	9601178	5286541	153	0
51672	9601173	5286540	212	0
51673	9601169	5286539	251	0
51674	9601163	5286537	537	0
51675	9601160	5286535	972	0
51676	9601160	5286530	1335	0
51677	9601167	5286525	1550	0
51678	9601170	5286521	1640	0
51679	9601170	5286516	1722	0
51680	9601162	5286512	1844	0
51681	9601153	5286506	1911	0
51682	9601147	5286502	1964	0
51683	9601135	5286496	2037	0
51684	9601125	5286492	2046	0
51685	9601113	5286487	2079	0
51686	9601102	5286481	2152	0
51687	9601091	5286476	2039	0
51688	9601087	5286471	2002	0
51689	9601077	5286466	2013	0
51690	9601068	5286460	2070	0
51691	9601058	5286455	2029	0
51692	9601048	5286450	1948	0
51693	9601033	5286445	1950	0
51694	9601024	5286440	1952	0
51695	9601022	5286434	1957	0
51696	9601011	5286429	1990	0
51697	9600998	5286423	2079	0
51698	9600988	5286417	2126	0
51699	9600973	5286411	2207	0
51700	9600957	5286405	2344	0
51701	9600939	5286398	2461	0
51702	9600915	5286391	2616	0
51703	9600915	5286391	2616	0
51704	9600908	5286375	3202	0
51705	9600895	5286366	3365	0
51706	9600890	5286357	3448	0
51707	9600880	5286348	3565	0
51708	9600866	5286338	3674	0
51709	9600859	5286329	3681	0
51710	9600848	5286319	3737	0
51711	9600848	5286309	3748	0
51712	9600846	5286299	3755	0
51713	9600840	5286289	3724	0
51714	9600833	5286279	3833	0
51715	9600833	5286279	3833	0
51716	9600810	5286260	3846	0
51717	9600812	5286251	3791	0
51718	9600801	5286241	3804	0
51719	9600792	5286231	3850	0
51720	9600785	5286221	3783	0
51721	9600763	5286211	3733	0
51722	9600752	5286201	3737	0
51723	9600737	5286192	3787	0
51724	9600720	5286182	3837	0
51725	9600701	5286171	3848	0
51726	9600680	5286161	3887	0
51727	9600660	5286151	3883	0
51728	9600643	5286141	3983	0
51729	9600625	5286130	4057	0
51730	9600607	5286119	4191	0
51731	9600576	5286107	4350	0
51732	9600542	5286094	4526	0
51733	9600512	5286083	4626	0
51734	9600455	5286070	4800	0
51735	9600405	5286058	4872	0
51736	9600353	5286045	5028	0
51737	9600305	5286032	5241	0
51738	9600305	5286032	5241	0
51739	9600192	5286003	5654	0
51740	9600133	5285988	5737	0
51741	9600072	5285973	5857	0
51742	9600014	5285958	5889	0
51743	9599948	5285942	6143	0
51744	9599883	5285927	6254	0
51745	9599816	5285911	6357	0
51746	9599745	5285894	6561	0
51747	9599673	5285878	6644	0
51748	9599602	5285861	6741	0
51749	9599540	5285844	6798	0
51750	9599480	5285827	6832	0
51751	9599430	5285811	6843	0
51752	9599380	5285793	6922	0
51753	9599347	5285776	6967	0
51754	9599312	5285759	6969	0
51755	9599274	5285742	7004	0
51756	9599243	5285723	7056	0
51757	9599230	5285705	7135	0
51758	9599215	5285685	7213	0
51759	9599220	5285666	7287	0
51760	9599248	5285647	7426	0
51761	9599290	5285626	7724	0
51762	9599332	5285606	7796	0
51763	9599385	5285585	7935	0
51764	9599433	5285563	8137	0
51765	9599495	5285536	8398	0
51766	9599553	5285514	8482	0
51767	9599610	5285492	8587	0
51768	9599682	5285464	8732	0
51769	9599749	5285442	8734	0
51770	9599813	5285420	8763	0
51771	9599875	5285397	8993	0
51772	9599938	5285375	9026	0
51773	9599997	5285351	9104	0
51774	9600061	5285329	9106	0
51775	9600125	5285306	9148	0
51776	9600190	5285283	9161	0
51777	9600271	5285260	9234	0
51778	9600350	5285237	9230	0
51779	9600453	5285213	9415	0
51780	9600550	5285190	9508	0
51781	9600652	5285167	9554	0
51782	9600759	5285143	9598	0
51783	9600865	5285119	9658	0
51784	9600970	5285095	9704	0
51785	9601051	5285070	9756	0
51786	9601125	5285045	9706	0
51787	9601192	5285020	9710	0
51788	9601247	5284994	9554	0
51789	9601278	5284968	9684	0
51790	9601275	5284941	9784	0
51791	9601269	5284916	9754	0
51792	9601247	5284892	9719	0
51793	9601205	5284866	9767	0
51794	9601153	5284843	9760	0
51795	9601080	5284818	9795	0
51796	9600990	5284794	9791	0
51797	9600837	5284767	10047	0
51798	9600837	5284767	10047	0
51799	9600503	5284715	10313	0
51800	9600331	5284689	10423	0
51801	9600163	5284664	10513	0
51802	9599997	5284639	10476	0
51803	9599832	5284615	10393	0
51804	9599664	5284591	10324	0
51805	9599506	5284568	10247	0
51806	9599343	5284544	10247	0
51807	9599183	5284520	10243	0
51808	9599033	5284497	10230	0
51809	9598878	5284474	10176	0
51810	9598878	5284474	10176	0
51811	9598560	5284428	10171	0
51812	9598396	5284405	10176	0
51813	9598227	5284381	10228	0
51814	9598060	5284358	10219	0
51815	9597898	5284334	10178	0
51816	9597742	5284311	10115	0
51817	9597580	5284288	10128	0
51818	9597415	5284265	10123	0
51819	9597243	5284241	10165	0
51820	9597083	5284218	10158	0
51821	9596915	5284194	10154	0
51822	9596757	5284171	10082	0
51823	9596600	5284148	10015	0
51824	9596443	5284125	10010	0
51825	9596282	5284100	10089	0
51826	9596120	5284076	10202	0
51827	9595959	5284052	10215	0
51828	9595792	5284028	10273	0
51829	9595629	5284004	10315	0
51830	9595467	5283980	10371	0
51831	9595302	5283956	10373	0
51832	9595140	5283933	10336	0
51833	9594990	5283911	10289	0
51834	9594856	5283888	10219	0
51835	9594724	5283865	10184	0
51836	9594590	5283840	10310	0
51837	9594480	5283815	10315	0
51838	9594383	5283790	10424	0
51839	9594296	5283763	10473	0
51840	9594223	5283735	10486	0
51841	9594172	5283708	10673	0
51842	9594133	5283682	10580	0
51843	9594107	5283655	10378	0
51844	9594085	5283629	10380	0
51845	9594085	5283629	10380	0
51846	9594057	5283576	10506	0
51847	9594050	5283550	10502	0
51848	9594062	5283524	10493	0
51849	9594075	5283497	10532	0
51850	9594073	5283471	10480	0
51851	9594069	5283444	10541	0
51852	9594065	5283417	10593	0
51853	9594069	5283391	10550	0
51854	9594070	5283365	10561	0
51855	9594062	5283338	10665	0
51856	9594053	5283311	10673	0
51857	9594050	5283285	10591	0
51858	9594045	5283258	10624	0
51859	9594038	5283231	10619	0
51860	9594031	5283204	10621	0
51861	9594031	5283177	10558	0
51862	9594025	5283151	10606	0
51863	9594028	5283125	10561	0
51864	9594031	5283098	10571	0
51865	9594028	5283072	10573	0
51866	9594022	5283045	10661	0
51867	9594022	5283019	10593	0
51868	9594022	5283019	10593	0
51869	9594013	5282965	10702	0
51870	9594007	5282938	10699	0
51871	9594008	5282912	10654	0
51872	9594007	5282885	10699	0
51873	9594007	5282859	10591	0
51874	9594008	5282833	10539	0
51875	9594011	5282807	10589	0
51876	9594011	5282781	10584	0
51877	9594008	5282753	10761	0
51878	9594007	5282726	10713	0
51879	9594007	5282726	10713	0
51880	9594000	5282673	10747	0
51881	9594007	5282646	10739	0
51882	9594005	5282620	10726	0
51883	9594004	5282593	10691	0
51884	9593993	5282566	10811	0
51885	9593988	5282540	10754	0
51886	9593993	5282513	10765	0
51887	9593995	5282487	10774	0
51888	9593995	5282461	10591	0
51889	9593990	5282434	10758	0
51890	9593984	5282407	10799	0
51891	9593973	5282380	10767	0
51892	9593964	5282354	10765	0
51893	9593953	5282327	10702	0
51894	9593945	5282301	10747	0
51895	9593942	5282274	10674	0
51896	9593945	5282248	10674	0
51897	9593945	5282222	10630	0
51898	9593940	5282195	10774	0
51899	9593942	5282168	10765	0
51900	9593944	5282142	10606	0
51901	9593940	5282116	10611	0
51902	9593935	5282089	10676	0
51903	9593935	5282089	10676	0
51904	9593938	5282036	10684	0
51905	9593937	5282008	10778	0
51906	9593937	5281981	10763	0
51907	9593937	5281955	10708	0
51908	9593940	5281929	10624	0
51909	9593948	5281902	10628	0
51910	9593950	5281875	10673	0
51911	9593948	5281848	10730	0
51912	9593945	5281821	10860	0
51913	9593944	5281794	10873	0
51914	9593922	5281764	10939	0
51915	9593918	5281737	10941	0
51916	9593910	5281709	10952	0
51917	9593904	5281681	10958	0
51918	9593904	5281653	10965	0
51919	9593904	5281624	11039	0
51920	9593905	5281596	11024	0
51921	9593893	5281568	10976	0
51922	9593888	5281540	10936	0
51923	9593873	5281512	11004	0
51924	9593850	5281484	10999	0
51925	9593830	5281456	10930	0
51926	9593817	5281428	10928	0
51927	9593805	5281400	10921	0
51928	9593793	5281373	10919	0
51929	9593775	5281345	10926	0
51930	9593759	5281318	10865	0
51931	9593748	5281292	10860	0
51932	9593739	5281265	10869	0
51933	9593728	5281238	10917	0
51934	9593723	5281211	10911	0
51935	9593717	5281184	10943	0
51936	9593717	5281158	10858	0
51937	9593714	5281130	10860	0
51938	9593714	5281130	10860	0
51939	9593700	5281076	10700	0
51940	9593697	5281049	10691	0
51941	9593697	5281022	10628	0
51942	9593690	5280996	10615	0
51943	9593685	5280970	10604	0
51944	9593688	5280943	10613	0
51945	9593694	5280917	10611	0
51946	9593688	5280889	10715	0
51947	9593687	5280863	10715	0
51948	9593674	5280836	10708	0
51949	9593674	5280836	10708	0
51950	9593654	5280782	10656	0
51951	9593650	5280755	10652	0
51952	9593643	5280728	10687	0
51953	9593632	5280702	10689	0
51954	9593628	5280675	10624	0
51955	9593634	5280650	10689	0
51956	9593637	5280624	10687	0
51957	9593641	5280597	10680	0
51958	9593641	5280571	10721	0
51959	9593641	5280544	10732	0
51960	9593640	5280518	10737	0
51961	9593637	5280491	10745	0
51962	9593637	5280464	10739	0
51963	9593635	5280438	10682	0
51964	9593628	5280411	10721	0
51965	9593621	5280384	10723	0
51966	9593618	5280357	10763	0
51967	9593615	5280330	10761	0
51968	9593607	5280304	10761	0
51969	9593600	5280277	10830	0
51970	9593594	5280250	10882	0
51971	9593588	5280222	10961	0
51972	9593581	5280195	10960	0
51973	9593575	5280168	11047	0
51974	9593568	5280140	11123	0
51975	9593561	5280112	11134	0
51976	9593567	5280086	11128	0
51977	9593560	5280058	11134	0
51978	9593554	5280029	11130	0
51979	9593548	5280002	11134	0
51980	9593541	5279973	11182	0
51981	9593536	5279946	11110	0
51982	9593532	5279918	11117	0
51983	9593525	5279891	11061	0
51984	9593515	5279863	11030	0
51985	9593505	5279834	11039	0
51986	9593498	5279806	11043	0
51987	9593493	5279778	11089	0
51988	9593490	5279749	11154	0
51989	9593489	5279722	11156	0
51990	9593485	5279694	11124	0
51991	9593483	5279667	11058	0
51992	9593480	5279640	11049	0
51993	9593473	5279612	10969	0
51994	9593467	5279585	10969	0
51995	9593460	5279558	10973	0
51996	9593456	5279530	10969	0
51997	9593451	5279503	10956	0
51998	9593451	5279478	10860	0
51999	9593447	5279451	10873	0
52000	9593442	5279424	10943	0
52001	9593436	5279397	10982	0
52002	9593430	5279370	10908	0
52003	9593422	5279342	10939	0
52004	9593418	5279315	10943	0
52005	9593411	5279288	10900	0
52006	9593409	5279260	10937	0
52007	9593405	5279233	10832	0
52008	9593402	5279206	10769	0
52009	9593400	5279180	10761	0
52010	9593400	5279153	10819	0
52011	9593396	5279125	10819	0
52012	9593396	5279098	10815	0
52013	9593396	5279071	10680	0
52014	9593393	5279045	10726	0
52015	9593391	5279018	10719	0
52016	9593393	5278992	10624	0
52017	9593389	5278964	10686	0
52018	9593387	5278937	10691	0
52019	9593378	5278909	10810	0
52020	9593371	5278881	10882	0
52021	9593347	5278851	10710	0
52022	9593335	5278824	10702	0
52023	9593327	5278797	10708	0
52024	9593315	5278769	10713	0
52025	9593310	5278742	10560	0
52026	9593310	5278715	10526	0
52027	9593305	5278688	10671	0
52028	9593298	5278661	10795	0
52029	9593293	5278634	10695	0
52030	9593290	5278607	10726	0
52031	9593282	5278580	10691	0
52032	9593275	5278554	10626	0
52033	9593268	5278528	10615	0
52034	9593260	5278500	10649	0
52035	9593260	5278475	10428	0
52036	9593260	5278449	10415	0
52037	9593251	5278423	10328	0
52038	9593240	5278398	10265	0
52039	9593235	5278372	10084	0
52040	9593226	5278346	9887	0
52041	9593218	5278322	9815	0
52042	9593215	5278297	9643	0
52043	9593215	5278273	9578	0
52044	9593222	5278249	9421	0
52045	9593224	5278225	9345	0
52046	9593222	5278202	9254	0
52047	9593215	5278179	9165	0
52048	9593204	5278156	9165	0
52049	9593195	5278134	8997	0
52050	9593188	5278112	8767	0
