46845	9558996	5322400	50	0
46846	9559002	5322400	57	0
46847	9559003	5322400	50	0
46848	9559005	5322400	38	0
46849	9559005	5322400	33	0
46850	9559007	5322400	29	0
46851	9559007	5322400	27	0
46852	9559007	5322400	46	0
46853	9559005	5322400	55	0
46854	9559003	5322400	48	0
46855	9559003	5322400	29	0
46856	9559003	5322400	18	0
46857	9559002	5322400	33	0
46858	9559003	5322400	40	0
46859	9559003	5322400	35	0
46860	9559003	5322400	103	0
46861	9559002	5322400	150	0
46862	9559005	5322402	161	0
46863	9559007	5322407	218	0
46864	9559009	5322408	229	0
46865	9559010	5322410	287	0
46866	9559018	5322412	351	0
46867	9559025	5322413	325	0
46868	9559030	5322414	325	0
46869	9559067	5322414	374	0
46870	9559072	5322415	368	0
46871	9559075	5322416	396	0
46872	9559073	5322417	400	0
46873	9559082	5322418	431	0
46874	9559083	5322419	409	0
46875	9559083	5322420	416	0
46876	9559085	5322421	409	0
46877	9559093	5322421	370	0
46878	9559103	5322423	427	0
46879	9559110	5322423	355	0
46880	9559115	5322423	231	0
46881	9559109	5322423	124	0
46882	9559083	5322423	405	0
46883	9559040	5322424	809	0
46884	9558989	5322424	1540	0
46885	9558913	5322424	1848	0
46886	9558828	5322424	2207	0
46887	9558735	5322425	2177	0
46888	9558640	5322426	2294	0
46889	9558540	5322426	2492	0
46890	9558429	5322426	2798	0
46891	9558303	5322426	3085	0
46892	9558167	5322427	3381	0
46893	9558022	5322427	3559	0
46894	9557872	5322427	3557	0
46895	9557723	5322426	3526	0
46896	9557578	5322426	3457	0
46897	9557432	5322426	3498	0
46898	9557283	5322426	3557	0
46899	9557134	5322425	3563	0
46900	9556983	5322425	3557	0
46901	9556827	5322425	3698	0
46902	9556670	5322424	3750	0
46903	9556512	5322424	3861	0
46904	9556349	5322424	3966	0
46905	9556183	5322424	3963	0
46906	9556020	5322424	3889	0
46907	9555861	5322424	3844	0
46908	9555703	5322424	3746	0
46909	9555552	5322424	3642	0
46910	9555404	5322424	3452	0
46911	9555264	5322424	3289	0
46912	9555130	5322423	3105	0
46913	9555007	5322423	2916	0
46914	9554896	5322423	2481	0
46915	9554815	5322423	1816	0
46916	9554753	5322423	1363	0
46917	9554711	5322423	1059	0
46918	9554668	5322423	1205	0
46919	9554622	5322421	1279	0
46920	9554572	5322417	1966	0
46921	9554537	5322411	2283	0
46922	9554515	5322405	2448	0
46923	9554493	5322398	2842	0
46924	9554470	5322390	3248	0
46925	9554443	5322381	3679	0
46926	9554410	5322371	3728	0
46927	9554372	5322362	3846	0
46928	9554317	5322352	4005	0
46929	9554242	5322342	4200	0
46930	9554152	5322333	4515	0
46931	9554050	5322323	4861	0
46932	9553948	5322311	5081	0
46933	9553832	5322300	5074	0
46934	9553714	5322290	4811	0
46935	9553578	5322280	4922	0
46936	9553423	5322271	5013	0
46937	9553262	5322262	5296	0
46938	9553102	5322252	5300	0
46939	9552945	5322242	5268	0
46940	9552792	5322232	5181	0
46941	9552655	5322222	5128	0
46942	9552531	5322211	5178	0
46943	9552422	5322199	5267	0
46944	9552335	5322187	5268	0
46945	9552274	5322174	5368	0
46946	9552228	5322161	5487	0
46947	9552185	5322147	5672	0
46948	9552140	5322132	6093	0
46949	9552094	5322116	6404	0
46950	9552042	5322100	6620	0
46951	9551985	5322083	6774	0
46952	9551929	5322065	7007	0
46953	9551875	5322048	7226	0
46954	9551820	5322029	7639	0
46955	9551759	5322011	7854	0
46956	9551695	5321991	7887	0
46957	9551632	5321972	8008	0
46958	9551561	5321952	7948	0
46959	9551495	5321932	7937	0
46960	9551430	5321913	7889	0
46961	9551370	5321893	7939	0
46962	9551307	5321872	7935	0
46963	9551245	5321852	8045	0
46964	9551180	5321832	7991	0
46965	9551118	5321813	8006	0
46966	9551057	5321792	8121	0
46967	9550993	5321772	8076	0
46968	9550930	5321752	8037	0
46969	9550800	5321713	7985	0
46970	9550800	5321713	7985	0
46971	9550663	5321674	8009	0
46972	9550587	5321655	8022	0
46973	9550518	5321635	7985	0
46974	9550458	5321616	7635	0
46975	9550458	5321616	7635	0
46976	9550345	5321578	7737	0
46977	9550280	5321559	7813	0
46978	9550212	5321539	7961	0
46979	9550148	5321520	7854	0
46980	9550148	5321520	7854	0
46981	0	0	0	0
46982	9549989	5321462	7917	0
46983	9549936	5321443	7715	0
46984	9549882	5321424	7869	0
46985	9549882	5321424	7869	0
46986	9549760	5321386	7778	0
46987	9549710	5321368	7430	0
46988	9549664	5321349	7498	0
46989	9549612	5321331	7511	0
46990	9549612	5321331	7511	0
46991	9549488	5321293	7778	0
46992	9549427	5321274	7695	0
46993	9549365	5321256	7608	0
46994	9549300	5321238	7345	0
46995	9549300	5321238	7345	0
46996	9549175	5321203	7024	0
46997	9549117	5321187	6989	0
46998	9549064	5321170	6644	0
46999	9549006	5321155	6239	0
47000	9549006	5321155	6239	0
47001	9548960	5321140	5598	0
47002	9548917	5321128	5015	0
47003	9548880	5321117	4389	0
47004	9548855	5321107	3809	0
47005	9548835	5321098	3542	0
47006	9548825	5321092	2670	0
47007	9548830	5321087	1894	0
47008	9548835	5321086	1194	0
47009	9548843	5321087	438	0
47010	9548845	5321086	544	0
47011	9548833	5321085	801	0
47012	9548803	5321081	1470	0
47013	9548755	5321078	1972	0
47014	9548687	5321074	2316	0
47015	9548612	5321071	2392	0
47016	9548529	5321067	2724	0
47017	9548430	5321062	3211	0
47018	9548318	5321056	3635	0
47019	9548193	5321049	4144	0
47020	9548052	5321041	4765	0
47021	9547902	5321033	5030	0
47022	9547750	5321024	5122	0
47023	9547586	5321016	5122	0
47024	9547414	5321007	5402	0
47025	9547228	5320998	5918	0
47026	9547031	5320988	5963	0
47027	9546826	5320979	6374	0
47028	9546614	5320967	6857	0
47029	9546391	5320955	7222	0
47030	9546164	5320944	7046	0
47031	9545934	5320932	7195	0
47032	9545702	5320920	7185	0
47033	9545462	5320908	7333	0
47034	9545220	5320895	7326	0
47035	9544976	5320883	7550	0
